"BehaviorSpace results (NetLogo 6.1.1)"
"SIsaR_0.9.4.2TRIALS_wave2.nlogo"
"experiments 2 seeds"
"11/27/2020 01:13:26:794 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","[step]","seed0","seed","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"158","76","1396826","1398394","2","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","12","0","77","1","1","0","2"
"159","65","1404321","1405744","6","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","1","0","66","0","0","0","0"
"157","205","1394130","1395929","31","0","80","0","0","141","8","180","6","5","149","8","190","6","5","-1","-1","-1","-1","-1","149","190","5","206","0","0","3","2"
"161","72","1421628","1423139","2","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","10","0","73","0","2","0","1"
"151","400","1559482","1560995","38","0","45","0","0","538","14","691","0","8","568","14","793","0","8","614","14","944","0","9","634","990","12","401","0","0","16","48"
"162","123","1428998","1430529","8","0","5","0","0","26","0","30","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","26","30","0","124","0","0","1","1"
"164","74","1440734","1442156","0","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","15","0","75","1","1","0","1"
"160","257","1411178","1412652","43","10","142","2","0","232","28","331","4","2","346","28","529","4","4","-1","-1","-1","-1","-1","357","541","4","258","0","0","1","12"
"166","196","1455640","1457107","8","0","15","0","0","35","0","89","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","51","107","2","197","1","1","0","3"
"167","82","1477491","1478950","13","9","11","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","35","18","1","83","0","0","0","0"
"163","359","1637212","1638642","36","2","125","2","0","305","54","376","9","6","448","63","693","13","8","510","63","781","13","9","543","841","10","360","0","1","2","12"
"169","142","1701911","1703632","43","5","123","1","1","171","68","211","15","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","173","211","2","143","0","0","3","6"
"168","313","1485918","1487318","11","3","13","0","0","78","10","161","5","2","90","10","181","5","2","95","10","190","5","2","96","191","2","314","1","3","1","6"
"170","122","1722432","1724003","4","0","8","0","0","5","0","15","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","15","0","123","0","0","0","1"
"165","579","1448297","1449815","7","0","5","0","0","23","0","18","0","0","142","0","244","0","2","180","0","286","0","3","416","739","5","580","1","8","2","9"
"171","151","1520311","1521884","1","0","7","0","0","2","0","13","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","16","1","152","1","2","0","2"
"174","345","1533790","1535266","4","0","7","0","0","12","0","23","0","0","114","0","311","0","0","142","0","349","0","1","144","358","1","346","0","0","2","2"
"172","343","1733107","1734796","18","0","38","0","1","214","11","250","5","7","373","24","645","7","12","431","24","695","7","13","437","698","13","344","0","0","7","9"
"173","299","1529963","1531657","72","3","142","0","2","345","28","399","6","5","523","28","772","6","6","560","28","840","6","7","562","842","7","300","0","0","13","28"
"177","197","1590108","1591561","17","2","14","0","0","71","26","49","8","2","76","26","53","8","2","-1","-1","-1","-1","-1","76","53","2","198","0","0","2","0"
"175","334","1576862","1578336","4","0","11","0","0","24","0","47","0","0","72","14","199","5","0","99","27","249","12","2","117","305","2","335","0","0","1","3"
"178","47","1611620","1613126","3","0","1","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","1","1","48","0","0","0","0"
"179","75","1615714","1617459","18","12","7","3","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","28","13","2","76","0","0","0","0"
"180","120","1617640","1619122","6","0","9","0","0","22","0","27","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","22","27","0","121","0","0","0","1"
"182","15","1628819","1630263","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","0","16","0","0","0","0"
"181","130","1623863","1625370","23","1","41","2","0","119","16","138","4","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","120","138","3","131","0","0","2","6"
"176","290","1789648","1791112","29","1","67","0","1","219","8","384","4","4","387","8","666","4","8","426","8","698","4","8","426","699","8","291","0","0","7","18"
"184","260","1640932","1642397","17","11","7","2","0","43","14","90","2","1","49","14","95","2","1","51","14","96","2","1","51","96","1","261","0","0","0","2"
"186","15","1668261","1669976","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","0","16","0","0","0","0"
"187","91","1671625","1672975","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","5","1","92","0","0","0","0"
"183","281","1631879","1633326","45","0","130","0","1","238","0","398","0","3","565","28","821","11","5","575","28","843","11","5","575","845","5","282","0","0","11","20"
"185","383","1844081","1845543","17","6","17","2","1","98","10","171","2","5","158","10","294","2","5","268","10","557","2","6","372","697","8","384","0","3","8","8"
"188","340","1679482","1681041","33","6","114","1","0","176","54","198","9","2","252","54","386","9","5","309","54","523","9","5","325","531","6","341","0","0","4","7"
"189","317","1691441","1692928","16","2","22","1","0","99","23","178","5","3","124","23","221","5","4","162","23","334","5","4","165","340","5","318","0","0","4","6"
"191","131","1729227","1730714","29","2","55","0","2","84","15","154","3","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","85","155","3","132","0","0","3","0"
"190","330","1906073","1907555","11","0","11","0","0","60","0","72","0","0","129","0","208","0","1","243","0","439","0","2","262","460","2","331","1","1","3","6"
"194","63","1952028","1953463","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","6","0","64","0","0","0","0"
"195","110","1959023","1960481","21","18","8","3","0","35","19","15","3","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","35","15","1","111","0","0","1","0"
"192","292","1730573","1732166","14","0","31","0","0","117","16","195","5","1","189","16","369","5","2","201","16","384","5","3","204","384","3","293","0","0","1","4"
"196","133","1969034","1970513","1","0","3","0","0","5","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","8","0","134","0","0","1","0"
"198","19","1980769","1982299","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","0","20","0","0","0","0"
"193","312","1745966","1747497","47","2","115","0","1","143","8","202","1","3","224","8","392","1","3","263","8","478","1","3","275","489","3","313","0","2","3","8"
"199","109","1984368","1985843","15","10","5","1","0","23","10","11","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","23","11","0","110","0","0","0","1"
"200","92","1790762","1792251","18","10","18","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","41","41","0","93","0","0","1","0"
"202","100","1800226","1801661","3","0","7","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","10","1","101","0","0","0","0"
"201","130","1994376","1995796","44","1","114","0","0","101","7","169","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","103","169","0","131","0","0","0","2"
"197","322","1771883","1773651","21","18","8","2","0","55","19","91","2","2","96","19","172","2","2","98","19","179","2","2","105","190","2","323","0","0","0","1"
"203","83","1808660","1810146","2","0","10","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","17","0","84","0","0","0","1"
"206","87","1816385","1817888","4","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","9","0","88","0","0","0","2"
"207","79","1824294","1825763","7","4","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","31","12","2","80","0","0","0","0"
"208","177","1832608","1834044","36","0","69","0","0","148","26","279","6","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","197","299","2","178","0","0","3","10"
"204","335","2012362","2013829","2","0","9","0","0","33","0","150","0","1","196","0","520","0","3","258","0","623","0","4","266","631","4","336","0","0","1","8"
"205","342","1809152","1810640","37","17","35","7","0","156","25","193","9","5","371","34","686","14","8","415","42","752","18","9","421","763","9","343","0","2","5","15"
"209","283","1858880","1860432","5","0","5","0","0","27","0","31","0","0","152","0","316","0","4","177","0","340","0","4","178","340","4","284","1","0","3","7"
"210","320","2066210","2067652","68","5","144","1","0","249","12","342","4","1","322","12","513","4","1","331","12","535","4","1","335","538","1","321","0","0","5","5"
"211","297","1865271","1866943","8","0","7","0","0","213","0","282","0","3","530","0","832","0","10","549","0","858","0","10","551","860","10","298","0","0","21","28"
"213","107","2117643","2119130","40","3","116","0","0","113","23","181","5","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","113","181","2","108","0","0","0","2"
"212","255","1896652","1898316","52","15","125","4","0","184","45","254","16","3","225","45","364","16","4","-1","-1","-1","-1","-1","228","367","4","256","0","0","1","7"
"216","100","1933664","1935178","9","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","16","0","101","1","0","0","1"
"214","140","1929050","1930879","20","14","14","7","0","56","42","31","12","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","56","32","2","141","0","0","0","0"
"217","43","1943108","1944646","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","3","0","44","0","0","0","0"
"219","130","1948828","1950301","11","3","9","3","0","30","10","31","4","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","31","31","1","131","0","0","0","0"
"218","193","1943477","1945027","8","1","8","2","0","96","35","160","7","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","102","168","2","194","0","0","0","1"
"220","101","1961235","1962820","14","12","9","3","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","37","19","2","102","0","0","0","0"
"221","38","1967521","1969012","4","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","3","0","39","0","0","0","0"
"215","327","2133040","2134856","16","0","29","0","0","257","0","330","0","3","419","0","695","0","7","474","0","798","0","8","482","803","8","328","0","2","3","24"
"223","133","1973217","1974729","22","0","34","0","0","101","0","128","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","103","129","2","134","0","0","1","1"
"225","56","1990009","1991468","5","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","2","0","57","0","0","0","1"
"224","106","2191176","2192629","25","8","41","8","0","80","8","127","8","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","80","127","0","107","1","2","1","3"
"222","232","1970968","1972407","9","4","11","2","0","61","12","114","4","1","121","12","285","4","1","-1","-1","-1","-1","-1","123","290","1","233","0","0","2","2"
"226","82","1996647","1998117","2","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","11","0","83","0","0","1","0"
"229","47","2004246","2005797","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","0","48","0","0","0","0"
"228","217","2003171","2004848","22","1","61","0","0","104","16","193","10","2","111","16","196","10","3","-1","-1","-1","-1","-1","112","196","3","218","0","0","3","0"
"227","284","2204476","2205889","10","0","10","0","0","91","0","193","0","0","122","0","262","0","0","137","0","310","0","0","138","311","0","285","0","0","1","1"
"230","232","2010090","2011550","57","13","128","2","0","193","24","231","3","3","227","47","244","10","3","-1","-1","-1","-1","-1","227","246","3","233","0","0","4","6"
"231","147","2030190","2031673","9","7","11","3","0","19","7","25","5","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","26","1","148","0","0","0","1"
"232","87","2243042","2244542","5","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","21","16","0","88","0","0","0","1"
"234","116","2043447","2044885","6","0","9","0","0","19","0","22","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","22","0","117","0","0","0","0"
"236","55","2053609","2054998","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","4","0","56","0","0","2","0"
"235","197","2251865","2253361","7","0","7","1","0","41","19","24","5","0","43","19","32","5","0","-1","-1","-1","-1","-1","43","32","0","198","0","0","0","0"
"238","34","2272544","2274007","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","3","0","35","0","0","0","0"
"233","222","2041809","2043339","11","0","21","0","0","173","0","238","0","4","255","0","403","0","7","-1","-1","-1","-1","-1","256","404","7","223","0","0","1","7"
"239","100","2277594","2279080","26","19","9","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","41","17","1","101","0","0","1","0"
"237","279","2060065","2061507","3","0","5","0","0","14","0","13","0","0","26","0","22","0","0","30","0","28","0","1","32","28","1","280","0","0","1","0"
"240","165","2078069","2079556","44","5","119","0","1","194","37","228","5","6","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","195","229","6","166","0","0","3","5"
"242","255","2087201","2088873","33","3","70","0","1","140","10","244","5","3","195","10","320","5","4","-1","-1","-1","-1","-1","197","323","4","256","1","0","0","2"
"244","104","2123977","2125451","5","1","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","27","13","1","105","0","0","0","0"
"245","72","2133399","2134871","6","0","8","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10","13","1","73","0","0","1","0"
"241","390","2287044","2288502","24","14","11","3","1","61","14","33","3","1","150","14","156","3","2","336","14","540","3","6","448","725","8","391","0","3","8","7"
"243","337","2101712","2103188","23","3","62","0","0","230","39","304","9","4","318","39","464","9","6","341","39","540","9","6","353","554","7","338","1","2","3","9"
"248","93","2150892","2152377","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","3","1","94","0","0","0","1"
"247","163","2349627","2351116","11","7","10","4","0","38","33","27","9","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","39","31","0","164","1","0","0","1"
"246","213","2140488","2142238","9","0","19","0","0","45","0","102","0","0","73","0","156","0","0","-1","-1","-1","-1","-1","74","156","0","214","0","1","2","1"
"249","189","2158570","2160141","36","3","110","0","2","151","39","214","11","6","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","155","217","6","190","0","0","2","3"
"250","275","2366172","2367692","7","0","3","0","0","22","0","12","0","0","64","0","104","0","1","76","0","119","0","1","77","119","1","276","0","0","0","2"
"252","141","2183969","2185451","34","29","13","6","1","49","29","22","6","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","49","25","1","142","0","0","2","0"
"254","70","2197847","2199292","0","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","7","0","71","0","0","0","0"
"253","184","2397995","2399705","15","11","10","4","0","78","47","60","15","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","79","67","0","185","0","0","0","2"
"251","362","2165315","2166797","71","3","153","2","0","323","65","422","16","5","505","80","758","17","7","531","80","815","17","7","535","836","7","363","0","0","4","12"
"255","205","2204934","2206417","47","11","150","4","0","157","41","248","8","1","162","41","255","8","1","-1","-1","-1","-1","-1","162","255","1","206","0","0","1","5"
"258","62","2234245","2235838","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","3","0","63","0","0","0","1"
"256","283","2419048","2420544","6","0","7","0","0","28","0","69","0","0","61","0","182","0","0","64","0","188","0","0","66","188","0","284","0","0","0","1"
"260","147","2451643","2453168","16","13","10","1","0","64","14","52","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","66","54","0","148","0","1","2","1"
"257","292","2228773","2230199","14","8","8","1","0","74","46","38","5","2","166","46","341","5","3","188","46","366","5","3","189","366","3","293","0","0","0","3"
"261","47","2467326","2468876","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","2","0","48","0","0","1","1"
"259","297","2240845","2242367","7","0","10","0","0","34","0","111","0","1","75","0","153","0","1","81","0","165","0","1","82","166","1","298","0","0","0","1"
"262","135","2267844","2269356","5","0","12","0","0","17","0","17","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","19","0","136","0","0","0","1"
"263","107","2473618","2475078","1","0","5","0","0","4","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","6","0","108","0","0","0","0"
"264","64","2273728","2275176","1","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","7","0","65","0","0","0","0"
"266","317","2482885","2484345","34","2","129","2","0","146","39","230","17","4","168","39","301","17","4","183","39","312","17","5","188","314","5","318","0","0","6","5"
"267","327","2280560","2282044","14","9","16","3","0","51","26","44","10","0","234","26","388","10","3","379","26","578","10","4","435","619","5","328","0","2","4","5"
"265","369","2279778","2281239","8","0","5","0","0","27","0","55","0","0","149","0","311","0","1","305","0","646","0","4","435","795","5","370","0","1","3","9"
"270","79","2342103","2343587","1","1","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","7","0","80","0","1","0","1"
"271","87","2349807","2351512","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","7","0","88","0","0","0","1"
"268","364","2524480","2525938","17","5","9","3","1","26","6","20","4","2","97","6","185","4","3","129","6","317","4","4","187","385","5","365","0","0","1","2"
"269","277","2336745","2338249","45","2","136","0","0","174","42","238","14","1","182","42","261","14","1","190","42","275","14","1","190","276","1","278","0","0","2","0"
"273","83","2573224","2574898","15","14","9","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","16","3","84","1","0","0","1"
"272","214","2357777","2359310","13","12","6","2","0","35","13","127","2","0","52","13","161","2","0","-1","-1","-1","-1","-1","52","162","0","215","1","1","2","2"
"274","353","2373656","2375093","2","0","4","0","0","7","0","6","0","1","23","0","16","0","1","113","0","260","0","2","139","286","3","354","0","0","0","1"
"275","412","2581678","2583094","12","0","11","0","0","44","0","62","0","0","234","0","463","0","2","311","0","619","0","2","368","660","3","413","1","2","8","11"
"276","262","2382174","2383892","57","13","66","4","0","609","52","840","13","10","630","52","937","13","11","632","52","946","13","11","632","946","11","263","0","1","10","46"
"277","276","2416463","2417955","12","0","15","0","0","73","0","182","0","0","177","0","387","0","2","186","0","400","0","2","186","400","2","277","0","0","1","3"
"280","75","2455928","2457452","7","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","8","1","76","0","0","0","1"
"281","77","2463312","2464815","5","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","5","0","78","0","0","0","0"
"278","331","2645504","2647056","5","2","6","0","0","26","15","15","1","0","65","15","130","1","1","135","15","328","1","1","157","351","1","332","0","0","3","2"
"283","50","2689915","2691530","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","2","0","51","0","1","0","1"
"279","380","2446523","2448041","60","24","162","3","1","209","55","287","9","4","273","55","432","9","5","278","55","439","9","6","303","489","6","381","0","0","7","6"
"285","43","2500654","2502108","2","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","1","0","44","0","0","0","0"
"286","97","2506220","2507682","7","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10","16","0","98","0","0","1","1"
"284","179","2696084","2697766","46","9","104","1","0","220","48","233","13","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","227","248","2","180","0","0","2","3"
"282","378","2471193","2472717","6","0","6","0","0","15","0","13","0","1","210","0","372","0","3","361","0","618","0","6","478","796","7","379","1","0","9","7"
"287","210","2514815","2516212","39","1","138","0","0","111","16","203","7","0","117","16","210","7","0","-1","-1","-1","-1","-1","117","210","0","211","0","0","2","2"
"289","60","2534782","2536245","3","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","1","0","61","0","0","0","0"
"288","276","2722934","2724504","39","31","14","3","0","46","31","31","3","0","63","31","70","3","0","96","31","120","3","1","96","120","1","277","0","0","0","3"
"290","253","2541381","2542855","7","0","8","0","1","29","0","33","0","1","57","0","86","0","1","-1","-1","-1","-1","-1","57","88","1","254","0","0","2","4"
"293","38","2569024","2570498","2","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","4","0","39","0","0","0","0"
"291","292","2541420","2542896","49","4","129","0","1","211","34","357","5","3","228","34","390","5","4","250","34","424","5","4","252","427","4","293","0","0","4","5"
"292","198","2755225","2756678","47","7","128","0","1","302","32","393","3","5","332","32","410","3","6","-1","-1","-1","-1","-1","332","410","6","199","0","0","3","7"
"294","155","2574715","2576104","35","0","91","0","1","109","0","205","0","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","113","211","3","156","0","0","0","6"
"295","160","2584107","2585564","18","14","18","7","0","83","15","86","7","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","85","89","0","161","1","1","0","2"
"296","136","2789697","2791151","22","0","38","0","0","52","0","106","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","53","107","0","137","0","0","1","3"
"298","109","2602001","2603647","2","0","3","0","0","4","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","7","0","110","0","0","0","0"
"299","195","2805782","2807408","59","3","141","0","1","154","14","218","2","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","160","224","5","196","0","0","0","4"
"297","377","2596126","2597591","17","5","14","1","1","57","16","44","7","3","223","27","385","8","7","322","43","559","12","7","339","571","7","378","1","1","3","8"
"301","124","2833181","2834676","48","0","100","0","1","152","0","202","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","153","202","1","125","1","1","3","5"
"300","385","2610879","2612365","11","1","16","0","0","98","41","62","10","5","243","41","369","10","8","354","41","542","10","9","421","700","13","386","1","1","7","10"
"304","85","2672395","2673917","1","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","16","0","86","0","0","0","0"
"305","77","2680501","2681966","10","7","19","5","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","25","0","78","0","0","0","0"
"302","315","2648914","2650393","5","0","13","0","0","220","0","257","0","5","307","0","389","0","6","352","0","528","0","7","361","539","7","316","1","4","3","15"
"303","405","2852197","2853671","35","0","105","0","0","121","0","201","0","0","188","0","370","0","0","206","0","390","0","0","236","474","1","406","1","0","2","7"
"306","104","2688561","2690042","61","22","136","4","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","147","204","4","105","0","2","3","2"
"308","136","2906921","2908376","6","2","6","1","0","40","15","38","8","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","41","39","0","137","0","0","0","0"
"310","92","2920582","2922330","5","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","13","0","93","1","1","0","2"
"307","264","2695963","2697404","79","10","138","4","0","375","62","447","17","4","391","62","475","17","4","402","62","477","17","4","402","477","4","265","0","0","4","11"
"309","291","2704966","2706388","5","0","4","0","0","84","11","121","1","0","238","49","363","4","3","254","49","381","4","3","260","385","4","292","0","0","0","3"
"311","301","2929046","2930589","13","0","11","0","0","98","0","219","0","3","232","0","471","0","7","259","0","496","0","7","264","504","7","302","0","1","4","9"
"312","256","2740764","2742294","34","18","53","3","0","109","42","132","5","2","148","42","249","5","2","-1","-1","-1","-1","-1","150","253","2","257","0","0","3","2"
"315","134","2774126","2775631","35","20","31","11","0","139","51","157","16","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","140","157","1","135","1","0","1","4"
"316","91","2791902","2793628","9","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12","10","0","92","0","0","0","1"
"313","437","2746348","2747816","6","0","6","0","0","16","0","19","0","0","121","0","314","0","3","192","0","367","0","7","243","445","7","438","0","3","5","6"
"314","251","2973655","2975242","33","7","85","0","0","160","74","175","10","2","225","74","321","10","4","-1","-1","-1","-1","-1","234","331","4","252","0","2","4","5"
"317","193","2800510","2801954","16","0","21","0","0","158","15","211","3","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","170","226","1","194","0","2","0","4"
"320","176","2826872","2828403","7","0","6","0","0","55","0","152","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","73","166","0","177","0","0","2","0"
"318","335","2802207","2803736","72","26","129","7","0","203","61","264","14","0","318","61","562","14","0","369","61","688","14","2","381","700","3","336","0","0","1","6"
"322","104","2858436","2859973","8","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","9","0","105","0","0","1","1"
"319","443","3012711","3014221","7","0","8","0","0","29","0","38","0","1","72","0","147","0","2","107","0","237","0","3","230","513","6","444","0","1","3","2"
"324","75","3072598","3074074","6","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","10","0","76","0","0","0","0"
"321","320","2847741","2849164","5","0","12","0","0","114","0","239","0","1","184","0","438","0","1","220","0","486","0","3","226","488","4","321","0","0","4","5"
"326","117","2892694","2894120","5","1","7","0","0","18","9","20","7","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","18","20","0","118","0","0","0","1"
"327","130","2903054","2904539","12","0","11","0","0","28","0","30","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","29","30","0","131","0","0","0","0"
"325","344","3080587","3081997","20","19","11","3","0","39","29","29","9","0","80","29","126","9","1","112","29","199","9","1","126","225","2","345","0","0","1","4"
"323","333","2867371","2868905","6","0","9","0","0","192","0","167","0","4","438","3","663","1","7","612","42","916","8","9","627","924","9","334","1","0","11","25"
"330","93","2934705","2936190","41","30","10","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","47","27","1","94","2","1","0","2"
"329","182","3119518","3121192","51","15","82","5","0","200","22","314","5","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","209","322","3","183","0","0","1","3"
"332","48","3149604","3151067","3","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","1","0","49","0","0","0","0"
