"BehaviorSpace results (NetLogo 6.1.1)"
"SIsaR_0.9.4.2.nlogo"
"experiments 2 seeds"
"08/25/2020 00:03:54:034 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","[step]","seed0","seed","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"55","409","1203919","1205003","29","14","20","1","0","86","14","89","1","1","141","14","240","1","2","161","14","263","1","3","295","547","4","410","3","3","4","10"
"56","131","652218","653488","50","31","45","4","0","124","66","107","16","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","125","108","0","132","0","0","3","1"
"58","50","664177","665494","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","2","0","51","0","0","0","0"
"57","160","1247319","1248494","11","0","17","0","0","72","0","112","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","78","117","2","161","1","1","2","3"
"60","33","1262654","1263763","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","0","34","0","0","1","0"
"59","259","669667","670998","6","1","4","1","0","46","9","91","2","0","187","9","415","2","4","197","9","426","2","4","197","426","4","260","0","1","1","7"
"61","270","1266486","1267581","73","17","157","7","0","174","28","226","7","2","214","28","360","7","2","221","28","369","7","2","221","369","2","271","0","0","3","7"
"62","218","711656","713892","9","0","15","0","2","31","0","51","0","2","93","0","207","0","2","-1","-1","-1","-1","-1","93","207","2","219","0","0","2","6"
"63","190","1313086","1315144","36","13","85","5","1","138","23","212","8","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","142","215","3","191","0","0","2","8"
"65","123","1349534","1352179","3","0","6","0","0","11","0","15","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","15","0","124","0","0","0","1"
"66","52","1364379","1367075","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","3","0","53","0","0","0","0"
"64","282","746904","749399","38","2","127","1","0","216","41","258","7","3","396","41","611","7","6","423","41","635","7","6","425","637","6","283","0","0","4","5"
"68","119","817445","820015","9","4","3","1","0","41","28","25","13","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","41","25","0","120","0","1","0","1"
"69","97","832662","835149","1","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","10","0","98","0","0","1","1"
"67","368","1372478","1374382","52","1","140","2","1","232","42","269","13","7","335","42","467","13","8","388","42","583","13","11","411","630","11","369","0","0","2","7"
"71","91","1459000","1460917","1","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","8","0","92","0","0","0","0"
"72","111","1469197","1470991","6","0","7","0","0","17","0","15","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","15","0","112","0","0","0","0"
"73","92","1481434","1483360","5","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","7","0","93","0","0","0","0"
"70","251","844029","846481","60","14","139","5","0","243","41","374","7","1","279","41","498","7","2","-1","-1","-1","-1","-1","280","503","2","252","0","0","3","5"
"75","95","906150","908672","1","1","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","9","0","96","0","0","0","0"
"76","115","918034","920642","7","2","5","0","0","25","10","15","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","25","15","0","116","0","0","0","2"
"77","92","932384","934891","16","15","9","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","24","15","0","93","1","0","0","1"
"74","322","1492029","1493892","15","2","8","0","0","32","14","13","1","0","76","14","143","1","1","98","14","160","1","2","99","161","2","323","0","0","1","0"
"78","154","944397","946837","32","24","16","5","0","124","54","119","11","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","125","121","0","155","0","0","2","1"
"79","144","1541406","1543571","22","0","35","0","0","112","0","195","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","114","197","2","145","0","0","1","3"
"81","118","1571459","1573432","28","22","18","7","1","48","30","30","10","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","48","30","1","119","1","1","0","1"
"80","166","970120","973376","46","5","130","0","1","258","59","373","18","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","269","385","4","167","0","0","2","4"
"83","113","1006800","1008269","5","2","7","0","0","44","34","28","11","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","44","28","0","114","0","0","0","0"
"84","128","1014528","1015828","0","0","12","0","0","24","0","36","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","25","36","1","129","0","3","0","1"
"82","334","1587266","1588487","75","28","159","7","0","189","41","246","8","0","292","51","438","9","2","406","51","732","9","2","421","746","2","335","1","0","1","7"
"85","272","1023040","1024306","42","5","134","3","1","132","12","200","5","2","161","12","276","5","2","165","12","282","5","2","165","282","2","273","0","0","4","3"
"87","94","1047633","1048905","15","14","18","4","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","22","2","95","0","0","0","1"
"86","183","1631901","1632993","3","0","1","0","1","9","0","7","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12","10","1","184","0","0","0","1"
"89","169","1643788","1644919","41","0","80","0","0","133","0","220","0","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","135","223","3","170","0","0","2","4"
"90","100","1659929","1661037","3","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","18","22","0","101","0","0","0","2"
"91","117","1666543","1667651","3","1","7","0","0","23","14","18","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","23","18","0","118","0","0","0","0"
"88","319","1053821","1055106","65","24","147","5","2","240","26","291","5","3","287","26","400","5","4","324","26","481","5","4","335","488","5","320","0","1","4","7"
"92","112","1673897","1674989","37","10","47","1","0","118","21","202","3","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","118","202","1","113","0","0","0","2"
"94","338","1684870","1685946","8","0","8","0","0","58","10","174","2","1","114","10","222","2","2","159","10","367","2","2","173","376","3","339","0","0","1","6"
"95","42","1716306","1717464","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","3","0","43","0","0","0","0"
"93","440","1090025","1091286","17","2","49","0","0","109","28","147","3","1","230","28","450","3","2","259","28","532","3","3","296","583","3","441","0","1","5","11"
"96","142","1720379","1721470","5","0","9","0","0","82","0","182","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","82","184","1","143","0","0","1","0"
"98","196","1733146","1734248","3","0","8","0","0","24","0","27","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","29","32","0","197","1","0","0","2"
"97","328","1135527","1136782","8","0","5","0","0","42","0","144","0","0","159","0","402","0","3","202","0","481","0","3","208","487","3","329","0","0","4","5"
"100","91","1168870","1170113","20","13","21","7","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","30","36","1","92","0","0","1","0"
"101","77","1175296","1176589","8","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","5","0","78","0","0","0","0"
"102","168","1180736","1181979","15","0","15","0","0","82","0","193","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","106","203","2","169","0","0","0","1"
"103","12","1195477","1196725","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","0","13","0","0","1","0"
"99","402","1746588","1747666","5","0","8","0","0","30","0","87","0","0","151","0","445","0","2","218","0","590","0","2","267","710","4","403","0","0","3","4"
"105","91","1789796","1790925","4","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12","5","0","92","0","0","0","1"
"106","101","1795754","1796852","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","6","0","102","0","0","0","0"
"107","99","1802009","1803120","7","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","5","0","100","0","0","0","1"
"104","203","1197664","1198918","54","7","158","3","0","230","56","255","12","4","242","56","259","12","5","-1","-1","-1","-1","-1","242","259","5","204","0","0","1","7"
"108","94","1807827","1808952","7","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","5","0","95","0","0","0","0"
"110","69","1813643","1814733","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","2","0","70","0","0","0","1"
"109","355","1219048","1220315","13","6","17","5","0","47","7","42","5","0","105","7","216","5","3","199","7","356","5","3","214","372","3","356","0","0","2","3"
"112","115","1253692","1254954","3","0","4","0","0","14","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","6","0","116","0","0","0","0"
"111","380","1818460","1819543","25","19","21","8","0","98","40","179","19","0","218","40","394","19","0","265","40","535","19","0","300","586","0","381","1","1","4","9"
"113","357","1260796","1262065","4","0","14","0","0","35","0","43","0","0","107","0","206","0","2","185","0","406","0","7","229","501","7","358","2","0","0","7"
"114","344","1859729","1860803","2","0","3","0","0","65","0","166","0","0","258","0","634","0","2","342","0","745","0","3","363","766","3","345","1","1","1","10"
"116","96","1900794","1901879","23","19","11","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","31","19","1","97","0","0","0","0"
"117","78","1907535","1908804","10","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","12","0","79","1","0","0","1"
"118","193","1914178","1915430","31","3","83","1","2","131","44","169","13","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","143","181","4","194","0","0","0","2"
"115","409","1297095","1298334","27","18","20","5","0","64","18","66","5","2","166","18","322","5","4","223","18","469","5","5","316","602","5","410","0","0","2","1"
"119","92","1931530","1932757","15","13","6","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","13","0","93","0","0","0","0"
"121","115","1937595","1938679","2","0","3","0","0","9","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","7","0","116","0","0","0","3"
"122","121","1944511","1945665","51","16","146","6","1","163","31","233","11","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","163","235","4","122","0","0","3","3"
"123","76","1957712","1958886","6","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","5","0","77","0","1","0","1"
"124","76","1963071","1964156","11","9","10","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","13","1","77","0","0","0","1"
"120","380","1342216","1343587","35","3","43","0","0","275","14","451","4","5","538","16","862","5","10","592","40","901","13","12","601","910","12","381","0","0","4","14"
"125","320","1968736","1969826","41","1","106","1","0","208","31","256","7","1","358","31","578","7","5","407","31","723","7","5","419","732","5","321","0","0","4","8"
"127","119","2009342","2010412","5","0","7","0","0","17","0","19","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","19","1","120","2","1","1","3"
"128","40","2016566","2017635","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","0","41","0","0","0","0"
"126","358","1393315","1394578","27","2","47","2","0","211","43","205","9","2","388","43","569","9","6","409","43","599","9","6","412","608","6","359","0","0","3","12"
"130","263","1435322","1436590","54","5","135","1","0","186","13","307","6","3","227","13","411","6","3","231","13","415","6","3","231","415","3","264","0","0","2","6"
"129","416","2020297","2021361","5","0","12","0","0","97","0","140","0","1","167","0","254","0","1","233","0","429","0","1","351","608","2","417","2","4","2","8"
"132","166","2065121","2066268","9","0","12","0","0","68","0","66","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","68","70","0","167","0","0","0","2"
"131","244","1463465","1464701","77","32","118","4","0","270","59","370","16","3","365","59","604","16","4","-1","-1","-1","-1","-1","366","608","4","245","0","0","3","3"
"134","122","1494257","1495490","2","0","8","0","0","7","0","13","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","14","0","123","0","0","1","1"
"135","193","1501741","1503108","19","13","13","3","0","77","25","158","5","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","104","201","3","194","0","0","1","4"
"133","389","2078072","2079168","11","0","17","0","0","165","5","320","0","4","294","24","597","3","7","364","24","685","3","9","381","721","10","390","1","3","2","8"
"137","65","2124751","2125870","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","3","0","66","0","0","0","0"
"138","188","2129414","2130511","1","0","3","0","0","4","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10","9","0","189","0","0","1","0"
"136","355","1520907","1522244","56","8","142","0","1","232","23","348","5","2","332","37","537","6","2","352","37","568","6","2","365","595","2","356","0","0","6","6"
"139","285","2141545","2142621","36","20","15","3","1","252","37","276","11","7","728","58","1141","20","15","737","58","1154","20","15","738","1154","15","286","0","0","12","40"
"140","543","1559654","1561079","6","0","9","0","0","26","0","33","0","0","127","0","207","0","0","148","0","244","0","0","443","756","3","544","1","0","3","11"
"142","55","1622350","1623583","5","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","1","0","56","0","0","0","0"
"141","194","2196563","2197694","60","6","159","6","1","224","48","281","14","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","226","285","3","195","0","0","0","6"
"144","182","2217331","2218450","9","0","11","0","0","32","0","39","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","36","44","1","183","0","0","0","1"
"145","242","2230664","2231846","16","10","22","3","0","110","26","177","6","1","175","26","358","6","1","-1","-1","-1","-1","-1","180","364","1","243","0","3","2","5"
"146","124","2255797","2256885","7","0","6","0","0","20","0","19","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","21","19","0","125","0","0","0","2"
"147","86","2263542","2264762","3","0","5","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","9","1","87","0","0","0","0"
"143","498","1626797","1628086","13","6","13","1","0","34","8","47","1","0","235","27","401","8","2","349","27","579","8","4","546","870","9","499","1","2","9","16"
"148","171","2269383","2270464","4","0","3","0","0","69","0","158","0","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","73","168","3","172","0","0","1","1"
"149","137","1687669","1688976","27","23","4","3","0","52","43","24","13","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","57","25","2","138","0","0","0","0"
"150","86","2283687","2284780","3","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","8","0","87","0","0","0","0"
"152","21","2289136","2290232","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","2","0","22","0","0","0","1"
"153","144","2291892","2292980","37","3","100","4","1","147","38","181","24","5","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","147","184","5","145","0","0","1","3"
"151","237","1697539","1698798","39","0","109","0","0","139","0","317","0","1","227","0","483","0","3","-1","-1","-1","-1","-1","232","485","4","238","0","0","2","6"
"155","257","1724094","1725343","36","0","81","0","0","269","0","503","0","7","361","9","645","2","9","-1","-1","-1","-1","-1","391","656","9","258","0","0","3","6"
"154","449","2306485","2307601","9","0","12","0","0","40","0","45","0","1","92","0","220","0","2","195","0","414","0","3","315","658","8","450","3","3","4","6"
"157","15","2357074","2358225","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","0","16","0","0","0","0"
"156","248","1761138","1762432","11","2","44","0","0","85","12","174","1","3","96","12","180","1","3","-1","-1","-1","-1","-1","98","181","3","249","0","0","1","0"
"159","49","1782487","1783773","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","4","0","50","1","1","0","1"
"160","34","1786983","1788249","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","4","0","35","0","0","0","1"
"161","52","1790865","1792133","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","3","0","53","0","0","0","0"
"162","115","1795360","1796618","3","0","3","0","0","5","0","12","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","12","0","116","0","2","0","1"
"158","291","2359516","2360676","20","0","29","0","0","116","0","118","0","1","248","15","372","4","3","360","44","623","9","4","361","627","4","292","0","0","4","6"
"163","121","1802468","1803722","5","0","4","0","0","15","0","12","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","12","0","122","0","0","1","0"
"164","416","2394222","2395304","11","0","15","0","0","92","14","197","1","2","117","14","298","1","3","232","14","508","1","8","336","605","13","417","2","5","4","8"
"165","384","1811224","1812601","59","2","150","0","0","266","16","458","6","1","327","16","550","6","3","348","16","583","6","4","432","738","6","385","3","4","9","10"
"167","37","1856305","1857563","3","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","1","0","38","0","0","0","0"
"168","158","1860386","1861650","13","8","16","5","0","93","8","95","5","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","94","98","0","159","1","0","0","1"
"166","320","2439859","2440951","30","0","57","0","0","171","15","226","1","3","179","15","252","1","3","180","15","255","1","3","181","257","3","321","0","0","4","2"
"170","85","2468775","2469872","10","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","13","0","86","0","0","0","0"
"169","123","1874115","1875373","50","1","160","0","1","232","29","305","4","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","234","305","4","124","0","0","7","8"
"171","81","2474485","2475612","2","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","3","0","82","0","0","0","0"
