"BehaviorSpace results (NetLogo 6.1.1)"
"SIsaR_0.9.4.2.nlogo"
"experiments 2 seeds"
"08/22/2020 16:35:47:680 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","[step]","seed0","seed","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"44","186","24855512","24857360","3","0","5","0","0","29","0","50","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","32","53","0","187","0","0","1","0"
"43","298","663924","665500","44","2","131","1","2","189","9","390","4","8","314","9","618","4","12","331","9","640","4","12","333","641","12","299","0","0","6","7"
"46","59","735067","737071","4","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","3","0","60","0","0","0","0"
"47","36","742967","744849","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","0","37","0","0","0","1"
"45","412","24887808","24890397","26","14","28","4","1","197","32","206","12","3","377","32","644","12","6","479","32","774","12","6","547","840","8","413","0","0","5","16"
"48","412","749073","751006","3","0","0","0","0","5","0","20","0","0","151","0","322","0","1","229","0","454","0","2","295","552","5","413","0","0","1","6"
"50","136","810801","812545","6","1","11","0","0","19","11","26","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","27","0","137","0","0","0","0"
"51","119","823078","824485","2","0","5","0","0","2","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","9","0","120","0","0","1","1"
"49","241","24972534","24974091","54","16","131","1","2","192","34","231","10","3","228","34","351","10","3","-1","-1","-1","-1","-1","233","358","4","242","0","0","5","4"
"53","27","25006477","25007892","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","1","0","28","0","0","0","0"
"54","49","25010598","25012117","3","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","3","0","50","0","0","0","2"
"52","123","832218","833869","61","12","183","6","0","197","46","307","16","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","197","307","0","124","0","0","4","3"
"56","76","852371","853862","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","6","0","77","0","0","0","1"
"57","162","859420","861061","54","17","132","3","0","254","62","317","14","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","260","320","1","163","0","0","2","3"
"55","383","25016125","25017503","22","17","11","5","0","43","17","45","5","0","180","17","326","5","2","221","17","373","5","3","264","397","4","384","0","0","2","4"
"59","97","25069645","25071013","33","10","88","3","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","117","134","1","98","0","0","2","2"
"58","367","887451","888795","18","10","19","1","0","62","10","78","1","1","136","10","279","1","2","208","10","382","1","2","292","525","4","368","0","0","5","6"
"61","141","937569","938886","5","1","9","1","0","22","10","30","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","23","30","0","142","1","1","0","2"
"62","109","949988","951403","23","19","13","4","0","49","43","27","6","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","49","27","1","110","0","0","0","1"
"60","320","25081730","25083037","69","20","145","3","1","250","41","365","8","6","340","41","560","8","6","369","41","681","8","7","379","695","7","321","0","0","6","7"
"64","199","25136502","25137904","11","8","9","2","0","28","8","40","2","0","31","8","42","2","0","-1","-1","-1","-1","-1","31","42","0","200","0","0","1","2"
"65","95","25156214","25157550","1","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","15","0","96","1","0","0","2"
"66","121","25164129","25165570","4","0","6","0","0","20","0","12","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","12","0","122","0","0","0","0"
"63","375","960625","962328","55","15","147","6","0","216","55","289","13","5","346","55","573","13","5","401","55","664","13","7","404","672","7","376","0","0","3","3"
"68","338","1019193","1020618","27","1","86","1","0","153","9","215","3","1","230","9","367","3","2","257","9","439","3","2","268","451","2","339","0","0","3","8"
"69","71","1064499","1065934","4","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","5","0","72","0","0","0","0"
"67","659","25175106","25176996","7","0","3","0","1","31","0","37","0","1","82","0","127","0","2","94","0","138","0","3","500","734","11","660","0","0","2","9"
"70","311","1070966","1072362","116","44","261","6","0","337","65","486","7","2","388","65","611","7","2","455","65","748","7","5","463","754","5","312","0","0","5","10"
"71","344","25260222","25261670","49","23","93","6","0","179","55","270","19","1","218","55","426","19","1","317","55","588","19","1","336","599","1","345","0","0","3","8"
"72","183","1120158","1121514","77","31","123","9","0","196","55","197","13","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","205","206","0","184","0","0","1","0"
"73","42","25308678","25309954","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","0","43","0","0","0","0"
"75","108","25313295","25314560","9","0","15","0","0","27","0","32","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","27","32","2","109","0","0","1","1"
"74","133","1142185","1143457","19","0","11","0","0","57","0","55","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","58","57","0","134","0","0","2","3"
"76","111","25321972","25323775","15","11","17","5","0","27","11","33","5","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","27","33","0","112","0","0","1","2"
"78","102","25333028","25334650","5","0","10","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","23","31","0","103","0","0","0","0"
"77","468","1155224","1156940","7","0","2","0","0","49","0","116","0","1","131","0","259","0","2","198","0","366","0","3","408","751","4","469","0","0","5","7"
"80","92","1231085","1232543","4","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","5","0","93","0","0","0","0"
"79","325","25341333","25342828","34","0","90","0","0","303","0","389","0","3","479","0","817","0","7","559","31","897","10","8","570","900","8","326","0","0","9","13"
"81","54","1238322","1239891","3","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","5","0","55","0","0","0","1"
"82","177","25408697","25410022","8","1","10","1","0","30","13","28","3","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","32","31","1","178","1","1","0","3"
"84","177","25425846","25427215","67","57","25","7","1","150","67","118","11","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","157","125","2","178","0","0","0","2"
"85","72","25447038","25448781","4","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","0","73","0","1","1","0"
"86","134","25455099","25457830","37","13","49","5","1","110","39","120","14","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","112","120","2","135","0","0","2","2"
"83","357","1244439","1245861","9","0","13","0","0","89","0","79","0","1","409","21","594","7","2","507","21","789","7","5","525","846","5","358","0","0","10","25"
"87","323","25473510","25475133","11","0","6","0","0","88","0","133","0","0","272","0","495","0","3","313","0","544","0","4","318","552","4","324","0","0","1","12"
"88","267","1313824","1315235","95","4","255","4","0","363","33","481","15","2","464","33","667","15","3","471","33","679","15","3","471","679","3","268","0","0","9","17"
"89","156","25520813","25522305","40","5","122","0","0","173","30","240","9","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","176","242","0","157","0","0","2","5"
"90","222","1362848","1364451","6","1","9","0","0","68","13","72","4","0","151","49","212","10","3","-1","-1","-1","-1","-1","153","212","3","223","0","1","1","3"
"91","181","25546030","25547439","3","0","3","0","0","14","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","14","0","182","0","0","1","2"
"93","290","25562271","25563744","30","0","53","0","0","159","0","203","0","0","231","33","292","8","1","260","38","346","9","3","261","349","3","291","0","0","2","6"
"94","67","25602333","25603984","0","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","4","0","68","0","0","0","0"
"92","372","1390522","1391929","8","2","18","2","0","77","39","73","11","1","138","39","260","11","1","211","39","482","11","2","257","556","3","373","0","0","3","2"
"96","14","1445187","1446545","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","2","0","15","0","0","0","1"
"95","95","25608833","25610568","4","0","11","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","18","0","96","0","0","0","0"
"97","83","1448030","1449425","5","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","13","0","84","0","0","1","0"
"98","103","25617837","25619589","23","16","12","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","53","37","0","104","1","1","0","1"
"99","79","1455934","1457371","5","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","6","0","80","0","0","0","0"
"101","125","1463199","1464476","10","0","15","0","0","31","0","49","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","31","50","0","126","0","0","0","0"
"102","74","1473915","1475299","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","5","0","75","0","0","0","0"
"103","75","1480488","1481767","4","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","4","0","76","0","0","0","0"
"100","239","25629076","25630514","22","20","10","2","0","115","69","175","7","4","175","69","345","7","5","-1","-1","-1","-1","-1","175","347","5","240","0","0","2","0"
"104","164","1486392","1487701","58","12","96","2","0","161","38","193","12","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","162","198","0","165","0","0","1","2"
"105","140","25660775","25662132","38","15","75","2","0","124","16","143","2","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","126","145","1","141","0","0","2","1"
"107","146","25680430","25682658","16","12","8","2","0","25","12","19","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","26","19","0","147","0","0","0","0"
"108","135","25693901","25695594","5","0","1","0","0","25","16","20","14","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","35","22","0","136","0","0","0","0"
"109","185","25705672","25707101","34","3","86","0","0","160","41","152","8","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","165","159","4","186","0","0","2","1"
"106","409","1507899","1510641","30","2","85","0","1","153","24","278","4","2","252","26","504","5","3","297","26","643","5","5","301","659","5","410","0","0","7","6"
"110","182","25727341","25728695","41","0","108","0","0","160","11","227","4","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","162","230","4","183","0","0","3","8"
"112","17","25755809","25757253","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","2","0","18","0","0","0","0"
"113","273","25759205","25760599","27","2","46","0","0","238","30","469","3","2","326","30","646","3","4","330","30","653","3","4","331","653","4","274","0","0","6","10"
"111","469","1567977","1570414","7","0","12","0","0","92","0","179","0","0","168","0","368","0","2","203","0","464","0","3","269","627","4","470","0","0","2","4"
"114","91","25805735","25807210","3","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","13","0","92","0","1","0","1"
"116","123","25814922","25816567","6","0","13","0","0","68","0","62","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","68","62","0","124","0","0","1","2"
"117","67","25827531","25829078","8","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10","5","0","68","0","0","0","1"
"115","259","1637032","1638468","11","4","12","1","0","65","20","166","13","1","70","20","176","13","1","79","20","186","13","1","79","186","1","260","0","0","0","0"
"119","93","1667153","1668587","2","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","12","0","94","0","0","0","0"
"120","111","1674472","1675776","15","10","4","1","0","43","34","17","6","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","43","17","0","112","0","0","0","0"
"118","244","25834095","25835439","7","0","7","0","0","59","0","82","0","1","134","0","258","0","4","-1","-1","-1","-1","-1","140","263","4","245","2","2","3","6"
"122","166","25862301","25863754","16","9","24","6","2","65","9","92","6","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","66","96","4","167","0","0","0","0"
"123","85","25878527","25879962","14","8","15","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","24","1","86","0","0","0","0"
"124","151","25886676","25888091","53","6","134","3","0","231","53","263","14","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","234","267","2","152","0","0","2","6"
"121","400","1683510","1684827","35","2","73","0","0","274","11","341","3","7","428","14","619","4","11","533","19","782","8","12","557","817","12","401","0","0","3","7"
"126","64","1748577","1749945","5","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","3","0","65","0","0","1","0"
"127","94","1754609","1756151","4","2","14","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","22","0","95","1","0","1","3"
"128","176","1762182","1763442","10","0","19","0","0","67","0","104","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","74","109","2","177","0","0","1","0"
"125","340","25910889","25912297","27","5","15","1","0","252","10","379","1","5","425","28","633","6","7","474","28","670","6","8","477","678","8","341","2","0","20","23"
"129","385","1778787","1780132","32","29","14","5","0","85","55","37","9","0","168","68","208","12","2","207","68","299","12","2","348","517","2","386","0","0","2","2"
"131","49","1827944","1829279","3","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","1","0","50","0","0","0","0"
"130","423","25961346","25962648","27","25","4","2","0","40","25","16","2","1","69","25","103","2","2","212","25","417","2","5","318","604","7","424","0","0","9","8"
"133","73","26018658","26019931","3","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","9","0","74","0","0","0","0"
"134","87","26025102","26026443","17","10","9","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","21","13","0","88","0","0","0","0"
"135","63","26033065","26034415","4","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","3","0","64","0","0","0","0"
"132","336","1832876","1834227","8","0","5","0","0","50","0","38","0","0","295","35","529","11","3","362","35","606","11","4","373","615","5","337","0","0","5","12"
"136","167","26039914","26041364","12","0","10","0","0","64","0","85","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","65","88","1","168","0","0","0","2"
"137","195","1885272","1887253","35","2","127","0","0","146","8","257","3","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","158","269","3","196","0","0","2","2"
"139","16","1911547","1913249","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","0","0","17","0","0","0","0"
"140","234","1915292","1916684","66","14","138","4","1","197","48","247","17","3","198","48","255","17","3","-1","-1","-1","-1","-1","199","257","3","235","0","0","1","4"
"138","351","26057564","26059367","6","0","11","0","0","62","0","168","0","1","293","45","543","9","6","405","45","746","9","10","445","783","10","352","1","1","8","11"
"142","114","26116562","26117983","4","0","4","0","0","25","0","21","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","25","21","0","115","0","1","1","1"
"141","469","1944602","1946013","13","0","33","0","0","107","0","164","0","0","185","0","362","0","2","214","0","425","0","2","351","728","5","470","0","0","2","10"
"143","369","26125901","26127339","69","5","163","0","0","397","51","460","6","6","529","51","787","6","9","552","51","815","6","9","556","819","9","370","1","0","7","16"
"145","116","26189202","26190552","6","1","9","0","0","26","15","23","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","26","23","0","117","0","1","1","0"
"144","242","2005729","2007101","21","15","25","3","1","62","43","51","7","1","124","43","206","7","1","-1","-1","-1","-1","-1","126","207","1","243","0","0","1","2"
"146","120","26198912","26200261","4","0","7","0","0","10","0","11","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10","11","0","121","1","0","1","2"
"147","307","2032456","2033791","1","0","9","0","0","7","0","21","0","0","74","0","179","0","2","89","0","224","0","3","93","225","3","308","0","1","1","2"
"149","282","2066764","2068099","28","13","27","6","0","125","36","126","12","1","246","36","446","12","4","265","36","479","12","4","266","479","4","283","0","0","3","10"
"150","33","2106262","2107560","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","0","34","0","1","0","1"
"151","78","2110806","2112153","4","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","2","0","79","0","0","0","0"
"148","502","26208205","26209685","25","0","28","0","0","249","53","391","14","2","428","53","708","14","5","509","53","847","14","8","560","926","8","503","0","2","7","16"
"153","76","26287562","26288920","5","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","4","0","77","0","0","0","0"
"152","287","2117150","2118509","59","5","142","0","0","386","48","524","7","8","536","48","844","7","9","549","48","867","7","10","552","867","10","288","0","0","4","13"
"155","106","2178773","2180506","5","0","3","0","0","12","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12","8","0","107","0","1","0","2"
"156","85","2189247","2190541","14","11","7","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","14","0","86","0","0","0","0"
"157","86","2195983","2197308","5","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","10","0","87","0","0","0","0"
"154","428","26294315","26295690","6","0","7","0","0","15","0","15","0","0","38","0","38","0","1","148","0","240","0","1","468","751","5","429","1","1","4","7"
"159","130","26372349","26373683","17","13","8","0","1","40","13","33","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","41","33","1","131","0","0","0","0"
"160","100","26383410","26384813","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","7","0","101","0","0","0","0"
"158","263","2202830","2204213","59","18","156","8","2","175","55","334","22","5","220","55","459","22","6","229","55","472","22","6","229","472","6","264","0","0","1","4"
"161","312","26391125","26392957","6","0","6","0","1","27","0","28","0","1","80","0","140","0","1","155","53","214","8","3","161","218","3","313","0","0","3","8"
"163","69","26429836","26431394","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","3","0","70","0","0","0","0"
"164","43","26436463","26437921","2","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","4","0","44","0","2","1","0"
"162","206","2243497","2245039","70","17","101","5","0","553","55","723","15","5","640","58","908","15","5","-1","-1","-1","-1","-1","640","908","5","207","0","0","17","46"
"165","142","26441607","26442968","56","4","148","0","1","266","71","292","21","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","272","293","4","143","0","0","6","7"
"166","137","2292390","2293748","19","4","23","2","0","132","51","95","16","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","132","97","3","138","0","0","0","1"
"168","298","2310079","2311398","5","0","10","0","0","85","0","257","0","0","225","0","636","0","1","254","0","659","0","1","257","663","2","299","0","0","5","4"
"167","395","26462323","26463604","56","16","141","2","0","168","47","220","9","1","294","47","520","9","6","344","47","635","9","6","385","688","7","396","0","0","6","5"
"170","275","26528658","26530725","40","9","65","3","0","148","29","180","9","0","198","30","311","9","0","207","30","316","9","0","207","317","0","276","0","0","2","4"
"169","427","2356112","2357512","5","0","10","0","0","57","0","160","0","0","126","0","270","0","3","225","0","540","0","3","318","746","4","428","1","1","1","7"
