"BehaviorSpace results (NetLogo 6.2.0)"
"./model/SIsaR_0.9.5.3TRIALS_wave1changeWorld.nlogo"
"experiments 2 seeds"
"01/19/2021 19:08:45:341 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","seedD","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cp5cRed","cp5cRedNH","cp5cViolet","cp5cVioletNH","cp5cDead","cp6cRed","cp6cRedNH","cp6cViolet","cp6cVioletNH","cp6cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"12","12","426","98977339","72967329","0","0","0","4","1","0","64","25","114","7","1","718","25","1082","7","8","925","25","1384","7","14","0","0","0","0","0","0","0","0","0","0","928","1392","14","427","7","22","13","35"
"46","46","367","3113868","66387614","0","31","1","79","0","1","262","59","313","11","3","375","59","466","11","6","455","59","563","11","7","0","0","0","0","0","0","0","0","0","0","455","563","7","368","0","0","9","10"
"22","22","529","75097682","31760938","0","6","0","3","0","0","22","0","66","0","0","278","0","521","0","4","717","65","1089","18","12","0","0","0","0","0","0","0","0","0","0","721","1097","12","530","8","22","9","20"
"35","35","408","8074323","45030945","0","26","2","78","0","0","490","70","645","9","6","764","83","1078","15","9","785","83","1131","15","10","0","0","0","0","0","0","0","0","0","0","788","1131","10","409","2","7","20","39"
"14","14","534","58696853","66116717","0","16","10","8","1","0","75","27","59","9","1","211","27","321","9","1","755","62","1123","16","10","0","0","0","0","0","0","0","0","0","0","759","1128","10","535","10","26","9","25"
"37","37","389","67568514","48484209","0","6","0","6","0","0","93","0","125","0","1","752","54","1060","9","9","821","60","1183","9","9","0","0","0","0","0","0","0","0","0","0","821","1186","9","390","3","18","13","38"
"57","57","130","22466764","9847939","0","4","2","14","0","0","47","7","42","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","47","42","0","131","0","0","0","1"
"29","29","433","2249469","28771309","0","4","0","0","0","0","96","0","160","0","1","410","29","520","7","3","869","56","1227","9","11","0","0","0","0","0","0","0","0","0","0","881","1268","11","434","12","21","14","34"
"25","25","483","82184414","89099961","0","20","0","43","0","0","240","12","339","3","2","732","31","1007","10","9","949","32","1339","10","11","0","0","0","0","0","0","0","0","0","0","949","1340","11","484","6","40","8","36"
"38","38","495","32443488","69806314","0","22","17","10","3","0","53","25","52","6","0","357","25","526","6","2","691","25","963","6","10","0","0","0","0","0","0","0","0","0","0","691","964","10","496","3","1","11","11"
"7","7","582","31237349","43833024","0","4","0","2","0","0","80","0","172","0","0","272","0","469","0","2","725","53","1100","11","9","0","0","0","0","0","0","0","0","0","0","763","1145","10","583","2","9","12","13"
"60","60","140","46484114","51362207","0","3","0","4","0","0","10","0","12","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","10","13","0","141","0","0","0","0"
"3","3","647","78358869","32456856","0","6","0","7","0","0","112","0","218","0","3","430","12","735","4","9","714","42","1023","9","18","0","0","0","0","0","0","0","0","0","0","723","1036","18","648","2","1","9","18"
"33","33","474","81522418","35785564","0","5","0","2","0","0","33","0","34","0","0","467","0","664","0","7","945","0","1515","0","14","0","0","0","0","0","0","0","0","0","0","946","1516","14","475","14","77","10","42"
