"BehaviorSpace results (NetLogo 6.1.1)"
"SIsaR_0.9.4.2TRIALS.nlogo"
"experiments 2 seeds"
"08/27/2020 00:27:22:559 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","[step]","seed0","seed","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"163","218","1944679","1946005","1","0","6","0","0","41","0","124","0","1","53","0","133","0","1","-1","-1","-1","-1","-1","53","134","1","219","1","0","1","1"
"166","23","1962551","1963783","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","0","0","24","0","0","0","0"
"165","168","2745580","2746757","62","13","129","1","0","120","13","294","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","135","312","2","169","0","0","0","1"
"168","246","2762602","2763645","2","0","6","0","0","32","0","184","0","0","120","0","327","0","0","-1","-1","-1","-1","-1","122","328","0","247","0","0","3","5"
"169","62","2785298","2786357","7","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","6","0","63","0","0","0","0"
"167","444","1965563","1966764","4","0","5","0","0","10","0","17","0","0","57","0","155","0","0","73","0","247","0","0","174","432","1","445","0","0","2","3"
"170","71","2789780","2790916","4","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","4","0","72","0","0","1","0"
"171","244","2006535","2007737","0","0","6","0","0","38","0","95","0","1","49","0","105","0","2","-1","-1","-1","-1","-1","49","107","2","245","0","0","1","2"
"172","216","2794626","2795666","10","0","6","0","0","24","0","88","0","0","74","0","190","0","1","-1","-1","-1","-1","-1","74","190","1","217","0","0","1","2"
"174","265","2820921","2822714","20","14","8","4","0","44","14","152","4","0","78","14","221","4","0","81","14","237","4","0","81","237","0","266","0","0","1","0"
"175","126","2859959","2861582","17","17","4","2","1","38","37","21","11","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","38","21","2","127","0","0","0","0"
"173","300","2030754","2032983","28","16","20","5","0","77","16","310","5","1","185","16","568","5","2","192","16","582","5","2","192","584","2","301","0","0","3","3"
"177","112","2088460","2090610","5","0","7","0","0","12","0","14","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12","14","0","113","1","0","0","2"
"178","185","2100257","2102483","57","5","136","2","0","168","9","233","7","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","180","253","2","186","0","0","5","5"
"179","237","2131429","2133435","2","0","2","0","0","15","0","110","0","1","48","0","154","0","1","-1","-1","-1","-1","-1","50","155","1","238","0","1","2","4"
"180","156","2160779","2162989","65","25","135","5","0","174","44","319","10","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","200","330","0","157","0","0","1","5"
"176","683","2873208","2874976","6","0","5","0","0","24","0","112","0","0","143","0","286","0","6","187","0","359","0","8","346","706","8","684","0","1","3","8"
"181","105","2191944","2194040","5","0","8","0","0","15","0","12","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","12","0","106","0","0","1","0"
"183","85","2202172","2204437","4","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","5","1","86","0","0","0","0"
"184","65","2211493","2213714","4","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","6","0","66","0","0","0","0"
"182","223","2981715","2983455","7","0","4","0","0","23","11","36","6","0","46","11","96","6","1","-1","-1","-1","-1","-1","46","98","1","224","0","0","0","2"
"185","63","2219485","2221630","5","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","4","0","64","0","0","0","1"
"186","244","3009828","3011563","2","0","10","0","0","56","0","188","0","0","149","0","460","0","1","-1","-1","-1","-1","-1","160","469","1","245","0","0","0","3"
"188","28","3051434","3053180","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","3","0","29","0","0","0","0"
"189","82","3056585","3058219","4","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","4","0","83","0","0","0","0"
"187","342","2227132","2229194","15","9","7","1","0","61","13","239","1","0","106","13","347","1","0","149","13","414","1","0","155","423","0","343","1","2","2","1"
"190","319","3064723","3066457","25","0","71","0","0","100","0","175","0","1","155","0","392","0","1","172","0","406","0","1","172","409","1","320","0","0","1","3"
"191","231","2283978","2285967","46","0","131","0","1","230","0","598","0","3","280","0","662","0","4","-1","-1","-1","-1","-1","281","663","4","232","0","0","6","4"
"192","72","3115280","3116405","3","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","3","0","73","0","0","0","0"
"193","77","2333493","2334741","3","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","2","0","78","0","0","0","0"
"194","221","3120192","3121238","5","0","7","0","0","102","0","356","0","1","162","0","438","0","4","-1","-1","-1","-1","-1","162","438","4","222","0","0","1","1"
"195","214","2338525","2339727","70","7","148","4","1","185","23","401","5","2","238","23","528","5","3","-1","-1","-1","-1","-1","238","528","3","215","0","0","1","5"
"197","80","2363619","2364863","10","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","15","0","81","0","0","0","0"
"196","128","3145791","3146862","3","0","11","0","0","36","0","124","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","36","125","0","129","0","0","0","0"
"199","248","3155706","3156863","26","10","57","4","1","102","48","240","11","1","195","48","439","11","1","-1","-1","-1","-1","-1","200","443","2","249","0","0","5","3"
"200","70","3181760","3182830","3","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","6","0","71","0","0","0","0"
"198","283","2369481","2370818","57","7","140","1","0","184","10","413","3","0","247","10","576","3","1","263","10","603","3","1","264","603","1","284","0","0","5","11"
"202","195","2403389","2404585","52","0","127","0","0","142","0","424","0","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","192","499","3","196","0","0","2","5"
"203","39","2425592","2426780","0","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","5","0","40","1","2","0","1"
"201","358","3186464","3187524","6","0","14","0","0","31","0","121","0","0","122","0","368","0","0","187","0","542","0","1","223","560","2","359","0","0","1","6"
"205","36","3224893","3225976","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","3","0","37","0","0","0","0"
"204","201","2429394","2430608","11","9","17","7","0","97","55","163","15","3","141","71","185","16","4","-1","-1","-1","-1","-1","141","185","4","202","0","1","1","2"
"206","88","3228490","3229564","4","0","2","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","8","1","89","0","0","0","0"
"207","168","2447571","2448799","66","19","144","6","0","182","60","236","19","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","185","245","2","169","0","0","5","5"
"209","104","2465218","2466433","4","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","9","0","105","0","0","0","0"
"208","421","3234027","3235078","10","0","3","0","0","20","0","89","0","0","131","0","329","0","2","182","0","464","0","2","278","674","3","422","0","1","4","5"
"210","247","2471372","2472597","34","0","111","0","0","153","15","314","3","0","187","15","453","3","0","-1","-1","-1","-1","-1","187","455","0","248","0","0","5","8"
"211","134","3277312","3278362","14","11","13","3","0","19","11","20","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","21","0","135","0","0","0","1"
"212","105","2498019","2499304","3","0","3","0","0","6","0","11","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","11","0","106","0","0","0","0"
"214","126","2504226","2505450","8","0","9","0","0","14","0","26","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","26","0","127","0","0","0","0"
"213","187","3285640","3286701","1","0","5","0","0","31","0","132","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","62","172","0","188","0","0","1","2"
"215","62","2512464","2513703","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","4","0","63","0","0","0","0"
"216","90","3301063","3302120","4","0","3","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","7","1","91","0","0","0","0"
"218","86","3306534","3307706","7","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","7","0","87","0","0","0","0"
"217","185","2517059","2518267","9","0","8","0","0","64","0","297","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","83","317","1","186","0","0","4","0"
"220","51","2535435","2536703","4","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","3","0","52","0","0","0","0"
"221","16","2539780","2540989","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","2","0","17","0","0","0","1"
"222","32","2542234","2543453","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","2","0","33","0","1","0","1"
"219","277","3312034","3313082","76","30","153","9","0","196","41","281","10","1","266","41","415","10","3","271","41","422","10","3","271","422","3","278","0","0","4","9"
"224","360","3340396","3341451","39","0","118","0","0","143","0","424","0","0","189","0","514","0","2","216","0","578","0","2","221","579","3","361","0","0","3","10"
"223","406","2545727","2546920","13","0","17","0","1","65","0","211","0","2","150","0","404","0","5","248","0","630","0","8","293","761","8","407","0","1","3","5"
"226","197","2592397","2593614","86","26","143","7","0","261","28","484","8","4","276","28","497","8","4","-1","-1","-1","-1","-1","276","497","4","198","0","0","3","9"
"225","265","3377136","3378196","43","0","119","0","0","160","0","441","0","4","264","29","649","7","5","266","29","655","7","5","266","655","5","266","0","0","1","4"
"228","199","3408320","3409374","9","0","24","0","0","98","0","392","0","1","130","0","449","0","1","-1","-1","-1","-1","-1","130","449","2","200","0","0","2","2"
"227","214","2617451","2618663","97","17","210","4","3","269","24","609","8","9","300","24","651","8","9","-1","-1","-1","-1","-1","300","651","9","215","0","0","2","4"
"229","49","3429746","3430787","1","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","7","0","50","0","0","0","0"
"230","133","2645453","2646652","11","0","20","0","0","71","0","167","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","72","169","2","134","0","0","3","2"
"231","423","3433764","3434806","7","0","6","0","0","37","0","91","0","2","88","0","224","0","2","127","0","366","0","2","219","474","5","424","0","0","3","6"
"233","188","3474944","3475989","3","0","2","0","0","7","0","13","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10","16","1","189","0","0","0","0"
"232","558","2656817","2658026","12","12","5","1","0","36","28","97","4","0","116","28","277","4","0","164","28","429","4","0","291","732","1","559","0","0","4","10"
"234","182","3487171","3488214","61","0","163","0","0","214","0","380","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","219","393","0","183","0","0","4","9"
"236","88","3507076","3508129","3","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","6","0","89","0","0","0","0"
"237","75","3512457","3513509","5","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10","10","0","76","0","0","0","0"
"238","166","3517609","3518662","12","7","9","3","0","15","7","14","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","16","0","167","0","0","0","2"
"239","117","3528393","3529434","41","0","130","0","1","113","0","220","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","113","220","1","118","0","0","4","4"
"235","377","2710655","2711863","12","0","39","0","0","148","0","236","0","3","314","0","691","0","9","388","28","737","6","10","433","752","11","378","0","0","6","6"
"241","103","2754025","2755223","8","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","11","0","104","0","0","1","2"
"240","269","3539418","3540480","77","5","151","3","0","195","8","346","4","4","280","8","488","4","6","284","8","494","4","6","284","494","6","270","0","0","4","9"
"243","35","3570252","3571314","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","2","0","36","0","0","0","0"
"244","135","3573879","3574953","5","0","4","0","0","21","0","17","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","22","20","1","136","0","0","0","1"
"242","389","2760191","2761376","47","14","27","3","1","454","21","754","4","9","824","21","1204","4","14","859","21","1240","4","15","868","1257","15","390","0","0","13","37"
"245","412","3582583","3583646","49","6","94","1","0","152","13","300","5","2","219","17","387","7","2","284","17","500","7","5","380","685","5","413","0","0","3","7"
"247","84","3627160","3628214","3","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","8","0","85","1","1","0","2"
"246","324","2820424","2821616","41","0","130","0","2","169","22","367","6","2","279","44","586","10","3","328","44","699","10","5","340","712","5","325","0","0","6","9"
"249","145","2858848","2860098","28","0","72","0","0","84","0","128","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","85","131","2","146","0","0","1","1"
"250","74","2870434","2871643","5","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","1","0","75","0","0","0","0"
"248","327","3632506","3633588","52","0","141","0","0","169","0","318","0","0","183","0","336","0","0","189","0","381","0","0","212","434","0","328","0","0","4","6"
"252","49","3663808","3664888","4","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","2","0","50","0","0","0","0"
"253","86","3667917","3668974","1","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","8","0","87","0","0","0","0"
"254","218","3673343","3674394","24","0","53","0","0","110","0","447","0","0","180","0","601","0","1","-1","-1","-1","-1","-1","180","602","1","219","0","0","2","5"
"255","95","3698960","3700032","4","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","19","0","96","0","0","0","2"
"251","437","2875424","2876611","49","0","135","0","0","228","0","373","0","5","326","0","637","0","7","390","0","809","0","7","442","867","7","438","1","0","8","17"
"256","309","3704685","3705762","4","0","5","0","0","47","0","242","0","0","107","0","389","0","1","123","0","403","0","1","124","404","1","310","0","0","0","2"
"257","369","2926068","2927289","3","0","11","0","0","48","0","154","0","0","261","0","602","0","3","312","0","692","0","4","329","720","4","370","0","1","7","12"
"258","273","3734168","3735234","22","16","10","4","0","80","52","142","13","1","147","52","314","13","1","155","52","322","13","1","155","322","1","274","0","0","2","4"
"259","159","2967140","2968465","6","0","3","0","0","23","0","107","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","24","110","0","160","0","0","1","1"
"260","168","3759982","3761055","38","10","51","3","0","80","10","159","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","85","163","0","169","0","0","1","2"
"261","437","2979521","2980759","20","0","49","0","0","73","0","260","0","0","142","0","415","0","0","149","0","426","0","0","195","535","0","438","0","0","3","6"
"262","335","3774036","3775116","45","0","134","0","0","139","0","347","0","2","198","0","535","0","3","220","0","553","0","5","225","562","5","336","0","0","2","7"
"263","487","3021426","3022624","10","0","2","0","0","12","0","7","0","0","59","0","133","0","0","119","0","274","0","0","180","473","1","488","0","0","3","3"
"264","464","3808597","3809648","6","0","5","0","0","60","0","159","0","0","170","0","377","0","0","280","0","592","0","1","319","640","2","465","0","0","7","8"
"265","104","3064720","3065912","13","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","9","0","105","0","0","0","0"
"266","297","3855565","3856618","10","0","8","0","0","43","15","63","3","0","114","15","260","3","1","135","15","290","3","1","136","293","1","298","0","0","0","2"
"267","279","3070897","3072109","6","0","6","0","0","14","0","37","0","0","110","0","325","0","1","143","0","413","0","1","144","413","1","280","1","0","3","4"
"269","34","3100061","3101308","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","0","35","0","0","0","0"
"268","194","3881958","3883011","63","12","155","2","0","162","14","295","4","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","190","349","4","195","0","0","2","2"
"270","240","3103804","3105049","91","25","185","4","1","225","51","404","12","2","287","51","581","12","2","-1","-1","-1","-1","-1","290","583","2","241","0","0","4","4"
"271","320","3902642","3903688","10","0","3","0","0","109","0","303","0","2","348","26","644","7","4","378","26","677","7","6","382","679","6","321","0","0","4","11"
"273","68","3939891","3940937","5","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","5","0","69","0","0","0","0"
"272","284","3133475","3134696","38","0","89","0","0","189","15","480","4","1","287","15","665","4","2","313","15","692","4","2","314","692","2","285","0","0","7","5"
"274","199","3944633","3945700","25","19","25","8","0","56","23","157","8","0","92","23","206","8","0","-1","-1","-1","-1","-1","92","206","0","200","0","0","0","2"
"275","165","3167406","3168632","45","0","123","0","1","107","0","214","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","112","220","1","166","0","0","1","1"
"277","74","3182485","3183710","4","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","4","0","75","0","0","0","0"
"278","123","3187732","3188966","5","0","7","0","0","9","0","14","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","14","0","124","0","0","0","1"
"279","62","3195271","3196514","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","4","0","63","0","0","0","0"
"276","242","3962547","3963598","94","0","171","0","0","508","22","825","7","7","565","22","992","7","8","-1","-1","-1","-1","-1","569","994","8","243","0","0","10","40"
"281","47","4002306","4003372","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","0","48","0","0","0","2"
"280","409","3199996","3201215","2","0","3","0","0","8","0","60","0","0","115","0","293","0","1","169","19","445","3","3","215","540","4","410","0","0","1","3"
"282","170","4006262","4007310","68","17","166","4","0","245","30","492","5","5","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","258","508","5","171","0","0","1","9"
"284","130","4027398","4028448","11","0","27","0","0","53","0","161","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","54","165","1","131","0","0","2","0"
"283","355","3240665","3241902","10","0","12","0","0","39","0","121","0","0","119","0","363","0","2","163","0","518","0","3","184","550","3","356","0","0","6","5"
"286","80","3277879","3279135","3","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","10","0","81","0","0","0","0"
"285","340","4037996","4039057","7","0","16","0","0","61","0","191","0","1","133","0","443","0","3","170","0","508","0","4","171","512","4","341","0","0","0","1"
"288","55","4071911","4073099","3","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","1","0","56","0","0","0","0"
"287","124","3283154","3284384","4","0","5","0","0","8","0","13","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","13","0","125","0","0","1","0"
"289","127","4076214","4077275","17","11","23","2","0","35","12","116","2","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","35","116","1","128","1","0","1","0"
"290","295","3290724","3291932","20","15","14","3","0","43","15","152","3","1","61","15","185","3","1","69","15","207","3","1","70","211","1","296","0","0","1","1"
"292","189","3314349","3315544","64","0","127","0","1","147","0","231","0","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","151","244","4","190","0","0","2","5"
"291","511","4085699","4086758","6","0","12","0","0","49","0","176","0","0","71","0","208","0","0","111","0","352","0","1","271","711","3","512","0","0","4","13"
"293","185","3332083","3333307","44","0","142","0","0","159","37","314","10","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","180","350","3","186","0","0","3","2"
"294","404","4136361","4137417","5","0","9","0","0","52","0","158","0","1","150","11","341","2","4","237","11","510","2","4","304","686","6","405","0","0","6","10"
"295","452","3351051","3352256","8","0","7","0","0","43","0","170","0","0","275","25","561","4","6","352","63","659","14","6","381","718","6","453","0","0","9","8"
"296","239","4179483","4180531","2","0","7","0","0","27","0","146","0","0","48","0","225","0","0","-1","-1","-1","-1","-1","49","229","0","240","0","0","1","1"
"297","285","3399587","3400797","1","0","7","0","0","16","0","48","0","0","109","0","288","0","1","128","0","305","0","1","130","306","1","286","0","0","2","3"
"299","103","3425690","3426894","9","8","7","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","42","23","2","104","0","0","0","1"
"298","318","4199476","4200531","33","0","97","0","0","148","0","388","0","5","172","0","422","0","5","204","0","528","0","6","208","531","6","319","0","0","2","4"
"300","314","3432277","3433482","24","17","13","5","0","41","17","112","5","0","187","17","530","5","3","250","25","664","9","3","274","685","3","315","0","0","6","4"
"301","420","4231517","4232560","49","0","151","0","0","181","0","421","0","2","264","0","594","0","4","357","0","767","0","5","388","820","5","421","0","0","4","10"
"303","34","4279547","4280609","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","1","0","35","0","0","0","0"
"302","408","3467624","3468818","8","0","4","0","0","19","0","18","0","0","119","0","223","0","1","143","0","250","0","1","209","391","1","409","0","0","5","2"
"304","268","4283035","4284090","11","0","16","0","0","115","0","434","0","1","312","0","728","0","3","341","0","755","0","3","341","755","3","269","0","0","6","13"
"305","233","3504170","3505393","78","26","150","4","2","185","26","345","4","5","273","26","602","4","6","-1","-1","-1","-1","-1","276","604","6","234","0","0","4","4"
"306","59","4317801","4318889","2","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","5","0","60","1","0","1","1"
"308","57","4322110","4323156","4","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","6","0","58","0","0","0","0"
"307","136","3533409","3534607","32","15","30","1","0","115","39","172","6","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","117","174","1","137","0","0","0","2"
"310","196","3545873","3547108","5","0","7","0","0","39","0","211","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","67","270","0","197","0","0","1","0"
"311","95","3563919","3565176","8","7","4","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","18","7","0","96","0","0","0","0"
"312","18","3570344","3571667","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","0","19","0","0","0","0"
"313","73","3573063","3574334","24","20","11","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","27","14","0","74","0","0","1","1"
"314","109","3578610","3579849","8","0","6","0","0","13","0","14","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","14","0","110","0","0","0","0"
"309","398","4326513","4327585","24","0","62","0","0","80","0","212","0","0","292","43","473","5","3","426","49","697","7","3","456","762","4","399","0","0","12","16"
"315","57","3585003","3586239","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","5","0","58","0","0","0","0"
"316","49","4372997","4374038","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","3","0","50","0","0","1","0"
"317","102","3589435","3590637","8","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","10","0","103","0","0","0","1"
"319","123","3595666","3596920","5","0","9","0","0","11","0","16","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12","16","0","124","0","0","0","0"
"318","246","4376995","4378061","41","0","142","0","0","137","0","409","0","2","209","0","566","0","2","-1","-1","-1","-1","-1","210","567","2","247","0","0","10","8"
"321","171","4404959","4406017","77","7","149","3","0","220","37","263","9","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","224","268","3","172","0","0","2","6"
"320","302","3603699","3604941","16","0","24","0","0","154","0","352","0","1","286","0","662","0","2","334","0","723","0","3","337","727","3","303","1","1","6","17"
"322","46","4422752","4423804","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","0","47","0","0","0","0"
"323","62","3639798","3641027","8","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","4","0","63","0","0","0","0"
"325","78","3644452","3645661","3","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","9","0","79","0","0","0","0"
"324","352","4426658","4427707","2","0","6","0","0","38","0","154","0","1","115","0","311","0","3","117","0","315","0","3","118","323","3","353","0","0","2","5"
"326","375","3649728","3651045","52","16","118","2","0","122","28","213","3","2","143","28","290","3","2","240","28","603","3","4","329","709","6","376","1","0","5","2"
"327","316","4457516","4458582","59","15","103","2","0","246","18","524","4","2","311","18","703","4","3","350","18","731","4","3","355","734","3","317","0","0","3","8"
"328","242","3693425","3694638","13","6","14","2","0","54","6","171","2","0","133","6","366","2","2","-1","-1","-1","-1","-1","133","370","2","243","0","0","2","3"
"330","103","3717332","3718539","5","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","19","0","104","0","0","0","0"
"329","214","4494980","4496036","4","0","3","0","0","12","0","51","0","0","51","0","118","0","0","-1","-1","-1","-1","-1","51","118","0","215","0","0","1","1"
"332","105","4511140","4512304","5","0","3","0","0","9","0","11","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","11","0","106","0","0","0","0"
"331","294","3723482","3724706","9","0","11","0","0","23","0","89","0","0","59","0","169","0","0","106","0","287","0","0","109","294","0","295","0","0","1","4"
"333","304","4517339","4518391","8","0","13","0","0","64","8","179","1","0","196","13","460","1","2","208","13","476","1","2","208","479","2","305","0","0","4","8"
"334","329","3748353","3749599","48","13","163","4","0","129","13","355","4","0","155","24","385","6","1","193","25","524","6","1","199","532","1","330","0","0","1","4"
"335","330","4549050","4550134","8","0","29","0","0","151","0","317","0","6","291","23","543","7","6","320","23","605","7","6","324","615","6","331","0","0","8","13"
"336","294","3782852","3784058","3","0","2","0","0","9","0","15","0","0","43","0","144","0","1","46","0","152","0","1","47","153","1","295","0","0","1","0"
"338","108","3805296","3806515","14","9","10","4","0","21","9","15","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","21","15","0","109","0","0","0","0"
