"BehaviorSpace results (NetLogo 6.1.1)"
"SIsaR_0.9.4.2TRIALS.nlogo"
"experiments 2 seeds"
"08/26/2020 12:05:38:972 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","[step]","seed0","seed","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"37","320","646410","648817","9","0","13","0","0","115","0","258","0","1","227","0","581","0","4","265","0","629","0","5","267","633","5","321","0","0","4","5"
"38","292","539547","541809","41","0","131","0","0","208","15","315","5","1","327","38","609","12","3","346","38","624","12","3","348","624","3","293","0","0","4","6"
"39","255","711463","714123","19","0","34","0","0","99","0","143","0","3","103","0","163","0","3","-1","-1","-1","-1","-1","107","174","3","256","0","0","1","1"
"40","112","594168","596475","21","15","13","7","0","29","15","26","7","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","29","26","0","113","0","0","0","2"
"42","40","604978","606807","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","3","0","41","0","0","0","0"
"41","85","746406","748095","3","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","8","0","86","0","0","0","0"
"43","61","610112","611955","5","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","0","62","1","2","1","1"
"44","95","753525","755215","5","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","32","14","1","96","0","0","1","0"
"45","68","616406","618253","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","4","0","69","0","0","0","1"
"47","70","622876","624704","0","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","7","0","71","0","0","0","0"
"48","115","629369","631285","33","0","58","0","0","96","0","174","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","96","174","1","116","0","0","1","2"
"46","319","761735","763470","7","0","4","0","0","111","0","148","0","1","642","0","1016","0","4","713","0","1094","0","5","717","1098","5","320","0","0","17","44"
"49","460","645204","647094","7","0","8","0","0","16","0","28","0","0","21","0","40","0","0","32","0","81","0","0","97","247","2","461","0","0","1","3"
"51","105","695991","697801","8","0","8","0","0","34","0","45","0","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","34","45","3","106","0","0","0","0"
"52","105","705358","707177","4","0","3","0","0","8","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","4","0","106","0","0","0","1"
"53","375","713878","717022","9","0","20","0","0","38","0","51","0","0","42","0","57","0","0","47","0","64","0","0","53","69","0","376","0","0","0","1"
"50","357","829779","831493","71","16","148","1","1","244","16","371","2","3","426","29","718","3","5","518","40","824","4","7","538","851","7","358","1","0","3","16"
"54","149","758820","762103","14","9","14","7","1","60","9","161","7","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","66","164","3","150","0","0","0","2"
"56","70","779640","781469","4","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","5","0","71","1","0","0","1"
"55","204","904192","906126","59","16","143","5","1","134","26","209","7","1","157","26","278","7","1","-1","-1","-1","-1","-1","157","278","1","205","0","0","0","2"
"57","76","786054","787824","6","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","2","0","77","0","0","0","0"
"59","155","793037","794908","63","0","237","0","0","175","0","342","0","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","178","343","4","156","0","0","3","1"
"60","88","821350","823749","5","0","3","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","6","1","89","0","0","0","0"
"58","302","933897","935539","32","13","40","4","1","193","27","227","9","4","306","27","461","9","5","344","32","496","13","7","346","497","7","303","0","0","2","4"
"61","119","829978","832247","24","12","65","4","0","84","28","104","9","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","84","105","4","120","0","0","1","0"
"63","377","847302","850382","19","0","79","0","0","124","0","212","0","0","168","0","394","0","0","223","0","544","0","2","307","583","4","378","0","0","7","7"
"62","369","985744","987739","3","0","2","0","0","51","0","108","0","1","319","25","526","11","8","480","25","763","11","10","553","822","11","370","0","0","5","14"
"65","152","1074708","1076679","6","0","8","0","0","18","0","21","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","25","0","153","1","3","1","1"
"66","93","1094793","1098709","6","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","5","0","94","0","0","0","0"
"67","129","1105782","1107484","11","0","13","0","0","40","0","36","0","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","41","36","3","130","0","0","0","0"
"68","212","1119620","1121473","6","0","5","0","0","25","0","45","0","0","38","0","86","0","0","-1","-1","-1","-1","-1","38","86","0","213","0","0","1","1"
"64","327","923851","926151","9","0","13","0","0","308","0","362","0","4","626","56","882","18","10","632","56","892","18","10","633","894","10","328","0","0","4","26"
"69","122","1142539","1144414","17","11","12","2","0","51","28","27","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","51","27","0","123","0","0","0","0"
"71","25","1154595","1156406","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","0","26","0","0","0","0"
"72","122","1158839","1160633","6","0","5","0","0","15","0","15","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","15","0","123","0","0","0","0"
"73","160","1169037","1170938","8","0","6","0","0","70","0","150","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81","161","0","161","0","0","1","0"
"70","461","1008343","1010304","3","0","9","0","0","34","1","132","0","1","108","24","237","6","1","121","24","281","6","1","337","703","5","462","0","0","6","3"
"75","18","1098458","1100460","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","0","19","0","0","0","0"
"74","283","1191221","1193048","13","0","2","0","0","134","12","234","1","1","348","26","608","5","3","374","26","646","5","3","374","647","3","284","0","0","1","5"
"76","146","1102342","1105003","8","0","7","0","0","16","0","17","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","18","17","0","147","0","0","1","0"
"78","267","1115810","1118216","31","0","146","0","1","146","0","299","0","3","232","0","529","0","5","239","0","536","0","5","239","536","5","268","0","0","7","6"
"79","102","1172697","1175131","14","0","11","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","27","22","0","103","0","0","0","0"
"80","78","1182597","1184487","3","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","6","0","79","1","0","0","2"
"77","487","1253537","1255149","44","10","110","1","1","159","10","216","1","2","241","10","359","1","4","270","10","440","1","4","340","554","6","488","0","0","3","10"
"81","81","1189410","1191288","5","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","9","0","82","0","0","0","0"
"82","133","1334787","1336492","39","15","86","1","0","108","15","193","1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","110","193","2","134","0","0","0","1"
"83","123","1197303","1199618","55","12","109","2","1","105","12","142","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","105","143","2","124","0","0","0","1"
"85","152","1214769","1216941","1","0","5","0","0","6","0","10","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","11","0","153","0","2","0","1"
"84","267","1354629","1356542","9","4","14","2","0","79","15","153","2","1","130","52","189","19","3","144","66","194","20","3","144","194","3","268","0","2","1","2"
"86","190","1234228","1236955","21","0","35","0","1","62","0","84","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","64","87","1","191","0","0","2","0"
"88","153","1258150","1260288","11","8","6","1","0","63","53","27","13","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","66","28","0","154","1","0","0","1"
"89","296","1274069","1277502","41","20","43","5","0","143","20","207","5","3","227","20","355","5","4","247","20","377","5","5","248","377","5","297","0","0","2","1"
"87","472","1397734","1399630","13","0","18","0","0","60","0","81","0","2","133","0","310","0","2","205","0","391","0","3","270","519","3","473","0","0","4","9"
"91","74","1466256","1468025","3","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","8","0","75","0","0","1","0"
"90","402","1319637","1322093","33","0","88","0","0","91","0","156","0","0","128","32","174","10","0","192","32","409","10","0","238","481","2","403","0","0","3","3"
"92","694","1473618","1475504","10","0","14","0","0","69","0","116","0","1","209","0","476","0","3","270","0","576","0","5","375","758","7","695","0","0","7","8"
"93","367","1380791","1382644","10","0","8","0","0","30","0","38","0","0","135","0","308","0","1","204","0","364","0","2","218","374","2","368","0","0","2","4"
"95","139","1460659","1463460","7","0","15","0","0","19","0","27","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","21","28","0","140","0","0","0","2"
"94","131","1603164","1605594","62","12","144","5","0","190","12","240","5","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","193","241","2","132","0","0","3","6"
"97","14","1627318","1629387","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","0","0","15","0","0","0","0"
"96","411","1476184","1478177","63","0","145","0","0","211","12","293","4","4","332","12","533","4","8","370","12","588","4","8","416","710","8","412","0","0","6","9"
"99","108","1554481","1556542","4","0","4","0","0","21","0","23","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","21","23","0","109","0","1","0","1"
"98","472","1631505","1633349","52","4","154","3","0","202","8","307","4","2","219","8","371","4","2","225","8","382","4","2","348","669","3","473","0","0","6","8"
"101","84","1711597","1713753","4","0","10","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","15","0","85","0","0","0","0"
"100","141","1563972","1565858","8","0","15","0","0","63","0","103","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","63","104","0","142","0","0","0","0"
"103","96","1583019","1585264","8","0","10","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","13","0","97","0","0","1","1"
"104","125","1592743","1594878","32","0","104","0","0","112","0","184","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","113","185","1","126","0","0","2","3"
"102","226","1721664","1723981","51","0","154","0","1","256","15","436","4","5","303","23","508","7","5","-1","-1","-1","-1","-1","303","509","5","227","0","0","3","9"
"106","243","1766193","1768776","49","0","111","0","0","186","0","214","0","2","260","0","364","0","3","-1","-1","-1","-1","-1","262","364","3","244","0","0","5","7"
"105","393","1612276","1614843","19","9","8","3","0","37","9","22","3","0","208","10","384","3","2","417","35","772","10","5","488","850","7","394","0","0","8","10"
"108","35","1688949","1691063","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","1","0","36","0","0","0","0"
"109","76","1695139","1697617","3","0","10","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","14","0","77","1","1","0","1"
"107","287","1805872","1807529","31","13","27","4","1","99","13","138","4","3","203","13","354","4","5","217","13","371","4","5","218","372","5","288","0","0","2","4"
"111","83","1850481","1852254","3","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","10","0","84","0","0","0","0"
"112","128","1859077","1860930","1","0","4","0","0","3","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","6","0","129","0","2","0","1"
"113","106","1870945","1873086","4","0","6","0","0","9","0","19","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","19","0","107","0","0","0","1"
"110","206","1703709","1706114","58","0","157","0","0","226","0","336","0","7","231","0","345","0","7","-1","-1","-1","-1","-1","231","345","7","207","0","0","7","7"
"114","37","1880377","1882164","0","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","3","0","38","0","0","0","0"
"115","79","1739939","1742756","7","6","7","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","11","1","80","2","0","0","3"
"117","293","1749179","1751725","9","0","5","0","0","15","0","21","0","0","117","0","271","0","3","151","0","307","0","3","152","307","3","294","0","0","0","1"
"116","542","1886589","1888892","5","0","6","0","0","69","0","89","0","1","94","0","178","0","2","136","0","292","0","4","293","608","6","543","0","0","5","4"
"118","262","1790677","1792772","35","15","67","2","1","135","15","261","2","3","219","15","433","2","8","223","15","440","2","8","223","440","8","263","0","0","0","3"
"119","144","1968519","1970320","43","0","81","0","1","156","15","173","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","157","176","2","145","0","0","3","4"
"121","110","1990105","1992141","32","25","6","3","0","40","27","19","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","40","19","0","111","0","0","0","1"
"122","140","2001561","2003440","10","0","18","0","0","48","0","56","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","50","57","0","141","0","0","1","1"
"123","97","2016775","2018870","25","0","59","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","54","96","1","98","0","0","0","1"
"120","546","1835940","1838004","3","0","10","0","0","17","0","21","0","0","121","3","219","0","0","303","19","531","6","5","507","853","11","547","0","0","4","16"
"124","363","2029840","2031692","3","0","9","0","0","24","0","35","0","0","180","0","491","0","3","253","0","657","0","5","290","686","7","364","0","0","7","2"
"125","347","1932760","1934844","15","0","34","0","0","167","22","197","6","2","201","33","264","10","2","284","33","498","10","3","342","596","4","348","0","0","2","7"
"126","318","2093405","2095157","52","0","145","0","0","237","0","377","0","1","317","0","544","0","2","323","0","555","0","2","323","557","2","319","0","0","5","10"
"128","193","2147755","2149677","45","0","122","0","0","139","0","213","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","141","219","2","194","0","0","3","3"
"127","336","1992894","1995318","4","0","4","0","0","60","0","149","0","0","217","0","440","0","1","234","0","467","0","1","241","474","1","337","0","0","3","5"
"130","119","2047205","2049458","39","3","146","1","1","112","5","191","2","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","112","191","1","120","0","0","2","8"
"129","274","2174804","2176531","42","14","71","2","1","149","42","192","10","2","230","42","351","10","2","241","42","359","10","2","241","359","2","275","0","0","2","5"
"131","133","2068726","2071507","5","0","13","0","0","18","0","23","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","23","0","134","0","0","1","0"
"133","114","2082032","2084196","3","0","3","0","0","7","0","13","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","13","0","115","0","0","0","0"
"134","161","2093268","2095232","6","0","2","0","0","7","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","11","0","162","0","0","0","0"
"135","25","2108053","2110165","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","2","0","26","0","0","0","0"
"132","322","2222937","2224570","15","0","16","0","1","112","0","186","0","1","153","0","285","0","2","190","14","308","4","4","206","322","4","323","1","0","1","6"
"136","298","2114332","2116552","43","16","93","2","0","179","36","232","12","2","254","36","400","12","2","266","36","417","12","4","266","419","4","299","0","0","6","6"
"137","283","2269918","2272031","4","0","20","0","0","64","0","100","0","1","146","0","335","0","4","197","0","412","0","4","198","413","4","284","0","0","1","6"
"138","238","2161964","2163825","5","0","9","0","0","16","0","18","0","0","67","0","120","0","0","-1","-1","-1","-1","-1","76","127","0","239","1","2","3","2"
"139","379","2310918","2312556","75","13","159","3","2","230","13","318","3","6","306","13","558","3","7","310","13","568","3","7","347","582","9","380","0","0","13","12"
"140","269","2190094","2192290","31","0","127","0","1","121","0","316","0","1","168","0","447","0","3","172","0","452","0","3","172","453","3","270","0","0","1","5"
"141","263","2380086","2382874","47","12","143","8","0","218","50","446","13","4","261","50","510","13","4","264","50","517","13","4","264","517","4","264","0","0","5","4"
"142","473","2238481","2241554","14","0","26","0","1","133","0","217","0","3","192","0","325","0","6","202","0","339","0","6","301","532","8","474","0","0","2","9"
"143","228","2427532","2429554","31","0","146","0","0","146","0","240","0","1","169","0","312","0","1","-1","-1","-1","-1","-1","169","313","1","229","0","0","1","5"
"145","76","2463606","2465714","16","15","8","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","12","0","77","0","0","0","1"
"146","188","2473070","2474982","5","0","3","0","0","42","1","137","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","92","173","0","189","0","0","1","0"
"144","389","2312169","2314080","8","0","3","0","0","46","0","52","0","2","136","0","268","0","4","190","0","376","0","4","236","453","5","390","0","0","6","1"
"148","125","2367727","2369590","5","0","7","0","0","15","0","19","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","20","1","126","0","0","1","1"
"149","19","2378441","2380225","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","0","20","0","0","0","1"
"150","51","2382297","2384351","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","3","0","52","0","0","0","1"
"151","71","2389415","2391266","13","10","16","7","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","18","0","72","0","2","0","1"
"152","112","2396965","2398873","11","9","5","2","0","30","25","12","6","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","30","12","1","113","0","0","0","0"
"147","494","2496495","2498202","13","8","5","3","0","53","8","121","4","0","171","8","320","4","1","247","22","497","11","2","326","593","5","495","0","0","3","9"
"154","146","2568049","2569824","4","0","9","0","0","12","0","23","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","23","0","147","0","0","2","0"
"155","143","2581275","2583331","10","0","12","0","0","24","0","33","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","25","34","2","144","0","0","1","1"
"153","347","2409007","2411089","5","0","13","0","0","76","0","116","0","2","144","0","298","0","2","320","0","626","0","2","363","660","4","348","0","0","4","4"
"156","373","2594896","2596618","17","14","7","1","0","22","14","17","1","0","187","14","318","1","2","321","14","560","1","5","388","668","6","374","0","0","11","8"
"158","54","2665304","2667400","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","4","0","55","0","0","1","0"
"157","328","2471642","2473655","58","0","141","0","0","210","0","270","0","2","314","0","564","0","3","378","0","714","0","4","387","722","4","329","0","0","2","5"
"160","352","2535588","2537399","12","9","10","4","0","18","10","25","4","0","91","10","230","4","1","144","10","332","4","5","149","339","6","353","0","0","2","1"
"159","431","2671740","2673575","43","0","69","0","2","176","0","213","0","3","450","31","754","10","9","515","35","824","13","10","540","882","10","432","0","0","7","17"
"161","318","2576881","2578644","13","0","16","0","0","126","0","234","0","6","231","0","478","0","7","291","0","558","0","7","301","572","7","319","1","0","2","7"
"163","118","2619630","2621360","2","0","5","0","0","6","0","15","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","15","0","119","0","0","0","0"
"162","312","2740740","2742275","66","18","137","3","0","237","18","398","3","5","301","18","527","3","6","306","18","527","3","6","306","529","6","313","0","0","8","7"
"165","96","2783424","2785008","13","10","13","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","14","1","97","0","0","0","2"
"166","107","2790690","2792252","4","0","8","0","0","22","0","15","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","22","15","1","108","0","0","0","1"
"164","358","2628076","2629843","8","0","16","0","0","63","0","78","0","1","297","22","483","4","2","427","42","726","15","2","477","795","4","359","0","0","9","15"
"167","308","2798713","2800200","7","0","10","0","0","75","0","138","0","1","168","0","338","0","1","205","0","416","0","4","210","422","4","309","0","0","6","3"
"168","154","2685001","2686662","4","0","6","0","0","45","0","43","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","47","46","2","155","0","0","0","0"
"169","88","2835943","2837529","10","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","18","16","0","89","1","0","0","1"
"171","223","2843056","2844599","33","22","19","2","0","93","22","105","2","1","102","22","113","2","1","-1","-1","-1","-1","-1","103","113","1","224","0","0","1","0"
"170","331","2697737","2699444","22","0","34","0","0","92","0","151","0","0","183","26","319","5","0","251","26","458","5","0","268","475","0","332","0","0","4","7"
"173","101","2739538","2741339","14","14","11","5","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","25","23","1","102","0","0","0","2"
