"BehaviorSpace results (NetLogo 6.1.1)"
"SIsaR_0.9.4.nlogo"
"experiments 2 seeds"
"08/11/2020 12:11:13:342 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","[step]","seed0","seed","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"63","80","1052610","1054178","4","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","12","0","81","0","0","0","1"
"64","85","1058547","1061209","3","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","11","1","86","0","2","1","1"
"65","109","1066281","1067547","3","0","4","0","0","11","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","6","0","110","0","0","0","0"
"66","170","1072931","1074246","68","22","147","5","0","235","54","271","12","7","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","244","280","8","171","0","0","2","4"
"62","499","838431","841453","74","25","161","8","0","242","68","280","14","5","374","68","515","14","7","463","68","667","14","8","567","825","11","500","0","0","9","9"
"67","117","1095491","1096793","16","8","14","0","0","48","14","31","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","48","31","0","118","1","1","0","2"
"68","109","930459","932035","3","0","8","0","0","15","0","18","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","18","0","110","1","1","1","0"
"69","306","1104350","1105760","37","0","52","0","0","146","33","196","7","2","256","33","515","7","5","293","33","613","7","7","299","617","8","307","0","0","1","2"
"70","601","938872","940352","7","0","9","0","0","24","0","17","0","0","115","0","246","0","2","210","0","489","0","3","398","749","7","602","0","0","4","13"
"72","77","1012162","1013775","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","4","0","78","0","0","0","0"
"71","441","1147435","1148775","3","0","8","0","0","58","0","54","0","0","108","0","211","0","0","152","27","252","3","0","276","535","2","442","0","0","4","4"
"74","33","1200750","1202052","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","0","0","34","0","0","0","0"
"75","172","1205012","1206338","9","0","7","0","0","26","0","26","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","28","36","1","173","0","0","1","2"
"76","153","1218838","1220243","68","19","144","5","0","190","34","246","11","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","193","247","3","154","0","0","1","1"
"77","86","1240042","1241345","10","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","5","0","87","0","0","0","2"
"73","411","1018480","1020122","16","0","26","0","0","176","36","203","12","3","356","46","556","13","5","444","46","699","13","6","475","744","6","412","0","0","4","8"
"78","97","1246117","1247464","3","1","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","19","0","98","0","0","0","0"
"79","316","1083759","1085260","17","6","18","1","0","198","50","290","18","2","350","50","565","18","6","354","50","572","18","6","356","574","6","317","1","2","5","6"
"80","435","1253405","1254753","25","20","9","2","0","46","32","20","6","0","112","32","167","6","0","232","32","463","6","4","334","630","8","436","0","0","3","10"
"82","96","1308629","1310035","7","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12","13","0","97","1","1","1","1"
"81","158","1126921","1128848","70","3","220","0","1","315","67","404","8","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","319","411","2","159","0","0","3","11"
"83","81","1315606","1316998","13","11","5","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","11","0","82","0","1","1","0"
"85","63","1321649","1323055","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","3","0","64","0","0","0","0"
"84","147","1153833","1155567","65","10","141","2","1","167","33","200","10","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","168","202","4","148","0","0","2","4"
"86","177","1326756","1328125","17","12","11","3","1","59","16","111","5","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","71","117","4","178","0","0","2","1"
"88","64","1343217","1344498","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","2","0","65","0","0","0","0"
"87","193","1171173","1172914","27","1","87","0","0","124","10","295","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","132","312","1","194","0","0","2","4"
"90","63","1198328","1201243","2","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","2","0","64","0","0","0","1"
"91","19","1207441","1210465","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","0","20","0","0","0","0"
"89","264","1348451","1349808","13","2","18","0","0","89","11","102","3","2","135","11","215","3","2","142","11","223","3","2","142","223","2","265","0","1","1","5"
"93","102","1384895","1387134","2","0","4","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","9","1","103","0","0","0","2"
"94","79","1396706","1399049","4","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","5","0","80","0","0","0","1"
"92","301","1213006","1215921","44","4","128","1","0","187","39","243","9","4","291","39","476","9","6","314","39","517","9","7","317","521","8","302","0","0","3","3"
"96","83","1285697","1288464","9","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","19","0","84","0","0","0","0"
"97","286","1296843","1299788","4","0","12","0","0","39","0","86","0","0","53","0","97","0","1","108","0","243","0","1","111","245","1","287","0","0","1","2"
"95","488","1407773","1410112","42","8","102","2","0","195","10","269","4","6","285","10","491","4","7","380","10","675","4","8","447","762","9","489","0","0","9","6"
"99","76","1521336","1524470","6","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10","5","0","77","0","0","0","0"
"98","227","1352471","1356727","11","0","12","0","0","113","0","175","0","1","191","0","319","0","3","-1","-1","-1","-1","-1","191","320","3","228","0","0","2","2"
"101","141","1407325","1410942","26","15","12","2","0","106","15","151","2","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","108","153","1","142","0","0","0","2"
"100","337","1534109","1537569","3","0","2","0","0","23","0","46","0","1","106","0","329","0","1","146","0","448","0","1","157","460","1","338","0","0","3","3"
"103","34","1617464","1620262","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","4","0","35","0","2","0","1"
"104","13","1626133","1629125","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","2","0","14","0","0","0","0"
"105","364","1631560","1636458","19","0","34","0","0","90","0","156","0","1","155","0","278","0","2","162","0","289","0","2","165","293","2","365","0","0","2","10"
"102","432","1437603","1441132","5","0","7","0","0","30","0","79","0","0","106","0","304","0","2","179","0","474","0","5","212","508","5","433","0","1","6","4"
"107","42","1532989","1534485","3","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","1","0","43","0","0","0","1"
"106","85","1699480","1700839","4","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","8","0","86","0","0","0","0"
"108","219","1537853","1539450","34","10","56","5","0","142","36","195","16","3","216","36","345","16","5","-1","-1","-1","-1","-1","218","346","5","220","0","1","6","2"
"109","278","1705702","1707040","56","7","133","5","0","211","29","291","9","2","274","29","407","9","5","279","29","409","9","5","279","409","5","279","0","0","0","8"
"111","69","1738584","1739863","8","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","9","0","70","0","0","0","0"
"112","87","1744059","1745422","6","0","7","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","28","17","0","88","0","0","0","0"
"110","271","1563093","1564568","57","5","141","0","1","246","40","304","9","3","283","40","401","9","4","292","40","408","9","5","292","408","5","272","0","0","6","5"
"113","333","1750353","1751626","16","15","10","4","0","72","15","131","4","1","188","15","428","4","2","227","15","550","4","2","254","593","2","334","0","0","5","8"
"114","456","1593737","1595231","18","6","21","2","0","87","38","50","9","0","118","38","112","9","0","182","38","261","9","0","414","679","5","457","0","0","5","8"
"116","145","1649091","1650581","17","11","20","1","0","67","11","95","1","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","68","96","3","146","0","0","0","1"
"117","109","1661322","1662844","3","0","5","0","0","9","0","21","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","21","0","110","0","0","0","1"
"115","391","1789163","1790466","69","1","229","0","2","290","14","455","4","7","391","14","749","4","7","445","14","790","4","8","451","812","8","392","0","0","6","8"
"119","36","1839728","1841021","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","3","0","37","0","0","0","0"
"118","320","1668092","1669688","38","1","154","0","1","229","27","349","9","4","414","63","613","19","7","428","63","623","19","7","430","629","7","321","1","2","2","13"
"120","260","1843740","1845052","59","4","137","2","1","220","11","378","2","4","349","11","691","2","7","365","11","705","2","8","365","705","8","261","0","0","4","10"
"121","162","1710634","1712195","2","0","8","0","0","63","0","162","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","72","170","0","163","2","1","0","4"
"122","348","1882878","1884182","5","0","9","0","0","50","0","53","0","0","131","0","256","0","0","271","0","517","0","1","300","548","3","349","0","2","2","13"
"123","236","1725591","1727189","49","10","133","2","0","279","21","413","7","1","369","21","612","7","3","-1","-1","-1","-1","-1","373","615","3","237","0","0","12","14"
"124","68","1922634","1923918","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","2","0","69","0","0","0","0"
"126","75","1927607","1928928","4","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","5","0","76","0","0","0","0"
"125","430","1759179","1760688","52","10","132","1","0","223","36","383","7","2","294","36","538","7","4","343","36","651","7","4","370","693","5","431","2","1","5","8"
"127","315","1933310","1934619","3","0","2","0","0","66","0","164","0","0","304","15","610","1","2","357","15","680","1","5","361","690","5","316","0","0","5","9"
"128","227","1809662","1811224","3","0","3","0","0","18","0","23","0","0","80","15","147","4","0","-1","-1","-1","-1","-1","82","147","0","228","0","0","0","5"
"129","230","1978031","1979284","5","0","14","0","0","63","0","144","0","1","176","0","349","0","1","-1","-1","-1","-1","-1","177","351","1","231","0","0","3","2"
"130","140","1829546","1831007","99","45","146","7","0","304","68","344","12","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","305","347","4","141","0","0","3","5"
"132","226","1851511","1853011","10","0","7","0","0","17","0","15","0","1","19","0","29","0","1","-1","-1","-1","-1","-1","21","30","1","227","0","0","0","0"
"131","420","2003432","2005267","11","0","17","0","0","135","8","234","2","2","234","10","472","2","4","301","10","647","2","6","314","672","6","421","0","0","4","8"
"134","86","2052271","2053527","5","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","7","0","87","0","0","0","0"
"133","428","1867651","1869184","17","15","16","6","0","29","16","34","6","0","147","16","313","6","3","291","16","603","6","7","341","649","8","429","0","0","4","9"
"136","32","1916617","1918242","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","2","0","33","0","0","0","1"
"137","103","1920748","1922277","8","0","11","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","23","28","0","104","0","0","0","0"
"135","309","2057931","2059212","32","0","93","0","0","206","0","310","0","1","431","0","744","0","5","461","0","780","0","5","467","787","5","310","0","0","4","8"
"139","76","2102958","2104261","3","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","8","0","77","0","0","0","0"
"140","21","2108378","2109676","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","1","0","22","0","0","0","0"
"138","310","1927751","1929307","43","0","125","0","0","143","0","237","0","0","160","0","298","0","0","179","0","343","0","0","184","349","1","311","0","0","5","9"
"142","85","1959305","1960816","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","6","0","86","0","0","0","1"
"141","443","2111354","2112635","11","1","9","1","0","38","11","42","1","0","144","11","360","1","2","173","11","417","1","2","262","631","6","444","0","0","4","4"
"143","231","1965408","1966997","55","20","145","2","0","191","47","337","12","1","232","47","445","12","2","-1","-1","-1","-1","-1","233","446","2","232","0","0","5","7"
"144","76","2160337","2161677","5","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","3","0","77","0","0","0","1"
"146","247","2165660","2166938","18","10","7","3","0","24","10","15","3","0","81","10","160","3","1","-1","-1","-1","-1","-1","81","164","1","248","0","0","2","3"
"145","333","1993011","1994506","5","0","10","0","0","65","0","82","0","0","251","0","554","0","4","332","0","651","0","5","342","666","5","334","0","0","6","7"
"148","168","2034788","2036235","86","20","157","4","2","304","58","302","10","5","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","310","310","5","169","0","0","3","4"
"147","404","2187516","2188974","9","0","9","0","0","38","0","29","0","0","163","0","323","0","2","270","0","511","0","4","300","568","5","405","0","0","3","7"
"150","151","2234149","2235467","5","0","9","0","0","25","0","23","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","30","25","0","152","0","0","0","0"
"151","13","2244364","2245701","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","2","0","14","0","0","0","1"
"152","94","2246791","2248092","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","8","0","95","0","0","0","0"
"149","367","2056435","2058190","6","1","9","0","0","33","11","32","1","0","36","11","44","1","0","74","11","143","1","0","93","173","0","368","1","1","0","1"
"154","243","2087121","2088663","54","7","145","0","0","248","47","337","10","2","332","59","522","11","4","-1","-1","-1","-1","-1","336","524","4","244","0","0","6","4"
"155","263","2119515","2120924","11","0","12","0","0","96","0","115","0","1","216","42","272","8","2","222","42","285","8","2","222","285","2","264","0","0","8","9"
"153","558","2252514","2253835","7","1","10","0","0","94","16","142","7","0","297","31","494","10","3","353","31","611","10","4","458","800","5","559","0","0","8","9"
"156","49","2146045","2147534","4","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","2","0","50","0","0","0","0"
"157","111","2317449","2318815","21","10","6","3","0","67","53","17","8","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","67","17","1","112","1","0","1","1"
"158","202","2150552","2152047","2","1","4","0","0","19","10","11","2","0","22","10","17","2","0","-1","-1","-1","-1","-1","22","17","0","203","0","0","1","1"
"159","393","2325582","2326827","3","0","2","0","0","17","0","15","0","0","227","0","355","0","1","327","0","474","0","6","483","733","9","394","0","0","8","17"
"160","419","2164819","2166236","11","0","14","0","0","76","0","76","0","1","225","0","382","0","2","401","8","655","5","8","458","713","10","420","0","0","6","10"
"162","77","2217304","2218782","1","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","11","0","78","0","0","0","0"
"163","43","2223094","2224529","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","2","0","44","0","0","0","1"
"161","178","2378007","2379314","59","4","122","2","0","195","35","293","5","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","219","333","1","179","0","1","3","7"
"164","109","2227531","2229004","5","0","4","0","0","9","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","7","0","110","1","0","0","1"
"166","110","2234315","2235719","10","0","10","0","0","26","0","24","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","26","24","1","111","0","0","0","0"
"165","240","2400298","2401621","72","8","143","1","0","366","47","547","12","2","417","47","612","12","2","-1","-1","-1","-1","-1","420","612","2","241","0","0","6","12"
"167","330","2241901","2243377","19","0","73","0","1","93","0","143","0","1","173","0","336","0","3","248","0","487","0","3","256","492","3","331","0","0","3","9"
"168","386","2435625","2436900","11","0","2","0","0","37","0","34","0","0","104","0","214","0","0","165","0","283","0","4","179","300","4","387","0","0","0","3"
"170","119","2472758","2474037","8","0","9","0","0","18","0","17","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","18","17","2","120","0","0","3","0"
"169","356","2278619","2280133","61","11","146","6","0","303","51","441","16","3","420","51","675","16","8","475","51","780","16","9","495","793","9","357","0","1","2","10"
"172","132","2328394","2329900","17","0","41","1","0","113","16","147","8","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","115","147","0","133","0","0","1","2"
