"BehaviorSpace results (NetLogo 6.2.0)"
"./model/SIsaR_0.9.5.4trials10kCtrl1NStartNoFragSooner.nlogo"
"experiments 2 seeds"
"02/19/2021 09:53:37:421 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","seedD","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cp5cRed","cp5cRedNH","cp5cViolet","cp5cVioletNH","cp5cDead","cp6cRed","cp6cRedNH","cp6cViolet","cp6cVioletNH","cp6cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"31","31","566","6053550","31640199","74275454","2","0","1","0","0","4","0","5","0","0","4","0","7","0","0","377","0","764","0","5","0","0","0","0","0","0","0","0","0","0","450","850","6","567","3","5","5","8"
"52","52","307","51990466","27181894","88825285","6","0","3","0","0","27","0","23","0","1","29","0","24","0","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","38","28","1","308","0","0","0","1"
"54","54","254","51793955","62260395","53807479","0","0","3","0","0","9","0","15","0","0","12","0","17","0","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","12","18","1","255","0","0","0","3"
"39","39","468","67551394","99146328","81418827","14","0","32","0","0","96","10","135","3","1","98","10","138","3","1","236","10","416","3","1","0","0","0","0","0","0","0","0","0","0","236","418","1","469","1","0","1","8"
"36","36","488","52064079","97706487","25837554","5","3","8","0","0","48","19","32","0","0","51","19","38","0","0","362","19","692","0","5","0","0","0","0","0","0","0","0","0","0","362","693","5","489","4","5","4","8"
"35","35","329","8074323","45030945","619353","26","2","78","0","0","490","70","645","9","6","769","83","1080","15","9","798","83","1142","15","9","0","0","0","0","0","0","0","0","0","0","798","1142","9","330","0","3","20","40"
"38","38","417","32443488","69806314","40763008","22","17","10","3","0","53","25","52","6","0","354","25","528","6","2","599","25","837","6","7","0","0","0","0","0","0","0","0","0","0","602","837","7","418","3","8","8","11"
"37","37","347","67568514","48484209","9025782","6","0","6","0","0","93","0","125","0","1","750","55","1074","9","9","818","59","1184","10","14","0","0","0","0","0","0","0","0","0","0","821","1189","14","348","1","16","14","36"
"46","46","395","3113868","66387614","8136192","31","1","79","0","1","262","59","313","11","3","386","59","462","11","6","445","59","545","11","8","0","0","0","0","0","0","0","0","0","0","447","546","8","396","0","0","9","8"
"57","57","292","22466764","9847939","62027305","4","2","14","0","0","47","7","42","1","0","49","7","43","1","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","55","49","0","293","0","0","0","1"
