"BehaviorSpace results (NetLogo 6.2.0)"
"./model/SIsaR_0.9.5.4trials1kCtrl1NStartNoFragSoonerLong.nlogo"
"experiments 2 seeds"
"02/19/2021 15:05:25:006 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","seedD","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cp5cRed","cp5cRedNH","cp5cViolet","cp5cVioletNH","cp5cDead","cp6cRed","cp6cRedNH","cp6cViolet","cp6cVioletNH","cp6cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"22","22","378","75097682","31760938","3786452","6","0","3","0","0","22","0","66","0","0","285","0","518","0","4","569","0","894","0","9","0","0","0","0","0","0","0","0","0","0","570","894","10","379","4","4","1","18"
"6","6","378","63287122","69609210","74834936","29","0","43","0","0","322","50","342","11","11","498","61","673","18","12","626","61","836","18","13","0","0","0","0","0","0","0","0","0","0","626","836","13","379","1","5","14","13"
"3","3","338","78358869","32456856","31794527","6","0","7","0","0","112","0","218","0","3","414","11","739","4","9","640","18","971","5","12","0","0","0","0","0","0","0","0","0","0","640","973","12","339","1","4","9","18"
"21","21","638","66383352","97632641","44435694","2","0","0","0","0","2","0","0","0","0","7","0","0","0","0","103","0","204","0","0","0","0","0","0","0","0","0","0","0","0","177","317","1","639","1","0","2","3"
"17","17","434","25067194","60688251","9903643","40","11","107","5","0","210","55","296","17","2","412","55","675","17","6","590","55","898","17","8","0","0","0","0","0","0","0","0","0","0","593","902","8","435","3","3","11","19"
"5","5","570","11395600","46749482","55101658","5","0","2","0","0","6","0","3","0","0","6","0","6","0","0","204","0","375","0","3","0","0","0","0","0","0","0","0","0","0","268","500","8","571","0","2","5","6"
"30","30","347","25425989","10853444","37062578","26","1","49","1","1","139","41","171","12","4","142","41","178","12","4","145","41","182","12","4","0","0","0","0","0","0","0","0","0","0","146","182","4","348","0","0","3","3"
"4","4","587","85501717","66634576","33544962","1","0","2","0","0","1","0","2","0","0","3","0","4","0","1","311","27","439","5","10","0","0","0","0","0","0","0","0","0","0","349","459","11","588","1","1","4","6"
"13","13","580","44009159","8964737","69800288","3","0","0","0","0","16","0","8","0","0","18","0","12","0","0","280","0","411","0","4","0","0","0","0","0","0","0","0","0","0","353","500","4","581","0","4","2","8"
"20","20","447","8833021","4965053","31076845","4","0","6","0","0","37","21","36","1","0","376","21","651","1","1","685","21","1021","1","6","0","0","0","0","0","0","0","0","0","0","687","1025","6","448","6","5","9","15"
"1","1","382","88938869","24928751","82712124","19","2","67","0","0","233","21","383","3","3","577","21","995","3","9","800","70","1177","12","14","0","0","0","0","0","0","0","0","0","0","801","1178","14","383","0","2","10","18"
"12","12","358","98977339","72967329","35710070","0","0","4","1","0","64","25","114","7","1","725","25","1085","7","8","938","25","1348","7","15","0","0","0","0","0","0","0","0","0","0","942","1354","15","359","2","8","12","41"
"32","32","267","70925031","60297825","83265554","3","0","4","0","0","6","0","12","0","1","6","0","14","0","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","8","15","1","268","0","0","0","1"
"14","14","580","58696853","66116717","29143090","16","10","8","1","0","75","27","59","9","1","209","27","318","9","2","480","27","693","9","5","0","0","0","0","0","0","0","0","0","0","525","809","6","581","2","3","5","10"
"11","11","580","7201771","47190765","61300997","6","0","5","0","0","18","0","12","0","0","20","0","15","0","0","645","30","911","14","8","0","0","0","0","0","0","0","0","0","0","682","943","8","581","8","13","8","25"
"16","16","631","71489839","80162375","94721921","3","0","5","0","0","11","0","14","0","0","11","0","17","0","0","439","0","679","0","6","0","0","0","0","0","0","0","0","0","0","523","851","8","632","2","10","10","11"
"40","40","241","3602106","51776405","60448235","8","0","20","0","0","67","12","90","7","0","68","12","91","7","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","68","91","0","242","0","0","0","1"
"45","45","268","97179470","62560178","58092175","4","0","1","0","0","4","0","2","0","0","6","0","2","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","8","2","0","269","0","0","0","0"
"25","25","366","82184414","89099961","70458664","20","0","43","0","0","240","12","339","3","2","735","31","1013","8","8","980","46","1225","9","10","0","0","0","0","0","0","0","0","0","0","980","1225","10","367","4","13","6","29"
"27","27","542","41247351","80836320","34196944","32","1","97","0","0","245","30","276","4","3","264","30","290","4","5","520","30","683","4","5","0","0","0","0","0","0","0","0","0","0","526","689","5","543","1","3","8","18"
"15","15","784","66508631","45421485","89682049","4","0","4","0","0","23","12","14","2","0","25","12","15","2","0","294","12","457","2","4","0","0","0","0","0","0","0","0","0","0","556","853","6","785","2","2","6","15"
"29","29","404","2249469","28771309","3110668","4","0","0","0","0","96","0","160","0","1","404","28","522","8","4","785","54","1088","11","14","0","0","0","0","0","0","0","0","0","0","790","1095","15","405","8","10","13","26"
"49","49","236","28006094","31077160","61439941","4","0","4","0","0","25","11","18","3","1","25","11","20","3","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","25","20","1","237","0","0","0","0"
"48","48","335","32862769","72437350","71645281","11","10","7","3","0","33","11","28","3","0","34","11","30","3","0","43","11","36","3","1","0","0","0","0","0","0","0","0","0","0","43","38","1","336","0","0","0","1"
"26","26","665","34728713","70006978","68140195","3","0","4","0","0","22","0","24","0","0","22","0","26","0","0","499","77","757","20","7","0","0","0","0","0","0","0","0","0","0","531","791","7","666","3","5","3","14"
"51","51","286","77907762","97899773","63783044","5","1","6","0","0","17","7","24","6","1","17","7","26","6","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","20","29","1","287","0","0","1","1"
"39","39","450","67551394","99146328","81418827","14","0","32","0","0","96","10","135","3","1","98","10","138","3","1","231","10","383","3","2","0","0","0","0","0","0","0","0","0","0","264","414","2","451","0","0","1","6"
"31","31","564","6053550","31640199","74275454","2","0","1","0","0","4","0","5","0","0","4","0","7","0","0","296","0","581","0","2","0","0","0","0","0","0","0","0","0","0","343","633","4","565","2","5","1","11"
"54","54","254","51793955","62260395","53807479","0","0","3","0","0","9","0","15","0","0","12","0","17","0","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","12","18","1","255","0","0","0","3"
"34","34","399","4917658","56345860","66049408","35","0","82","0","0","233","42","290","10","4","404","42","646","10","5","589","67","846","16","11","0","0","0","0","0","0","0","0","0","0","589","848","11","400","6","4","14","13"
"46","46","341","3113868","66387614","8136192","31","1","79","0","1","262","59","313","11","3","386","59","462","11","6","439","59","540","11","7","0","0","0","0","0","0","0","0","0","0","439","541","7","342","0","0","8","8"
"35","35","332","8074323","45030945","619353","26","2","78","0","0","490","70","645","9","6","769","83","1080","15","9","804","83","1138","15","9","0","0","0","0","0","0","0","0","0","0","804","1138","10","333","0","2","20","41"
"36","36","529","52064079","97706487","25837554","5","3","8","0","0","48","19","32","0","0","51","19","38","0","0","391","19","671","0","4","0","0","0","0","0","0","0","0","0","0","396","678","4","530","1","2","4","5"
"57","57","292","22466764","9847939","62027305","4","2","14","0","0","47","7","42","1","0","49","7","43","1","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","54","50","0","293","0","0","0","1"
"37","37","386","67568514","48484209","9025782","6","0","6","0","0","93","0","125","0","1","750","55","1074","9","9","819","59","1200","10","14","0","0","0","0","0","0","0","0","0","0","819","1202","14","387","1","14","14","37"
"38","38","459","32443488","69806314","40763008","22","17","10","3","0","53","25","52","6","0","354","25","528","6","2","603","25","855","6","9","0","0","0","0","0","0","0","0","0","0","603","855","9","460","4","12","8","12"
"33","33","419","81522418","35785564","65548969","5","0","2","0","0","33","0","34","0","0","473","0","665","0","7","981","56","1320","12","16","0","0","0","0","0","0","0","0","0","0","982","1322","16","420","9","54","9","32"
"41","41","498","68072606","7148707","9723387","2","0","2","0","0","5","0","4","0","0","6","0","8","0","0","444","0","676","0","8","0","0","0","0","0","0","0","0","0","0","450","677","8","499","2","4","8","6"
"47","47","397","68929817","5799712","3919833","11","7","7","4","0","76","45","60","16","2","406","45","585","16","5","597","45","805","16","9","0","0","0","0","0","0","0","0","0","0","597","806","9","398","2","4","8","22"
"44","44","482","62598886","83621164","87066955","1","0","3","0","0","35","15","29","1","1","108","15","196","1","1","457","15","720","1","4","0","0","0","0","0","0","0","0","0","0","457","721","4","483","1","7","6","7"
"52","52","489","51990466","27181894","88825285","6","0","3","0","0","27","0","23","0","1","29","0","24","0","1","111","27","100","7","1","0","0","0","0","0","0","0","0","0","0","112","101","1","490","0","0","2","1"
"42","42","577","68194937","59907445","54412044","4","0","4","0","0","24","0","47","0","0","146","0","295","0","0","507","29","727","8","6","0","0","0","0","0","0","0","0","0","0","514","738","7","578","3","11","5","8"
"67","67","279","29650529","56583756","30659019","3","0","4","0","0","12","0","11","0","0","13","0","12","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","17","12","0","280","0","0","1","0"
"50","50","402","27342177","24644960","69646429","14","14","7","1","0","98","14","110","1","1","481","14","660","1","5","718","53","1015","6","8","0","0","0","0","0","0","0","0","0","0","720","1015","8","403","2","6","13","24"
"53","53","344","95064137","96692942","31028043","36","3","66","0","0","269","57","357","13","5","640","57","872","13","5","706","57","938","13","7","0","0","0","0","0","0","0","0","0","0","707","939","7","345","0","10","14","17"
"43","43","650","33815868","50430491","47021418","3","0","3","0","0","10","0","6","0","1","12","0","7","0","1","447","0","730","0","6","0","0","0","0","0","0","0","0","0","0","569","938","7","651","6","14","6","20"
"75","75","253","43602502","6539537","13623925","2","0","4","0","0","4","0","6","0","0","7","0","6","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","7","7","0","254","0","0","0","0"
"71","71","335","98776243","51313506","60113047","5","0","6","0","0","18","0","19","0","2","19","0","21","0","2","38","0","38","0","2","0","0","0","0","0","0","0","0","0","0","39","38","2","336","0","0","0","1"
"55","55","335","81467598","43587015","66443560","8","0","11","0","0","135","0","163","0","3","812","41","1080","15","12","954","41","1230","15","19","0","0","0","0","0","0","0","0","0","0","954","1232","19","336","3","13","19","35"
"63","63","375","83264830","91022468","27593117","25","0","45","0","0","290","0","363","0","2","374","0","440","0","3","540","74","557","12","5","0","0","0","0","0","0","0","0","0","0","540","557","5","376","1","3","5","17"
"56","56","586","32207760","37720664","80575491","1","0","3","0","0","1","0","3","0","0","2","0","4","0","0","315","0","694","0","4","0","0","0","0","0","0","0","0","0","0","349","733","4","587","1","2","5","8"
"64","64","372","29805802","56959154","78506411","4","1","8","0","0","106","12","181","5","0","391","12","644","5","6","538","12","844","5","9","0","0","0","0","0","0","0","0","0","0","538","844","9","373","1","6","8","14"
"59","59","359","27574528","93457441","62556178","7","1","15","1","0","224","27","295","4","0","662","27","867","4","15","826","27","1162","4","18","0","0","0","0","0","0","0","0","0","0","828","1168","18","360","5","12","13","34"
"77","77","289","78185770","68797777","31679647","21","0","24","0","0","134","9","199","2","1","135","9","201","2","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","139","205","1","290","0","0","0","2"
"81","81","231","17298549","56935591","13196045","2","0","7","0","0","15","0","20","0","0","16","0","21","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","16","21","0","232","0","0","0","1"
"62","62","466","36216771","83776229","5532914","27","21","18","10","1","104","21","144","10","2","198","21","278","10","3","508","34","746","11","6","0","0","0","0","0","0","0","0","0","0","508","746","6","467","0","2","12","11"
"58","58","370","9031426","46454836","87029759","5","0","8","0","0","50","0","57","0","1","545","9","764","5","9","1026","57","1440","14","16","0","0","0","0","0","0","0","0","0","0","1026","1440","16","371","4","32","23","53"
"61","61","393","19096194","73249460","93199948","5","0","7","0","0","82","0","105","0","0","489","0","776","0","5","808","65","1130","10","14","0","0","0","0","0","0","0","0","0","0","809","1131","14","394","5","12","9","24"
"70","70","345","3236577","71551615","28520953","27","20","34","4","0","149","66","143","10","2","419","66","666","10","5","736","66","936","10","10","0","0","0","0","0","0","0","0","0","0","739","936","10","346","3","7","10","13"
"73","73","446","33022682","85741840","71867614","3","0","2","0","0","4","0","2","0","0","6","0","5","0","0","307","0","571","0","3","0","0","0","0","0","0","0","0","0","0","350","610","5","447","1","0","3","5"
"60","60","648","46484114","51362207","95295735","3","0","4","0","0","10","0","12","0","0","12","0","13","0","0","264","0","478","0","4","0","0","0","0","0","0","0","0","0","0","431","719","5","649","4","3","4","13"
"84","84","271","19825112","69328332","79760146","1","0","1","0","0","1","0","1","0","0","1","0","3","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","4","0","272","0","0","0","0"
"65","65","524","4298299","54766922","4845750","38","15","88","6","0","327","55","413","14","7","427","55","580","14","7","611","55","837","14","10","0","0","0","0","0","0","0","0","0","0","616","838","10","525","1","4","8","11"
"85","85","242","75515525","11893143","9995517","2","0","3","0","0","11","0","10","0","0","13","0","10","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","13","10","0","243","0","0","0","1"
"66","66","375","54979859","45241196","87780360","7","0","4","0","0","35","0","62","0","0","536","32","808","13","9","877","58","1157","22","16","0","0","0","0","0","0","0","0","0","0","877","1157","16","376","2","9","11","23"
"72","72","522","63179522","45965243","92668616","4","0","4","0","0","55","26","27","7","0","58","26","33","7","0","414","26","613","7","1","0","0","0","0","0","0","0","0","0","0","415","616","1","523","0","4","6","8"
"68","68","337","40027512","94611420","78951309","21","1","55","0","0","371","56","460","13","5","761","74","1068","13","12","840","74","1186","13","13","0","0","0","0","0","0","0","0","0","0","841","1186","13","338","2","11","12","33"
"69","69","388","10043041","62941907","90862891","25","10","24","6","0","141","40","142","15","0","380","51","535","16","1","818","51","1008","16","8","0","0","0","0","0","0","0","0","0","0","820","1008","8","389","2","6","10","22"
"74","74","437","93186787","18615886","47927079","33","0","72","1","0","226","19","284","9","3","520","54","742","20","6","714","54","980","20","8","0","0","0","0","0","0","0","0","0","0","726","995","8","438","1","7","11","20"
"86","86","316","99568920","33246185","93116956","6","1","12","0","0","55","11","86","4","3","60","11","87","4","3","85","11","99","4","3","0","0","0","0","0","0","0","0","0","0","85","99","3","317","1","1","2","5"
"82","82","397","65298249","8300889","39221374","27","0","55","0","1","148","0","210","0","3","262","0","399","0","5","334","0","497","0","6","0","0","0","0","0","0","0","0","0","0","334","498","6","398","3","1","5","7"
"76","76","419","55719211","33534682","52422689","28","18","12","6","0","52","18","40","6","0","482","18","726","6","4","794","58","1165","9","12","0","0","0","0","0","0","0","0","0","0","795","1169","12","420","5","15","11","28"
"92","92","329","8860811","28128229","56436203","4","0","1","0","0","4","0","3","0","0","4","0","6","0","0","14","0","12","0","0","0","0","0","0","0","0","0","0","0","0","15","12","0","330","0","1","0","1"
"99","99","267","79433548","623929","13209129","17","14","4","2","0","29","14","19","2","2","29","14","21","2","2","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","32","21","2","268","0","0","0","2"
"100","100","278","21097325","51036985","36214087","0","0","5","0","0","4","0","10","0","0","8","0","10","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","9","12","0","279","0","0","2","1"
"97","97","334","97121983","29066408","52602886","0","0","7","0","0","45","0","39","0","1","46","0","40","0","1","54","0","49","0","1","0","0","0","0","0","0","0","0","0","0","54","50","1","335","0","0","1","1"
"94","94","371","903236","48929869","98422075","2","0","3","0","0","18","13","11","4","0","20","13","11","4","0","34","13","19","4","0","0","0","0","0","0","0","0","0","0","0","34","19","0","372","0","0","0","0"
"79","79","499","15383326","97888160","66688308","7","0","9","0","0","50","0","130","0","0","138","0","307","0","0","553","53","763","15","10","0","0","0","0","0","0","0","0","0","0","554","766","10","500","1","3","10","9"
"101","101","303","9400056","60131389","9026523","3","0","7","0","0","14","0","18","0","0","14","0","20","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","20","20","1","304","1","0","0","1"
"78","78","382","49620288","98331538","12520089","4","1","4","0","0","45","11","44","3","1","547","62","806","13","12","858","62","1264","13","16","0","0","0","0","0","0","0","0","0","0","859","1264","16","383","3","19","13","32"
"83","83","501","71301457","70002627","24786673","5","0","7","0","0","15","0","18","0","0","18","0","21","0","0","299","0","474","0","6","0","0","0","0","0","0","0","0","0","0","300","477","6","502","1","0","5","6"
"93","93","468","17829814","93524388","79021064","1","0","3","0","0","1","0","8","0","0","2","0","9","0","0","58","0","137","0","0","0","0","0","0","0","0","0","0","0","0","58","137","0","469","0","0","0","1"
"106","106","242","83380735","60851782","40723134","3","0","4","0","0","5","0","10","0","0","6","0","11","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","6","11","0","243","0","0","0","0"
"105","105","292","75841767","65387256","16664645","3","0","3","0","0","7","0","9","0","0","8","0","11","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","15","15","0","293","0","1","0","1"
"80","80","577","62600042","33962389","53056335","1","0","4","0","0","1","0","6","0","0","2","0","8","0","0","530","29","764","4","8","0","0","0","0","0","0","0","0","0","0","603","830","9","578","3","7","3","12"
"107","107","229","71432480","85281677","97823480","7","1","6","0","0","35","16","32","3","1","35","16","33","3","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","35","33","1","230","0","0","0","1"
"90","90","395","52070465","67179992","76688508","10","0","17","0","0","54","0","102","0","2","295","0","527","0","5","568","0","852","0","10","0","0","0","0","0","0","0","0","0","0","569","852","10","396","1","6","9","14"
"98","98","482","8972347","46395965","17823982","2","0","2","0","0","3","0","3","0","0","4","0","4","0","0","213","0","274","0","5","0","0","0","0","0","0","0","0","0","0","214","274","5","483","0","1","2","2"
"115","115","238","31478734","58726965","72275003","3","0","0","0","0","3","0","0","0","0","4","0","1","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","1","0","239","0","0","1","1"
"87","87","343","11134529","11034741","9279947","24","11","37","1","0","141","29","166","6","2","776","64","1086","16","14","931","75","1281","19","18","0","0","0","0","0","0","0","0","0","0","932","1284","18","344","6","11","15","33"
"96","96","322","35172270","51271193","46916456","59","0","101","0","1","624","40","850","11","11","629","40","853","11","11","635","40","860","11","11","0","0","0","0","0","0","0","0","0","0","635","860","11","323","0","0","15","53"
"112","112","307","40586858","60841783","43599708","6","0","5","0","0","11","0","12","0","0","12","0","15","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","29","27","0","308","0","0","0","0"
"89","89","564","39497663","77821173","1651748","8","0","5","0","0","11","0","10","0","1","13","0","11","0","1","385","0","666","0","7","0","0","0","0","0","0","0","0","0","0","413","692","7","565","0","0","5","6"
"114","114","312","43053671","72677105","70384258","0","0","4","0","0","1","0","5","0","0","1","0","7","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","8","16","0","313","0","0","0","0"
"91","91","395","14475080","92194080","14617155","30","1","65","0","0","366","68","353","17","5","702","68","841","17","10","877","68","1025","17","11","0","0","0","0","0","0","0","0","0","0","877","1026","11","396","7","20","16","41"
"95","95","369","10140827","21909336","83889072","5","0","4","0","2","33","14","25","3","3","331","14","519","3","4","767","14","1012","3","9","0","0","0","0","0","0","0","0","0","0","767","1012","9","370","3","11","11","17"
"104","104","418","84537269","82832751","14771468","38","0","85","0","0","265","43","490","14","5","328","45","563","15","6","341","45","576","15","7","0","0","0","0","0","0","0","0","0","0","341","578","7","419","0","0","5","4"
"113","113","395","58046614","22395202","90690463","2","0","1","0","0","2","0","1","0","0","4","0","1","0","0","53","0","88","0","1","0","0","0","0","0","0","0","0","0","0","55","89","1","396","0","0","0","1"
"120","120","302","79308631","42596895","84297610","3","0","1","0","0","3","0","3","0","0","3","0","5","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","19","10","0","303","1","3","0","3"
"102","102","549","32404069","17170661","77009512","0","0","2","0","0","0","0","2","0","0","0","0","5","0","0","236","15","539","7","3","0","0","0","0","0","0","0","0","0","0","261","568","3","550","1","2","5","7"
"110","110","356","6742619","27360128","99344393","5","1","4","0","0","34","10","31","1","1","123","10","219","1","4","256","10","316","1","7","0","0","0","0","0","0","0","0","0","0","259","319","7","357","0","2","3","8"
"88","88","705","82336286","81116184","26157663","32","0","99","0","0","197","50","251","10","5","198","50","255","10","5","387","50","575","10","8","0","0","0","0","0","0","0","0","0","0","482","757","10","706","3","2","3","8"
"118","118","368","22028839","940326","76511942","1","0","4","0","0","6","0","13","0","0","6","0","16","0","0","12","0","23","0","0","0","0","0","0","0","0","0","0","0","0","12","23","0","369","0","0","0","1"
"111","111","364","409365","32507229","58405269","24","3","44","1","0","160","32","226","4","3","312","32","473","4","3","341","32","519","4","3","0","0","0","0","0","0","0","0","0","0","341","519","3","365","0","0","2","7"
"103","103","535","95045697","8644467","36378846","4","0","4","0","1","9","0","10","0","1","9","0","17","0","1","405","34","615","11","6","0","0","0","0","0","0","0","0","0","0","425","641","6","536","2","2","4","4"
"109","109","363","78556274","87971901","1428863","3","0","3","0","0","45","0","59","0","1","517","10","800","5","9","761","65","1034","19","15","0","0","0","0","0","0","0","0","0","0","761","1034","15","364","3","10","11","16"
"108","108","380","2212455","64280751","16590285","55","3","141","1","0","610","51","779","21","10","709","51","920","21","12","774","51","1042","21","13","0","0","0","0","0","0","0","0","0","0","776","1042","14","381","0","0","12","32"
"133","133","280","58562788","35515556","82699121","4","0","1","0","0","5","0","3","0","0","7","0","4","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","11","5","0","281","0","0","0","0"
"135","135","242","77727968","54324547","32402145","9","0","6","0","0","86","0","163","0","1","87","0","164","0","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","87","164","1","243","0","0","0","1"
"116","116","359","3799970","9507087","40789560","39","34","24","14","0","97","34","116","14","2","426","34","673","14","4","609","34","830","14","7","0","0","0","0","0","0","0","0","0","0","613","831","7","360","3","3","9","15"
"134","134","249","91913718","76025943","34384643","20","11","24","3","0","181","51","238","11","2","183","51","242","11","2","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","183","242","2","250","0","0","3","4"
"122","122","442","18332499","17183651","99942715","1","0","1","0","0","1","0","1","0","0","4","0","5","0","0","193","0","308","0","1","0","0","0","0","0","0","0","0","0","0","207","320","1","443","0","0","4","5"
"119","119","384","5730766","94931080","16605728","10","1","22","0","0","134","26","224","4","0","387","26","677","4","3","695","56","1020","12","7","0","0","0","0","0","0","0","0","0","0","695","1022","7","385","6","17","8","17"
"121","121","361","47758693","30320560","53596555","10","10","4","1","0","48","15","74","1","0","409","26","719","4","5","643","50","996","16","7","0","0","0","0","0","0","0","0","0","0","648","1002","7","362","6","5","17","15"
"129","129","491","36245926","90855464","38602868","2","0","1","0","0","3","0","2","0","0","3","0","5","0","0","191","54","288","22","3","0","0","0","0","0","0","0","0","0","0","192","290","3","492","2","3","1","2"
"130","130","385","78902385","68542947","62322618","4","0","6","0","0","78","0","176","0","0","273","0","501","0","3","427","22","629","5","7","0","0","0","0","0","0","0","0","0","0","427","630","7","386","3","5","10","8"
"143","143","238","66506195","27875373","16020431","3","0","2","0","0","4","0","2","0","0","4","0","4","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","4","0","239","0","0","1","1"
"117","117","613","78943517","34415381","20495579","15","12","9","3","1","77","43","56","14","2","81","43","57","14","2","454","43","626","14","8","0","0","0","0","0","0","0","0","0","0","526","782","9","614","0","0","2","10"
"125","125","501","3280590","46098640","20106607","6","0","9","0","0","108","0","194","0","1","140","0","217","0","2","429","0","702","0","6","0","0","0","0","0","0","0","0","0","0","434","706","6","502","0","2","4","8"
"127","127","385","34668093","88284603","56708088","5","0","9","0","0","133","0","124","0","1","474","0","804","0","1","647","0","971","0","3","0","0","0","0","0","0","0","0","0","0","647","972","3","386","3","2","6","14"
"123","123","440","33637002","72317060","35255743","9","1","18","0","0","191","26","226","6","3","288","32","371","7","3","684","70","922","14","11","0","0","0","0","0","0","0","0","0","0","686","927","11","441","4","10","11","21"
"124","124","599","39423509","78808166","55213735","6","0","3","0","0","10","0","8","0","0","10","0","10","0","0","265","0","543","0","4","0","0","0","0","0","0","0","0","0","0","326","609","5","600","1","3","7","3"
"131","131","396","95834526","24118895","34899053","1","0","3","0","0","36","10","52","4","0","224","10","380","4","3","511","10","836","4","7","0","0","0","0","0","0","0","0","0","0","512","838","7","397","1","8","2","8"
