"BehaviorSpace results (NetLogo 6.1.1)"
"SIsaR_0.9.4.2.nlogo"
"experiments 2 seeds"
"08/20/2020 17:20:57:165 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","[step]","seed0","seed","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"22","67","613373","614895","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","3","0","68","0","0","0","0"
"21","301","286047","287528","33","2","109","0","1","146","12","213","2","2","188","12","334","2","2","192","12","341","2","2","193","341","2","302","0","0","3","4"
"23","301","619791","621533","95","0","141","0","0","493","0","710","0","4","541","0","850","0","4","549","0","869","0","4","549","871","4","302","0","0","21","58"
"25","69","687318","689201","5","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","6","0","70","0","0","0","0"
"24","385","330509","332433","2","0","6","0","0","15","0","16","0","0","57","0","286","0","1","179","0","505","0","2","292","736","4","386","0","0","5","10"
"27","82","399613","401126","2","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","6","0","83","1","0","0","1"
"26","296","695223","696896","5","3","9","2","0","38","27","34","15","2","57","27","156","15","2","58","27","163","15","2","58","165","2","297","0","0","2","1"
"29","52","737175","738693","3","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","1","0","53","0","0","0","0"
"30","108","742686","744141","25","21","14","5","0","52","41","47","8","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","52","47","0","109","1","2","0","1"
"28","197","407576","409247","23","1","51","0","0","115","12","209","3","2","134","12","226","3","2","-1","-1","-1","-1","-1","134","226","2","198","1","1","1","2"
"32","31","432160","433638","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","1","0","32","0","0","0","0"
"33","218","437062","438579","7","0","13","0","0","36","0","143","0","0","112","45","205","16","3","-1","-1","-1","-1","-1","112","207","3","219","0","0","2","5"
"31","313","752945","754400","51","18","114","2","0","221","44","276","7","4","288","54","388","10","5","297","54","396","10","5","299","397","5","314","0","0","5","7"
"34","187","464610","466876","4","0","9","0","0","8","0","22","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","31","0","188","0","0","2","1"
"36","68","484307","486608","1","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","5","0","69","0","0","0","1"
"37","96","491875","493323","2","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","2","0","97","0","0","0","0"
"35","228","801358","802753","3","0","5","0","0","27","0","133","0","1","35","0","149","0","1","-1","-1","-1","-1","-1","38","149","1","229","0","0","1","2"
"39","135","829709","831988","27","1","92","0","0","116","13","212","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","119","212","2","136","0","0","1","2"
"38","216","501116","503060","5","0","12","0","0","29","0","48","0","0","43","0","145","0","0","-1","-1","-1","-1","-1","45","145","0","217","0","0","3","1"
"40","187","850444","851952","2","0","2","0","0","28","0","137","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","46","150","0","188","0","0","1","3"
"41","294","527926","529465","13","0","9","0","0","34","0","70","0","0","110","0","170","0","0","113","0","176","0","0","114","178","0","295","0","0","1","4"
"42","181","871222","873340","54","3","150","3","0","232","60","367","16","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","245","378","2","182","0","0","1","4"
"43","390","568004","569500","4","0","2","0","0","49","0","131","0","0","63","0","169","0","0","109","0","329","0","0","130","349","0","391","0","0","1","1"
"44","421","908344","909772","5","0","3","0","0","15","0","22","0","0","120","0","225","0","1","177","0","446","0","3","358","755","4","422","1","1","1","13"
"45","281","620331","621714","3","0","5","0","0","7","0","15","0","0","52","0","206","0","1","72","0","255","0","3","75","255","3","282","0","0","1","8"
"46","98","978914","982066","2","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","7","1","99","1","0","0","1"
"47","265","657233","659128","2","0","4","0","0","35","0","78","0","0","107","0","310","0","0","121","0","326","0","1","121","326","1","266","0","0","1","3"
"49","125","694508","696075","51","13","118","3","2","164","54","203","11","5","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","164","204","5","126","0","0","1","6"
"48","378","990634","992534","85","23","149","2","0","209","42","234","11","4","216","42","244","11","4","234","42","317","11","4","249","335","5","379","0","0","3","9"
"51","97","1045300","1046849","2","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","10","0","98","0","0","0","0"
"52","277","1053463","1055012","119","35","166","6","0","408","49","512","8","2","455","50","552","8","5","457","50","558","8","5","457","558","5","278","0","0","1","18"
"50","415","712415","714075","2","0","2","0","0","11","0","6","0","0","59","0","226","0","1","212","0","518","0","3","388","809","8","416","0","0","5","19"
"53","106","1105474","1107316","10","0","7","0","0","14","0","19","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","19","0","107","0","0","1","0"
"55","123","1115208","1116695","6","0","9","0","0","11","0","12","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","12","0","124","0","0","0","0"
"56","21","1126315","1127861","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","0","22","0","0","1","0"
"54","349","780442","782211","6","1","8","0","0","96","34","93","11","2","401","42","558","11","7","477","48","738","12","7","514","784","7","350","0","1","15","21"
"57","433","1130118","1131854","1","0","2","0","0","7","0","8","0","0","111","11","205","5","3","193","11","391","5","3","264","593","3","434","0","0","4","6"
"59","76","1190571","1192219","4","1","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","9","0","77","2","0","0","2"
"58","269","843655","845376","43","12","119","3","0","150","41","246","11","0","200","41","380","11","2","202","41","386","11","2","202","386","2","270","0","0","1","3"
"60","153","1198627","1200526","10","0","16","0","0","38","0","131","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","39","131","0","154","0","0","1","0"
"62","168","1218004","1219563","57","7","141","3","0","220","44","266","21","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","225","272","4","169","0","0","1","5"
"63","87","1243946","1245730","5","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","10","0","88","0","0","0","0"
"61","325","880854","882916","6","0","21","0","0","52","0","121","0","0","203","0","617","0","0","254","0","678","0","3","259","679","3","326","0","0","2","6"
"64","112","1251833","1253334","9","0","8","0","0","16","0","18","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","18","0","113","0","0","0","1"
"65","69","934224","935867","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","4","0","70","1","1","0","1"
"67","106","940845","942269","4","0","6","0","0","11","0","13","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","13","0","107","0","0","0","0"
"68","80","948744","950274","2","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","5","0","81","0","0","0","2"
"69","66","956424","957916","2","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","8","0","67","0","0","1","1"
"66","424","1261976","1263946","10","0","9","0","0","45","0","38","0","1","115","0","201","0","1","153","0","328","0","3","258","446","6","425","0","0","3","6"
"71","68","1318792","1320246","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","2","0","69","0","1","0","1"
"72","76","1324744","1326290","14","9","7","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","11","1","77","0","0","1","0"
"73","110","1331950","1333612","17","15","5","2","0","37","29","9","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","37","9","0","111","0","0","0","0"
"70","458","962689","964201","36","1","121","0","2","131","15","223","7","2","166","15","368","7","2","182","15","429","7","2","212","510","2","459","0","0","3","3"
"75","25","1019871","1021243","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","2","0","26","0","0","0","0"
"76","163","1023671","1025031","7","0","23","0","0","56","0","167","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","63","170","1","164","0","0","0","0"
"77","54","1040871","1042213","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","2","0","55","0","0","0","1"
"74","273","1341547","1343115","55","14","158","2","2","225","72","386","13","4","315","72","650","13","5","327","72","656","13","6","327","656","6","274","0","0","5","9"
"79","92","1384582","1386083","2","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","8","0","93","0","0","0","1"
"80","82","1391806","1393287","18","13","11","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","24","15","0","83","0","2","1","0"
"81","118","1399151","1400639","8","2","15","2","1","50","16","39","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","50","39","2","119","0","0","0","3"
"82","58","1409052","1410522","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","2","0","59","0","0","0","0"
"78","363","1046183","1047515","66","25","138","2","0","239","60","352","9","3","253","60","385","9","3","256","60","406","9","3","275","451","3","364","0","0","1","7"
"83","135","1414554","1416051","11","2","5","0","0","57","32","32","5","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","57","33","0","136","0","0","1","0"
"85","78","1426342","1427811","14","11","8","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","12","0","79","0","0","0","2"
"86","117","1433116","1434518","75","37","151","7","0","222","55","241","12","6","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","222","241","6","118","0","0","0","5"
"87","68","1449635","1451060","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","5","0","69","0","0","0","0"
"88","103","1455788","1457262","13","11","8","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","25","20","0","104","0","2","1","1"
"84","329","1091181","1092492","18","11","10","4","1","49","11","44","4","1","153","11","261","4","1","326","11","652","4","3","348","671","3","330","0","0","4","15"
"89","88","1463810","1465348","3","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","15","0","89","1","0","0","1"
"90","215","1139338","1140819","43","11","122","3","0","188","42","346","11","3","198","42","359","11","3","-1","-1","-1","-1","-1","198","359","3","216","0","0","3","4"
"92","83","1167602","1168959","2","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","13","1","84","0","0","0","0"
"93","119","1174097","1175461","15","11","10","2","0","19","12","19","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","19","0","120","0","0","0","1"
"91","408","1470981","1472947","18","0","55","0","0","127","0","199","0","1","175","0","356","0","1","193","0","408","0","1","234","528","2","409","0","0","6","2"
"94","283","1183082","1184445","94","13","257","5","1","317","43","477","14","6","380","43","648","14","7","395","43","655","14","8","395","656","8","284","0","0","13","11"
"95","437","1523361","1524788","59","16","124","3","0","178","21","241","6","3","262","21","415","6","5","318","21","561","6","6","381","728","8","438","0","0","7","9"
"96","314","1225701","1227082","6","0","4","1","0","22","12","28","3","0","152","45","307","11","3","182","45","329","11","3","186","331","3","315","0","0","1","6"
"98","98","1261858","1263328","7","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","15","0","99","0","0","0","0"
"97","191","1582142","1583630","56","0","127","0","0","184","0","239","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","197","248","0","192","0","0","2","3"
"100","78","1605509","1606889","5","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","4","1","79","0","0","0","0"
"101","66","1612076","1613484","5","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","5","0","67","0","0","0","0"
"99","190","1269573","1270944","71","14","177","5","0","291","58","472","15","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","299","488","3","191","0","0","3","8"
"102","391","1618325","1619702","5","0","10","0","0","66","0","158","0","1","124","0","329","0","2","136","0","352","0","2","177","484","2","392","1","0","3","7"
"103","390","1299423","1300827","3","0","3","0","0","15","0","17","0","0","129","0","410","0","4","219","0","629","0","4","233","665","4","391","0","0","1","4"
"105","188","1373294","1376189","16","1","20","0","1","58","13","94","3","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","63","99","1","189","0","0","0","1"
"104","315","1675561","1678029","54","10","123","0","0","169","43","201","7","3","198","43","357","7","4","241","56","505","10","6","256","529","7","316","0","0","2","5"
"106","146","1403848","1406116","24","12","14","3","0","40","12","33","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","41","34","0","147","0","0","0","0"
"107","29","1748716","1750985","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","4","0","30","2","0","0","1"
"108","94","1424179","1426419","1","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","9","0","95","0","0","0","0"
"110","113","1435945","1438240","34","27","16","7","0","52","27","40","7","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","52","40","0","114","0","0","2","1"
"111","102","1452900","1455194","2","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","16","0","103","0","0","0","0"
"112","154","1465124","1467358","6","0","10","0","0","28","0","48","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","34","52","1","155","0","0","1","2"
"109","269","1755729","1758120","64","13","142","7","0","200","42","283","18","6","254","42","436","18","7","266","42","445","18","7","266","445","7","270","0","0","3","4"
"114","98","1819921","1822365","12","0","50","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","65","99","2","99","0","0","0","0"
"113","228","1486442","1488536","28","4","87","1","1","204","36","232","8","3","220","36","281","8","3","-1","-1","-1","-1","-1","220","284","3","229","0","0","0","2"
"115","274","1838348","1840825","6","0","4","0","0","62","0","60","0","0","536","44","828","4","16","562","44","880","4","16","563","882","16","275","0","0","15","35"
"117","108","1932052","1934560","3","0","3","0","0","5","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","3","0","109","0","0","0","1"
"116","501","1531818","1534045","18","3","48","0","0","190","16","449","3","2","253","25","546","6","5","305","25","650","6","6","328","714","7","502","0","0","2","8"
"118","196","1945463","1948099","7","0","17","0","0","57","0","76","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","64","100","0","197","0","0","1","3"
"119","80","1641636","1642931","4","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","10","0","81","1","0","0","1"
"120","121","1971836","1973282","7","0","7","0","0","28","0","39","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","28","39","0","122","0","0","1","1"
"122","80","1982177","1983668","3","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","6","0","81","0","1","0","1"
"123","94","1988730","1990238","62","25","133","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","127","191","5","95","2","0","1","2"
"124","156","2001669","2003052","1","0","6","0","0","8","0","13","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","14","1","157","0","0","0","1"
"121","336","1648206","1649502","5","0","2","0","0","42","0","145","0","0","126","0","400","0","1","195","38","444","9","2","204","462","2","337","0","0","2","4"
"126","22","1688840","1690287","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","0","23","1","0","0","1"
"127","29","1692311","1693703","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","0","30","0","0","0","0"
"125","146","2014000","2015459","46","4","144","0","0","211","42","375","14","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","215","383","3","147","0","0","0","4"
"129","67","2035795","2037293","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","3","0","68","0","0","0","1"
"128","274","1696426","1697800","12","8","18","6","0","73","8","93","6","1","132","8","229","6","2","140","8","241","6","3","140","241","3","275","0","0","1","4"
"130","158","2041730","2043092","9","7","8","0","0","17","8","19","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","21","0","159","0","1","0","2"
"132","88","2055190","2056571","4","0","5","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","9","1","89","0","0","0","1"
"133","44","2063648","2065123","3","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","0","0","45","0","0","0","0"
"131","134","1726358","1727676","25","1","81","0","0","78","17","175","3","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","78","177","1","135","0","0","1","2"
"135","40","1742443","1743762","2","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","1","0","41","0","0","0","1"
"136","166","1747545","1749785","12","0","24","0","0","90","0","230","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","94","235","0","167","1","1","1","5"
"137","55","1770792","1772401","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","4","0","56","1","0","0","1"
"138","148","1776713","1778051","62","15","139","4","0","178","22","247","8","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","180","249","1","149","0","0","1","3"
"134","484","2069235","2070638","17","13","13","3","0","29","15","19","3","1","72","15","166","3","2","86","15","236","3","2","126","314","4","485","0","0","1","5"
"139","85","1796753","1798234","8","0","16","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","26","1","86","0","0","0","0"
"140","117","2126220","2127706","4","0","8","0","0","5","0","10","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","11","0","118","0","0","0","1"
"141","42","1804058","1805465","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","3","0","43","0","1","0","1"
"143","72","1809001","1810519","5","1","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","10","0","73","0","0","1","1"
"144","36","1817060","1818633","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","3","0","37","0","0","0","1"
"142","304","2135193","2136832","66","19","146","2","1","235","57","421","14","6","273","57","535","14","6","309","57","576","14","6","311","581","6","305","0","0","2","8"
"145","315","1822892","1824362","10","0","31","0","0","108","0","208","0","1","163","0","349","0","2","166","0","357","0","2","167","359","2","316","2","1","3","2"
"146","86","2183215","2184722","6","0","5","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","7","1","87","0","0","0","0"
"148","93","2190545","2192166","8","8","13","9","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12","17","1","94","1","0","0","2"
"147","235","1861428","1862826","127","30","193","6","0","549","70","757","17","9","649","70","998","17","12","-1","-1","-1","-1","-1","649","1002","12","236","0","0","15","40"
"149","385","2198725","2200171","6","0","13","0","0","35","0","59","0","0","76","0","177","0","0","111","0","308","0","0","158","364","0","386","0","0","2","5"
"150","77","1915519","1917040","19","15","5","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","22","12","1","78","0","0","0","0"
"152","122","1922571","1924051","40","29","28","4","0","93","34","106","4","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","93","106","1","123","0","0","0","2"
"153","208","1935982","1937366","50","6","124","0","1","162","34","222","7","2","197","34","352","7","2","-1","-1","-1","-1","-1","197","352","2","209","0","0","4","8"
"151","340","2245841","2247328","4","0","6","0","0","51","0","100","0","0","99","0","300","0","1","150","0","452","0","1","177","480","1","341","0","0","2","2"
"155","166","2295671","2297422","17","9","14","2","0","75","21","171","9","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","84","178","0","167","0","0","1","0"
"154","357","1968598","1970172","2","0","11","0","0","19","0","90","0","1","97","0","300","0","2","174","0","450","0","3","187","463","3","358","0","1","5","6"
"156","419","2314184","2315679","8","0","7","0","0","20","0","21","0","0","47","0","99","0","0","65","0","117","0","1","112","274","4","420","0","0","1","4"
"158","129","2377540","2379240","46","34","26","7","0","106","61","61","12","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","109","61","0","130","0","1","1","1"
"159","80","2390670","2393634","3","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","4","0","81","0","0","0","0"
"157","373","2014106","2015445","4","0","13","0","0","84","0","82","0","2","161","0","331","0","4","276","0","638","0","5","338","705","5","374","0","0","4","7"
"160","224","2400301","2401907","11","0","36","0","0","65","0","194","0","0","89","0","277","0","0","-1","-1","-1","-1","-1","90","277","0","225","0","0","1","1"
"161","201","2084708","2086109","3","0","9","0","0","34","0","141","0","0","49","0","149","0","1","-1","-1","-1","-1","-1","49","149","1","202","0","0","1","2"
"162","228","2427504","2429154","3","0","2","0","0","28","0","139","0","0","50","0","167","0","0","-1","-1","-1","-1","-1","50","169","0","229","0","0","0","3"
"164","75","2452107","2454390","3","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","11","0","76","0","0","0","0"
"163","267","2105204","2106711","44","4","103","1","0","159","42","167","10","3","227","42","322","10","4","227","42","328","10","4","227","328","4","268","0","0","3","4"
"166","39","2153985","2156261","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","4","0","40","0","0","0","0"
"167","186","2164139","2165681","9","2","15","0","0","24","11","28","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","25","30","0","187","0","0","1","2"
"165","405","2463117","2465367","6","0","3","0","0","30","0","25","0","0","73","0","153","0","1","230","0","334","0","7","385","583","10","406","0","0","8","10"
"168","288","2191940","2193638","10","0","10","0","0","51","0","167","0","1","139","0","342","0","2","148","0","355","0","2","148","356","2","289","0","0","3","2"
"170","63","2240067","2241505","2","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","7","0","64","0","0","0","1"
"171","192","2246088","2247524","6","0","10","0","0","21","7","24","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","28","27","0","193","0","0","0","1"
