"BehaviorSpace results (NetLogo 6.2.0)"
"./model/SIsaR_0.9.5.4trialsCtrl1NStartCrtl2.nlogo"
"experiments 2 seeds"
"01/25/2021 11:39:40:213 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","seedD","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cp5cRed","cp5cRedNH","cp5cViolet","cp5cVioletNH","cp5cDead","cp6cRed","cp6cRedNH","cp6cViolet","cp6cVioletNH","cp6cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"36","36","680","52064079","97706487","25837554","5","3","8","0","0","48","19","32","0","0","51","19","38","0","0","223","36","379","5","2","0","0","0","0","0","0","0","0","0","0","233","400","2","681","1","0","4","1"
"54","54","370","51793955","62260395","53807479","0","0","3","0","0","9","0","15","0","0","12","0","17","0","1","15","0","24","0","1","0","0","0","0","0","0","0","0","0","0","15","24","1","371","0","0","0","3"
"42","42","449","68194937","59907445","54412044","4","0","4","0","0","24","0","47","0","0","146","0","295","0","0","449","0","760","0","2","0","0","0","0","0","0","0","0","0","0","473","795","2","450","0","9","4","9"
"33","33","392","81522418","35785564","65548969","5","0","2","0","0","33","0","34","0","0","473","0","665","0","7","917","66","1298","18","14","0","0","0","0","0","0","0","0","0","0","919","1302","15","393","9","37","7","29"
"57","57","315","22466764","9847939","62027305","4","2","14","0","0","47","7","42","1","0","49","7","43","1","0","54","7","53","1","0","0","0","0","0","0","0","0","0","0","0","54","53","0","316","0","0","0","1"
"46","46","466","3113868","66387614","8136192","31","1","79","0","1","262","59","313","11","3","386","59","462","11","6","508","59","684","11","9","0","0","0","0","0","0","0","0","0","0","508","684","9","467","0","1","10","10"
"47","47","404","68929817","5799712","3919833","11","7","7","4","0","76","45","60","16","2","406","45","585","16","5","554","45","785","16","7","0","0","0","0","0","0","0","0","0","0","555","786","7","405","2","2","8","22"
"37","37","389","67568514","48484209","9025782","6","0","6","0","0","93","0","125","0","1","750","55","1074","9","9","810","59","1185","10","14","0","0","0","0","0","0","0","0","0","0","810","1186","14","390","3","11","15","35"
"44","44","551","62598886","83621164","87066955","1","0","3","0","0","35","15","29","1","1","108","15","196","1","1","389","15","729","1","2","0","0","0","0","0","0","0","0","0","0","392","735","2","552","2","5","4","7"
"60","60","348","46484114","51362207","95295735","3","0","4","0","0","10","0","12","0","0","12","0","13","0","0","22","0","30","0","0","0","0","0","0","0","0","0","0","0","0","23","30","0","349","0","0","0","0"
"50","50","395","27342177","24644960","69646429","14","14","7","1","0","98","14","110","1","1","481","14","660","1","5","691","47","1014","5","6","0","0","0","0","0","0","0","0","0","0","702","1018","6","396","2","6","12","25"
"43","43","629","33815868","50430491","47021418","3","0","3","0","0","10","0","6","0","1","12","0","7","0","1","374","0","526","0","7","0","0","0","0","0","0","0","0","0","0","629","896","14","630","0","0","8","16"
"67","67","277","29650529","56583756","30659019","3","0","4","0","0","12","0","11","0","0","13","0","12","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","17","12","0","278","0","0","1","0"
"53","53","353","95064137","96692942","31028043","36","3","66","0","0","269","57","357","13","5","640","57","872","13","5","678","57","920","13","5","0","0","0","0","0","0","0","0","0","0","679","921","5","354","0","5","11","16"
"52","52","613","51990466","27181894","88825285","6","0","3","0","0","27","0","23","0","1","29","0","24","0","1","335","42","575","15","4","0","0","0","0","0","0","0","0","0","0","400","705","6","614","0","0","1","5"
"62","62","342","36216771","83776229","5532914","27","21","18","10","1","104","21","144","10","2","198","21","278","10","3","357","42","548","18","5","0","0","0","0","0","0","0","0","0","0","361","551","5","343","0","1","7","6"
"75","75","285","43602502","6539537","13623925","2","0","4","0","0","4","0","6","0","0","7","0","6","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","8","8","0","286","0","0","0","0"
"63","63","340","83264830","91022468","27593117","25","0","45","0","0","290","0","363","0","2","374","0","440","0","3","451","0","532","0","4","0","0","0","0","0","0","0","0","0","0","452","532","4","341","0","0","4","15"
"55","55","332","81467598","43587015","66443560","8","0","11","0","0","135","0","163","0","3","812","41","1080","15","12","920","41","1221","15","18","0","0","0","0","0","0","0","0","0","0","921","1221","18","333","8","13","19","31"
"64","64","349","29805802","56959154","78506411","4","1","8","0","0","106","12","181","5","0","391","12","644","5","6","491","12","812","5","6","0","0","0","0","0","0","0","0","0","0","493","814","6","350","3","2","7","10"
"59","59","352","27574528","93457441","62556178","7","1","15","1","0","224","27","295","4","0","662","27","867","4","15","787","27","1129","4","18","0","0","0","0","0","0","0","0","0","0","787","1130","18","353","3","12","13","36"
"81","81","231","17298549","56935591","13196045","2","0","7","0","0","15","0","20","0","0","16","0","21","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","16","21","0","232","0","0","0","1"
"61","61","372","19096194","73249460","93199948","5","0","7","0","0","82","0","105","0","0","489","0","776","0","5","775","62","1095","13","14","0","0","0","0","0","0","0","0","0","0","775","1095","14","373","6","5","9","23"
"58","58","336","9031426","46454836","87029759","5","0","8","0","0","50","0","57","0","1","545","9","764","5","9","965","59","1393","12","17","0","0","0","0","0","0","0","0","0","0","965","1393","17","337","4","18","20","47"
"84","84","255","19825112","69328332","79760146","1","0","1","0","0","1","0","1","0","0","1","0","3","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","3","0","256","0","0","0","0"
"85","85","242","75515525","11893143","9995517","2","0","3","0","0","11","0","10","0","0","13","0","10","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","13","10","0","243","0","0","0","1"
"77","77","446","78185770","68797777","31679647","21","0","24","0","0","134","9","199","2","1","135","9","201","2","1","170","9","272","2","1","0","0","0","0","0","0","0","0","0","0","193","328","1","447","0","1","2","3"
"72","72","451","63179522","45965243","92668616","4","0","4","0","0","55","26","27","7","0","58","26","33","7","0","349","60","552","17","3","0","0","0","0","0","0","0","0","0","0","373","565","3","452","1","0","2","7"
"65","65","498","4298299","54766922","4845750","38","15","88","6","0","327","55","413","14","7","427","55","580","14","7","588","55","835","14","11","0","0","0","0","0","0","0","0","0","0","589","836","11","499","1","3","7","13"
"73","73","534","33022682","85741840","71867614","3","0","2","0","0","4","0","2","0","0","6","0","5","0","0","265","0","564","0","2","0","0","0","0","0","0","0","0","0","0","270","577","2","535","0","0","0","3"
"70","70","373","3236577","71551615","28520953","27","20","34","4","0","149","66","143","10","2","419","66","666","10","5","685","66","944","10","11","0","0","0","0","0","0","0","0","0","0","685","944","11","374","5","10","11","17"
"66","66","365","54979859","45241196","87780360","7","0","4","0","0","35","0","62","0","0","536","32","808","13","9","842","62","1155","18","13","0","0","0","0","0","0","0","0","0","0","842","1155","13","366","5","7","10","24"
"69","69","410","10043041","62941907","90862891","25","10","24","6","0","141","40","142","15","0","380","51","535","16","1","718","51","1005","16","7","0","0","0","0","0","0","0","0","0","0","720","1008","7","411","1","3","11","20"
"68","68","342","40027512","94611420","78951309","21","1","55","0","0","371","56","460","13","5","761","74","1068","13","12","824","74","1160","13","13","0","0","0","0","0","0","0","0","0","0","826","1162","13","343","2","6","11","33"
"79","79","360","15383326","97888160","66688308","7","0","9","0","0","50","0","130","0","0","138","0","307","0","0","362","0","507","0","4","0","0","0","0","0","0","0","0","0","0","363","512","4","361","1","5","8","14"
"71","71","544","98776243","51313506","60113047","5","0","6","0","0","18","0","19","0","2","19","0","21","0","2","415","22","550","4","10","0","0","0","0","0","0","0","0","0","0","451","572","11","545","0","2","11","10"
"82","82","364","65298249","8300889","39221374","27","0","55","0","1","148","0","210","0","3","262","0","399","0","5","330","0","499","0","5","0","0","0","0","0","0","0","0","0","0","330","499","5","365","3","2","5","7"
"74","74","445","93186787","18615886","47927079","33","0","72","1","0","226","19","284","9","3","520","54","742","20","6","655","54","949","20","9","0","0","0","0","0","0","0","0","0","0","661","957","9","446","0","1","11","17"
"76","76","390","55719211","33534682","52422689","28","18","12","6","0","52","18","40","6","0","482","18","726","6","4","715","18","1115","6","8","0","0","0","0","0","0","0","0","0","0","716","1115","8","391","7","16","12","30"
"88","88","319","82336286","81116184","26157663","32","0","99","0","0","197","50","251","10","5","198","50","255","10","5","209","50","268","10","5","0","0","0","0","0","0","0","0","0","0","209","268","5","320","1","0","3","4"
"83","83","446","71301457","70002627","24786673","5","0","7","0","0","15","0","18","0","0","18","0","21","0","0","201","0","411","0","0","0","0","0","0","0","0","0","0","0","0","232","454","0","447","2","0","5","9"
"93","93","310","17829814","93524388","79021064","1","0","3","0","0","1","0","8","0","0","2","0","9","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","8","13","0","311","0","0","0","1"
"94","94","304","903236","48929869","98422075","2","0","3","0","0","18","13","11","4","0","20","13","11","4","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","27","17","1","305","0","0","0","0"
"78","78","335","49620288","98331538","12520089","4","1","4","0","0","45","11","44","3","1","547","62","806","13","12","829","62","1239","13","15","0","0","0","0","0","0","0","0","0","0","830","1239","15","336","5","15","11","29"
"89","89","404","39497663","77821173","1651748","8","0","5","0","0","11","0","10","0","1","13","0","11","0","1","168","0","337","0","7","0","0","0","0","0","0","0","0","0","0","170","338","7","405","0","0","1","3"
"101","101","255","9400056","60131389","9026523","3","0","7","0","0","14","0","18","0","0","14","0","20","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","15","20","0","256","1","0","0","1"
"100","100","284","21097325","51036985","36214087","0","0","5","0","0","4","0","10","0","0","8","0","10","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","10","13","0","285","0","0","2","1"
"97","97","285","97121983","29066408","52602886","0","0","7","0","0","45","0","39","0","1","46","0","40","0","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","46","42","1","286","0","0","1","1"
"80","80","625","62600042","33962389","53056335","1","0","4","0","0","1","0","6","0","0","2","0","8","0","0","139","0","195","0","2","0","0","0","0","0","0","0","0","0","0","430","581","10","626","3","2","5","13"
"99","99","344","79433548","623929","13209129","17","14","4","2","0","29","14","19","2","2","29","14","21","2","2","35","14","27","2","2","0","0","0","0","0","0","0","0","0","0","36","29","2","345","0","0","0","2"
"90","90","384","52070465","67179992","76688508","10","0","17","0","0","54","0","102","0","2","295","0","527","0","5","482","0","806","0","6","0","0","0","0","0","0","0","0","0","0","482","808","6","385","2","6","9","18"
"106","106","242","83380735","60851782","40723134","3","0","4","0","0","5","0","10","0","0","6","0","11","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","6","11","0","243","0","0","0","0"
"107","107","229","71432480","85281677","97823480","7","1","6","0","0","35","16","32","3","1","35","16","33","3","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","35","33","1","230","0","0","0","1"
"103","103","384","95045697","8644467","36378846","4","0","4","0","1","9","0","10","0","1","9","0","17","0","1","113","0","214","0","2","0","0","0","0","0","0","0","0","0","0","113","215","2","385","1","1","2","6"
"87","87","341","11134529","11034741","9279947","24","11","37","1","0","141","29","166","6","2","776","64","1086","16","14","920","75","1274","19","15","0","0","0","0","0","0","0","0","0","0","921","1274","15","342","6","11","16","31"
"86","86","684","99568920","33246185","93116956","6","1","12","0","0","55","11","86","4","3","60","11","87","4","3","286","11","548","4","5","0","0","0","0","0","0","0","0","0","0","375","686","7","685","1","1","2","13"
"115","115","238","31478734","58726965","72275003","3","0","0","0","0","3","0","0","0","0","4","0","1","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","1","0","239","0","0","1","1"
"104","104","306","84537269","82832751","14771468","38","0","85","0","0","265","43","490","14","5","328","45","563","15","6","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","336","574","7","307","0","0","4","4"
"96","96","281","35172270","51271193","46916456","59","0","101","0","1","624","40","850","11","11","629","40","853","11","11","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","631","856","11","282","0","0","15","53"
"113","113","325","58046614","22395202","90690463","2","0","1","0","0","2","0","1","0","0","4","0","1","0","0","20","0","25","0","0","0","0","0","0","0","0","0","0","0","0","20","25","0","326","0","0","0","0"
"98","98","526","8972347","46395965","17823982","2","0","2","0","0","3","0","3","0","0","4","0","4","0","0","253","0","402","0","6","0","0","0","0","0","0","0","0","0","0","255","410","6","527","0","0","1","8"
"112","112","322","40586858","60841783","43599708","6","0","5","0","0","11","0","12","0","0","12","0","15","0","0","31","0","39","0","0","0","0","0","0","0","0","0","0","0","0","31","39","0","323","1","1","0","1"
"95","95","411","10140827","21909336","83889072","5","0","4","0","2","33","14","25","3","3","331","14","519","3","4","658","14","975","3","7","0","0","0","0","0","0","0","0","0","0","659","978","7","412","7","14","9","16"
"91","91","366","14475080","92194080","14617155","30","1","65","0","0","366","68","353","17","5","702","68","841","17","10","853","68","1000","17","15","0","0","0","0","0","0","0","0","0","0","853","1000","15","367","3","7","13","39"
"110","110","332","6742619","27360128","99344393","5","1","4","0","0","34","10","31","1","1","123","10","219","1","4","229","10","308","1","8","0","0","0","0","0","0","0","0","0","0","229","308","8","333","0","3","4","10"
"118","118","308","22028839","940326","76511942","1","0","4","0","0","6","0","13","0","0","6","0","16","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","9","22","0","309","0","0","0","1"
"114","114","436","43053671","72677105","70384258","0","0","4","0","0","1","0","5","0","0","1","0","7","0","0","23","0","28","0","0","0","0","0","0","0","0","0","0","0","0","27","34","0","437","0","0","0","0"
"111","111","385","409365","32507229","58405269","24","3","44","1","0","160","32","226","4","3","312","32","473","4","3","344","32","516","4","3","0","0","0","0","0","0","0","0","0","0","344","517","3","386","0","0","1","6"
"92","92","762","8860811","28128229","56436203","4","0","1","0","0","4","0","3","0","0","4","0","6","0","0","178","0","416","0","0","0","0","0","0","0","0","0","0","0","0","304","621","2","763","1","1","5","3"
"102","102","655","32404069","17170661","77009512","0","0","2","0","0","0","0","2","0","0","0","0","5","0","0","192","0","422","0","4","0","0","0","0","0","0","0","0","0","0","268","615","5","656","0","1","1","3"
"105","105","623","75841767","65387256","16664645","3","0","3","0","0","7","0","9","0","0","8","0","11","0","0","243","0","424","0","10","0","0","0","0","0","0","0","0","0","0","347","593","10","624","0","1","2","4"
"108","108","365","2212455","64280751","16590285","55","3","141","1","0","610","51","779","21","10","709","51","920","21","12","777","51","1041","21","12","0","0","0","0","0","0","0","0","0","0","777","1041","12","366","0","0","13","34"
"109","109","359","78556274","87971901","1428863","3","0","3","0","0","45","0","59","0","1","517","10","800","5","9","729","69","984","15","13","0","0","0","0","0","0","0","0","0","0","729","987","13","360","2","5","12","15"
"125","125","294","3280590","46098640","20106607","6","0","9","0","0","108","0","194","0","1","140","0","217","0","2","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","147","233","2","295","0","1","2","7"
"116","116","372","3799970","9507087","40789560","39","34","24","14","0","97","34","116","14","2","426","34","673","14","4","570","34","810","14","5","0","0","0","0","0","0","0","0","0","0","570","810","5","373","1","2","9","16"
"133","133","268","58562788","35515556","82699121","4","0","1","0","0","5","0","3","0","0","7","0","4","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","10","5","0","269","0","0","0","0"
"129","129","362","36245926","90855464","38602868","2","0","1","0","0","3","0","2","0","0","3","0","5","0","0","85","43","118","14","0","0","0","0","0","0","0","0","0","0","0","106","125","0","363","3","1","0","1"
"119","119","372","5730766","94931080","16605728","10","1","22","0","0","134","26","224","4","0","387","26","677","4","3","621","26","974","4","4","0","0","0","0","0","0","0","0","0","0","621","974","4","373","5","7","11","15"
"134","134","279","91913718","76025943","34384643","20","11","24","3","0","181","51","238","11","2","183","51","242","11","2","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","183","243","2","280","0","0","3","4"
"135","135","242","77727968","54324547","32402145","9","0","6","0","0","86","0","163","0","1","87","0","164","0","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","87","164","1","243","0","0","0","1"
"117","117","521","78943517","34415381","20495579","15","12","9","3","1","77","43","56","14","2","81","43","57","14","2","453","43","696","14","12","0","0","0","0","0","0","0","0","0","0","458","699","12","522","0","0","6","5"
"123","123","378","33637002","72317060","35255743","9","1","18","0","0","191","26","226","6","3","288","32","371","7","3","601","70","842","14","13","0","0","0","0","0","0","0","0","0","0","601","842","13","379","0","2","7","17"
"130","130","353","78902385","68542947","62322618","4","0","6","0","0","78","0","176","0","0","273","0","501","0","3","373","0","634","0","4","0","0","0","0","0","0","0","0","0","0","376","635","4","354","4","8","11","13"
"121","121","373","47758693","30320560","53596555","10","10","4","1","0","48","15","74","1","0","409","26","719","4","5","632","53","1000","13","10","0","0","0","0","0","0","0","0","0","0","632","1000","10","374","5","5","14","10"
"143","143","238","66506195","27875373","16020431","3","0","2","0","0","4","0","2","0","0","4","0","4","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","4","0","239","0","0","1","1"
"124","124","593","39423509","78808166","55213735","6","0","3","0","0","10","0","8","0","0","10","0","10","0","0","145","0","269","0","2","0","0","0","0","0","0","0","0","0","0","216","413","4","594","0","0","0","2"
"126","126","369","79330711","73824674","59867593","6","0","15","0","0","58","12","61","3","1","463","23","807","5","6","713","49","1085","15","11","0","0","0","0","0","0","0","0","0","0","713","1085","11","370","2","6","8","19"
"127","127","357","34668093","88284603","56708088","5","0","9","0","0","133","0","124","0","1","474","0","804","0","1","590","0","945","0","5","0","0","0","0","0","0","0","0","0","0","591","947","5","358","3","3","7","11"
"120","120","718","79308631","42596895","84297610","3","0","1","0","0","3","0","3","0","0","3","0","5","0","0","114","0","263","0","1","0","0","0","0","0","0","0","0","0","0","325","594","9","719","1","2","2","7"
"144","144","268","91111202","18135027","27733010","1","0","2","0","0","2","0","5","0","0","2","0","8","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","11","0","269","1","0","0","2"
