"BehaviorSpace results (NetLogo 6.2.0)"
"./model/SIsaR_0.9.5.4trialsCtrl1.nlogo"
"experiments 2 seeds"
"01/25/2021 19:48:04:989 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","seedD","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cp5cRed","cp5cRedNH","cp5cViolet","cp5cVioletNH","cp5cDead","cp6cRed","cp6cRedNH","cp6cViolet","cp6cVioletNH","cp6cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"45","45","57","97179470","62560178","-11111","4","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","2","0","58","0","0","0","0"
"43","43","134","33815868","50430491","-11111","3","0","3","0","0","10","0","6","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","10","6","1","135","0","0","0","0"
"48","48","114","32862769","72437350","-11111","11","10","7","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","33","28","0","115","0","0","0","1"
"49","49","118","28006094","31077160","-11111","4","0","4","0","0","25","11","18","3","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","25","18","1","119","0","0","0","0"
"51","51","80","77907762","97899773","-11111","5","1","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","17","24","1","81","0","0","0","1"
"10","10","447","22141847","5084778","-11111","28","1","78","0","0","219","20","390","7","5","317","20","547","7","5","414","20","729","7","9","0","0","0","0","0","0","0","0","0","0","418","740","9","448","3","4","7","7"
"52","52","114","51990466","27181894","-11111","6","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","27","23","1","115","0","0","0","1"
"6","6","419","63287122","69609210","-11111","29","0","43","0","0","322","50","342","11","11","506","64","661","15","11","662","64","897","15","16","0","0","0","0","0","0","0","0","0","0","666","902","16","420","1","5","11","11"
"17","17","455","25067194","60688251","-11111","40","11","107","5","0","210","55","296","17","2","409","55","682","17","6","663","55","1004","17","8","0","0","0","0","0","0","0","0","0","0","663","1004","8","456","6","13","16","15"
"34","34","407","4917658","56345860","-11111","35","0","82","0","0","233","42","290","10","4","409","42","640","10","5","587","70","836","13","6","0","0","0","0","0","0","0","0","0","0","593","840","6","408","9","10","19","18"
"56","56","37","32207760","37720664","-11111","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","3","0","38","0","0","0","0"
"54","54","155","51793955","62260395","-11111","0","0","3","0","0","9","0","15","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","12","15","1","156","0","0","0","3"
"46","46","367","3113868","66387614","-11111","31","1","79","0","1","262","59","313","11","3","375","59","466","11","6","455","59","563","11","7","0","0","0","0","0","0","0","0","0","0","455","563","7","368","0","0","9","10"
"22","22","529","75097682","31760938","-11111","6","0","3","0","0","22","0","66","0","0","278","0","521","0","4","717","65","1089","18","12","0","0","0","0","0","0","0","0","0","0","721","1097","12","530","8","22","9","20"
"12","12","426","98977339","72967329","-11111","0","0","4","1","0","64","25","114","7","1","718","25","1082","7","8","925","25","1384","7","14","0","0","0","0","0","0","0","0","0","0","928","1392","14","427","7","22","13","35"
"37","37","389","67568514","48484209","-11111","6","0","6","0","0","93","0","125","0","1","752","54","1060","9","9","821","60","1183","9","9","0","0","0","0","0","0","0","0","0","0","821","1186","9","390","3","18","13","38"
"14","14","534","58696853","66116717","-11111","16","10","8","1","0","75","27","59","9","1","211","27","321","9","1","755","62","1123","16","10","0","0","0","0","0","0","0","0","0","0","759","1128","10","535","10","26","9","25"
"35","35","408","8074323","45030945","-11111","26","2","78","0","0","490","70","645","9","6","764","83","1078","15","9","785","83","1131","15","10","0","0","0","0","0","0","0","0","0","0","788","1131","10","409","2","7","20","39"
"29","29","433","2249469","28771309","-11111","4","0","0","0","0","96","0","160","0","1","410","29","520","7","3","869","56","1227","9","11","0","0","0","0","0","0","0","0","0","0","881","1268","11","434","12","21","14","34"
"57","57","130","22466764","9847939","-11111","4","2","14","0","0","47","7","42","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","47","42","0","131","0","0","0","1"
"25","25","483","82184414","89099961","-11111","20","0","43","0","0","240","12","339","3","2","732","31","1007","10","9","949","32","1339","10","11","0","0","0","0","0","0","0","0","0","0","949","1340","11","484","6","40","8","36"
"38","38","495","32443488","69806314","-11111","22","17","10","3","0","53","25","52","6","0","357","25","526","6","2","691","25","963","6","10","0","0","0","0","0","0","0","0","0","0","691","964","10","496","3","1","11","11"
"7","7","582","31237349","43833024","-11111","4","0","2","0","0","80","0","172","0","0","272","0","469","0","2","725","53","1100","11","9","0","0","0","0","0","0","0","0","0","0","763","1145","10","583","2","9","12","13"
"60","60","140","46484114","51362207","-11111","3","0","4","0","0","10","0","12","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","10","13","0","141","0","0","0","0"
"47","47","392","68929817","5799712","-11111","11","7","7","4","0","76","45","60","16","2","414","45","580","16","5","603","45","785","16","7","0","0","0","0","0","0","0","0","0","0","604","790","7","393","3","5","7","26"
"3","3","647","78358869","32456856","-11111","6","0","7","0","0","112","0","218","0","3","430","12","735","4","9","714","42","1023","9","18","0","0","0","0","0","0","0","0","0","0","723","1036","18","648","2","1","9","18"
"67","67","119","29650529","56583756","-11111","3","0","4","0","0","12","0","11","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","12","11","0","120","0","0","1","0"
"33","33","474","81522418","35785564","-11111","5","0","2","0","0","33","0","34","0","0","467","0","664","0","7","945","0","1515","0","14","0","0","0","0","0","0","0","0","0","0","946","1516","14","475","14","77","10","42"
"71","71","86","98776243","51313506","-11111","5","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","18","19","2","87","0","0","0","1"
"73","73","65","33022682","85741840","-11111","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","2","0","66","0","0","0","0"
"42","42","500","68194937","59907445","-11111","4","0","4","0","0","24","0","47","0","0","150","0","300","0","0","557","39","860","12","6","0","0","0","0","0","0","0","0","0","0","568","868","6","501","4","10","5","17"
"20","20","691","8833021","4965053","-11111","4","0","6","0","0","37","21","36","1","0","373","21","648","1","2","815","69","1195","12","6","0","0","0","0","0","0","0","0","0","0","837","1222","7","692","5","6","8","21"
"75","75","65","43602502","6539537","-11111","2","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","6","0","66","0","0","0","0"
"72","72","162","63179522","45965243","-11111","4","0","4","0","0","55","26","27","7","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","56","28","0","163","0","0","0","1"
"44","44","523","62598886","83621164","-11111","1","0","3","0","0","35","15","29","1","1","106","15","193","1","1","688","15","1061","1","12","0","0","0","0","0","0","0","0","0","0","697","1068","13","524","6","17","11","16"
"27","27","709","41247351","80836320","-11111","32","1","97","0","0","245","30","276","4","3","260","30","288","4","5","696","61","948","13","15","0","0","0","0","0","0","0","0","0","0","763","1108","16","710","10","14","12","28"
"80","80","46","62600042","33962389","-11111","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","6","0","47","0","0","0","0"
"1","1","741","88938869","24928751","-11111","19","2","67","0","0","233","21","383","3","3","581","21","982","3","9","832","66","1257","16","12","0","0","0","0","0","0","0","0","0","0","879","1305","12","742","7","24","8","23"
"84","84","20","19825112","69328332","-11111","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","1","0","21","0","0","0","0"
"83","83","97","71301457","70002627","-11111","5","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","15","18","0","98","0","0","0","1"
"81","81","126","17298549","56935591","-11111","2","0","7","0","0","15","0","20","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","15","20","0","127","0","0","0","0"
"77","77","153","78185770","68797777","-11111","21","0","24","0","0","134","9","199","2","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","135","199","1","154","0","0","0","2"
"85","85","103","75515525","11893143","-11111","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","11","10","0","104","0","0","0","1"
"89","89","70","39497663","77821173","-11111","8","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","11","10","1","71","0","0","0","1"
"86","86","131","99568920","33246185","-11111","6","1","12","0","0","55","11","86","4","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","56","86","3","132","1","1","2","4"
"53","53","355","95064137","96692942","-11111","36","3","66","0","0","269","57","357","13","5","634","57","870","13","6","727","69","929","14","8","0","0","0","0","0","0","0","0","0","0","729","935","8","356","3","1","9","21"
"50","50","516","27342177","24644960","-11111","14","14","7","1","0","98","14","110","1","1","478","14","644","1","5","777","54","1088","10","13","0","0","0","0","0","0","0","0","0","0","780","1090","13","517","3","14","12","27"
"92","92","46","8860811","28128229","-11111","4","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","3","0","47","0","0","0","0"
"93","93","68","17829814","93524388","-11111","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","8","0","69","0","0","0","0"
"94","94","107","903236","48929869","-11111","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","18","11","0","108","0","0","0","0"
"88","88","141","82336286","81116184","-11111","32","0","99","0","0","197","50","251","10","5","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","197","252","5","142","0","0","2","4"
"98","98","54","8972347","46395965","-11111","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","3","0","55","0","0","0","0"
"97","97","126","97121983","29066408","-11111","0","0","7","0","0","45","0","39","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","45","39","1","127","0","0","1","1"
"64","64","400","29805802","56959154","-11111","4","1","8","0","0","106","12","181","5","0","394","12","640","5","6","524","12","889","5","11","0","0","0","0","0","0","0","0","0","0","524","891","11","401","2","4","11","15"
"99","99","100","79433548","623929","-11111","17","14","4","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","29","19","2","101","0","0","0","1"
"100","100","84","21097325","51036985","-11111","0","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","10","0","85","0","0","2","1"
"102","102","25","32404069","17170661","-11111","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","0","2","0","26","0","0","0","0"
"55","55","510","81467598","43587015","-11111","8","0","11","0","0","135","0","163","0","3","817","42","1076","14","12","981","42","1280","14","17","0","0","0","0","0","0","0","0","0","0","981","1283","17","511","4","8","17","35"
"101","101","100","9400056","60131389","-11111","3","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","14","18","0","101","1","0","0","1"
"59","59","464","27574528","93457441","-11111","7","1","15","1","0","224","27","295","4","0","667","27","861","4","16","849","27","1180","4","18","0","0","0","0","0","0","0","0","0","0","849","1180","18","465","4","18","12","39"
"58","58","404","9031426","46454836","-11111","5","0","8","0","0","50","0","57","0","1","562","11","737","2","10","1008","56","1488","15","18","0","0","0","0","0","0","0","0","0","0","1008","1493","18","405","9","33","18","54"
"103","103","91","95045697","8644467","-11111","4","0","4","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","9","10","1","92","0","0","0","0"
"106","106","75","83380735","60851782","-11111","3","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","10","0","76","0","0","0","0"
"61","61","489","19096194","73249460","-11111","5","0","7","0","0","82","0","105","0","0","487","0","777","0","5","809","0","1209","0","11","0","0","0","0","0","0","0","0","0","0","809","1211","11","490","6","11","15","28"
"70","70","423","3236577","71551615","-11111","27","20","34","4","0","149","66","143","10","2","412","66","672","10","4","831","85","1108","12","10","0","0","0","0","0","0","0","0","0","0","834","1113","10","424","10","19","8","18"
"105","105","129","75841767","65387256","-11111","3","0","3","0","0","7","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","7","9","0","130","0","0","0","0"
"63","63","625","83264830","91022468","-11111","25","0","45","0","0","290","0","363","0","2","375","0","443","0","3","499","0","560","0","4","0","0","0","0","0","0","0","0","0","0","645","792","5","626","2","1","7","26"
"107","107","118","71432480","85281677","-11111","7","1","6","0","0","35","16","32","3","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","35","32","1","119","0","0","0","1"
"65","65","543","4298299","54766922","-11111","38","15","88","6","0","327","55","413","14","7","428","55","580","14","7","756","65","1090","18","11","0","0","0","0","0","0","0","0","0","0","779","1123","11","544","7","20","10","21"
"112","112","71","40586858","60841783","-11111","6","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","11","12","0","72","0","0","0","0"
"66","66","526","54979859","45241196","-11111","7","0","4","0","0","35","0","62","0","0","539","36","797","6","9","871","62","1219","18","15","0","0","0","0","0","0","0","0","0","0","872","1225","15","527","3","12","12","21"
"113","113","39","58046614","22395202","-11111","2","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","1","0","40","0","0","0","0"
"115","115","30","31478734","58726965","-11111","3","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","0","0","31","0","0","0","0"
"62","62","605","36216771","83776229","-11111","27","21","18","10","1","104","21","144","10","2","198","21","277","10","3","673","43","1054","19","13","0","0","0","0","0","0","0","0","0","0","702","1114","14","606","5","14","13","13"
"69","69","477","10043041","62941907","-11111","25","10","24","6","0","141","40","142","15","0","373","51","534","16","2","915","51","1285","16","12","0","0","0","0","0","0","0","0","0","0","915","1286","12","478","10","41","14","25"
"114","114","60","43053671","72677105","-11111","0","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","5","0","61","0","0","0","0"
"96","96","158","35172270","51271193","-11111","59","0","101","0","1","624","40","850","11","11","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","628","851","11","159","0","0","15","52"
"74","74","510","93186787","18615886","-11111","33","0","72","1","0","226","19","284","9","3","514","54","742","20","6","781","54","1127","20","9","0","0","0","0","0","0","0","0","0","0","792","1139","9","511","3","10","11","17"
"122","122","21","18332499","17183651","-11111","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","1","0","22","0","0","0","0"
"120","120","55","79308631","42596895","-11111","3","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","3","0","56","0","0","0","1"
"118","118","100","22028839","940326","-11111","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","6","13","0","101","0","0","0","1"
"76","76","424","55719211","33534682","-11111","28","18","12","6","0","52","18","40","6","0","487","18","725","6","4","862","65","1293","17","7","0","0","0","0","0","0","0","0","0","0","867","1297","7","425","11","47","13","36"
"78","78","428","49620288","98331538","-11111","4","1","4","0","0","45","11","44","3","1","553","62","807","13","11","902","62","1351","13","19","0","0","0","0","0","0","0","0","0","0","910","1364","19","429","5","25","14","30"
"124","124","90","39423509","78808166","-11111","6","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","10","8","0","91","0","0","0","0"
"117","117","113","78943517","34415381","-11111","15","12","9","3","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","77","56","2","114","0","0","1","1"
"79","79","504","15383326","97888160","-11111","7","0","9","0","0","50","0","130","0","0","134","0","306","0","0","779","0","1197","0","6","0","0","0","0","0","0","0","0","0","0","792","1213","6","505","11","25","14","28"
"82","82","563","65298249","8300889","-11111","27","0","55","0","1","148","0","210","0","3","260","0","398","0","5","546","0","880","0","11","0","0","0","0","0","0","0","0","0","0","563","904","11","564","6","12","15","13"
"68","68","594","40027512","94611420","-11111","21","1","55","0","0","371","56","460","13","5","769","74","1072","13","12","860","74","1240","13","14","0","0","0","0","0","0","0","0","0","0","863","1249","14","595","5","13","11","36"
"129","129","56","36245926","90855464","-11111","2","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","2","0","57","0","0","0","0"
"90","90","465","52070465","67179992","-11111","10","0","17","0","0","54","0","102","0","2","291","0","523","0","4","536","0","902","0","7","0","0","0","0","0","0","0","0","0","0","536","902","7","466","5","19","15","21"
"133","133","56","58562788","35515556","-11111","4","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","3","0","57","0","0","0","0"
"87","87","390","11134529","11034741","-11111","24","11","37","1","0","141","29","166","6","2","767","62","1092","15","14","910","62","1361","15","16","0","0","0","0","0","0","0","0","0","0","911","1362","16","391","7","17","17","35"
"137","137","95","59031015","70925291","-11111","2","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","6","8","0","96","0","1","0","1"
"104","104","292","84537269","82832751","-11111","38","0","85","0","0","265","43","490","14","5","326","45","562","15","6","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","332","569","7","293","0","0","5","4"
"135","135","111","77727968","54324547","-11111","9","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","86","163","1","112","0","0","0","1"
"138","138","109","66507108","94261776","-11111","4","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","19","26","0","110","0","0","0","0"
"140","140","107","43427369","21505110","-11111","5","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","14","22","0","108","0","0","0","1"
"134","134","148","91913718","76025943","-11111","20","11","24","3","0","181","51","238","11","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","182","240","2","149","0","0","3","4"
"143","143","78","66506195","27875373","-11111","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","2","0","79","0","0","0","0"
"141","141","113","5757613","67481378","-11111","13","11","6","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","20","17","0","114","0","1","0","1"
"144","144","65","91111202","18135027","-11111","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","5","0","66","1","0","0","1"
