"BehaviorSpace results (NetLogo 6.2.0)"
"./model/SIsaR_0.9.5.4.1trials10kCtrl1NStartCtrl2M.nlogo"
"experiments 2 seeds"
"03/20/2021 19:15:20:727 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","seedD","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cp5cRed","cp5cRedNH","cp5cViolet","cp5cVioletNH","cp5cDead","cp6cRed","cp6cRedNH","cp6cViolet","cp6cVioletNH","cp6cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"34","34","343","4917658","56345860","66049408","35","0","82","0","0","233","42","290","10","4","404","42","646","10","5","553","72","810","11","11","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","554","810","11","344","4","4","15","14"
"10","10","408","22141847","5084778","99092997","28","1","78","0","0","219","20","390","7","5","310","20","554","7","6","426","45","687","12","7","430","45","693","12","7","-1","-1","-1","-1","-1","430","694","7","409","0","0","6","5"
"56","56","259","32207760","37720664","80575491","1","0","3","0","0","1","0","3","0","0","2","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","5","0","260","0","0","0","1"
"47","47","370","68929817","5799712","3919833","11","7","7","4","0","76","45","60","16","2","406","45","585","16","5","550","45","783","16","7","554","45","785","16","7","-1","-1","-1","-1","-1","554","785","7","371","2","2","8","22"
"3","3","341","78358869","32456856","31794527","6","0","7","0","0","112","0","218","0","3","414","11","739","4","9","605","18","968","5","12","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","606","968","12","342","2","0","9","21"
"17","17","352","25067194","60688251","9903643","40","11","107","5","0","210","55","296","17","2","412","55","675","17","6","544","55","885","17","7","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","546","887","7","353","0","4","11","12"
"38","38","369","32443488","69806314","40763008","22","17","10","3","0","53","25","52","6","0","354","25","528","6","2","564","25","840","6","7","566","25","845","6","7","-1","-1","-1","-1","-1","566","845","7","370","6","4","8","11"
"41","41","551","68072606","7148707","9723387","2","0","2","0","0","5","0","4","0","0","6","0","8","0","0","149","0","260","0","4","182","0","338","0","5","223","0","394","0","6","226","400","6","552","0","1","1","8"
"35","35","310","8074323","45030945","619353","26","2","78","0","0","490","70","645","9","6","769","83","1080","15","9","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","793","1126","9","311","0","3","19","38"
"57","57","315","22466764","9847939","62027305","4","2","14","0","0","47","7","42","1","0","49","7","43","1","0","54","7","53","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","54","53","0","316","0","0","0","1"
"22","22","418","75097682","31760938","3786452","6","0","3","0","0","22","0","66","0","0","285","0","518","0","4","522","0","869","0","9","537","0","878","0","9","-1","-1","-1","-1","-1","538","881","9","419","1","11","2","15"
"42","42","458","68194937","59907445","54412044","4","0","4","0","0","24","0","47","0","0","146","0","295","0","0","391","0","653","0","1","452","0","764","0","2","478","0","803","0","2","478","803","2","459","0","9","3","11"
"46","46","478","3113868","66387614","8136192","31","1","79","0","1","262","59","313","11","3","386","59","462","11","6","447","59","554","11","6","481","59","658","11","8","514","59","714","11","9","515","715","9","479","0","1","9","12"
"44","44","489","62598886","83621164","87066955","1","0","3","0","0","35","15","29","1","1","108","15","196","1","1","333","15","663","1","2","381","15","724","1","2","386","15","734","1","2","387","735","2","490","2","5","4","7"
"20","20","400","8833021","4965053","31076845","4","0","6","0","0","37","21","36","1","0","376","21","651","1","1","560","22","891","1","4","567","27","901","4","4","-1","-1","-1","-1","-1","574","903","4","401","3","9","9","15"
"19","19","568","31405674","57152599","97674910","4","0","2","0","0","5","0","2","0","0","5","0","4","0","0","17","0","38","0","0","89","0","186","0","0","323","0","600","0","5","357","629","6","569","2","3","1","6"
"1","1","366","88938869","24928751","82712124","19","2","67","0","0","233","21","383","3","3","577","21","995","3","9","752","61","1166","21","13","755","61","1167","21","13","-1","-1","-1","-1","-1","755","1167","13","367","0","9","9","20"
"29","29","383","2249469","28771309","3110668","4","0","0","0","0","96","0","160","0","1","404","28","522","8","4","675","51","1040","14","7","694","51","1056","14","8","-1","-1","-1","-1","-1","695","1056","8","384","9","13","11","29"
"60","60","348","46484114","51362207","95295735","3","0","4","0","0","10","0","12","0","0","12","0","13","0","0","22","0","30","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","23","30","0","349","0","0","0","0"
"6","6","495","63287122","69609210","74834936","29","0","43","0","0","322","50","342","11","11","498","61","673","18","12","594","61","823","18","13","596","61","826","18","13","601","61","839","18","13","602","841","13","496","1","4","11","11"
"37","37","368","67568514","48484209","9025782","6","0","6","0","0","93","0","125","0","1","750","55","1074","9","9","807","59","1175","10","14","810","59","1185","10","14","-1","-1","-1","-1","-1","810","1185","14","369","3","11","15","35"
"16","16","550","71489839","80162375","94721921","3","0","5","0","0","11","0","14","0","0","11","0","17","0","0","123","0","332","0","0","296","16","551","3","2","461","50","775","12","4","478","797","4","551","1","4","5","15"
"25","25","349","82184414","89099961","70458664","20","0","43","0","0","240","12","339","3","2","735","31","1013","8","8","948","58","1224","12","13","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","949","1225","13","350","9","24","6","32"
"33","33","409","81522418","35785564","65548969","5","0","2","0","0","33","0","34","0","0","473","0","665","0","7","905","62","1278","17","14","917","66","1302","18","14","-1","-1","-1","-1","-1","919","1306","14","410","9","37","7","29"
"7","7","507","31237349","43833024","85571118","4","0","2","0","0","80","0","172","0","0","280","0","467","0","1","467","0","749","0","7","514","0","817","0","7","549","0","878","0","8","554","885","8","508","0","2","9","9"
"14","14","544","58696853","66116717","29143090","16","10","8","1","0","75","27","59","9","1","209","27","318","9","2","320","27","453","9","4","373","29","558","9","7","502","64","719","14","7","509","733","7","545","3","3","5","8"
"26","26","543","34728713","70006978","68140195","3","0","4","0","0","22","0","24","0","0","22","0","26","0","0","81","0","133","0","0","209","0","306","0","3","525","49","801","14","8","537","822","8","544","0","3","3","6"
"67","67","277","29650529","56583756","30659019","3","0","4","0","0","12","0","11","0","0","13","0","12","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","12","0","278","0","0","1","0"
"11","11","605","7201771","47190765","61300997","6","0","5","0","0","18","0","12","0","0","20","0","15","0","0","193","0","235","0","1","405","0","620","0","6","554","0","779","0","8","601","835","9","606","3","1","4","11"
"12","12","358","98977339","72967329","35710070","0","0","4","1","0","64","25","114","7","1","725","25","1085","7","8","906","25","1340","7","15","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","907","1344","15","359","4","9","16","38"
"15","15","728","66508631","45421485","89682049","4","0","4","0","0","23","12","14","2","0","25","12","15","2","0","112","12","153","2","2","201","12","233","2","3","243","12","274","2","3","372","506","3","729","4","5","6","6"
"43","43","619","33815868","50430491","47021418","3","0","3","0","0","10","0","6","0","1","12","0","7","0","1","23","0","9","0","1","40","0","41","0","1","413","0","577","0","2","574","911","5","620","1","0","8","15"
"27","27","603","41247351","80836320","34196944","32","1","97","0","0","245","30","276","4","3","264","30","290","4","5","405","30","505","4","6","511","30","680","4","8","579","30","768","4","9","604","824","10","604","3","0","15","21"
"81","81","231","17298549","56935591","13196045","2","0","7","0","0","15","0","20","0","0","16","0","21","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","21","0","232","0","0","0","1"
"75","75","285","43602502","6539537","13623925","2","0","4","0","0","4","0","6","0","0","7","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","8","0","286","0","0","0","0"
"84","84","255","19825112","69328332","79760146","1","0","1","0","0","1","0","1","0","0","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","3","0","256","0","0","0","0"
"52","52","508","51990466","27181894","88825285","6","0","3","0","0","27","0","23","0","1","29","0","24","0","1","110","0","142","0","2","188","0","314","0","2","285","0","578","0","6","296","591","6","509","2","3","1","10"
"85","85","242","75515525","11893143","9995517","2","0","3","0","0","11","0","10","0","0","13","0","10","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","10","0","243","0","0","0","1"
"53","53","353","95064137","96692942","31028043","36","3","66","0","0","269","57","357","13","5","640","57","872","13","5","678","57","920","13","5","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","679","921","5","354","0","5","11","16"
"50","50","385","27342177","24644960","69646429","14","14","7","1","0","98","14","110","1","1","481","14","660","1","5","652","16","1001","1","6","691","46","1014","5","6","-1","-1","-1","-1","-1","691","1014","6","386","2","6","12","25"
"62","62","342","36216771","83776229","5532914","27","21","18","10","1","104","21","144","10","2","198","21","278","10","3","357","42","548","18","5","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","361","551","5","343","0","1","7","6"
"63","63","340","83264830","91022468","27593117","25","0","45","0","0","290","0","363","0","2","374","0","440","0","3","451","0","532","0","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","452","532","4","341","0","0","4","15"
"55","55","332","81467598","43587015","66443560","8","0","11","0","0","135","0","163","0","3","812","41","1080","15","12","920","41","1221","15","18","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","921","1221","18","333","8","13","19","31"
"93","93","310","17829814","93524388","79021064","1","0","3","0","0","1","0","8","0","0","2","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","13","0","311","0","0","0","1"
"59","59","352","27574528","93457441","62556178","7","1","15","1","0","224","27","295","4","0","662","27","867","4","15","787","27","1129","4","18","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","787","1130","18","353","3","12","13","36"
"94","94","304","903236","48929869","98422075","2","0","3","0","0","18","13","11","4","0","20","13","11","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","27","17","1","305","0","0","0","0"
"97","97","285","97121983","29066408","52602886","0","0","7","0","0","45","0","39","0","1","46","0","40","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","46","42","1","286","0","0","1","1"
"64","64","349","29805802","56959154","78506411","4","1","8","0","0","106","12","181","5","0","391","12","644","5","6","491","12","812","5","6","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","493","814","6","350","3","2","7","10"
"101","101","255","9400056","60131389","9026523","3","0","7","0","0","14","0","18","0","0","14","0","20","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","20","0","256","1","0","0","1"
"73","73","421","33022682","85741840","71867614","3","0","2","0","0","4","0","2","0","0","6","0","5","0","0","137","0","333","0","1","179","0","447","0","1","-1","-1","-1","-1","-1","185","456","1","422","0","0","0","1"
"100","100","284","21097325","51036985","36214087","0","0","5","0","0","4","0","10","0","0","8","0","10","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10","13","0","285","0","0","2","1"
"88","88","319","82336286","81116184","26157663","32","0","99","0","0","197","50","251","10","5","198","50","255","10","5","209","50","268","10","5","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","209","268","5","320","1","0","3","4"
"58","58","336","9031426","46454836","87029759","5","0","8","0","0","50","0","57","0","1","545","9","764","5","9","965","59","1393","12","17","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","965","1393","17","337","4","18","20","47"
"72","72","431","63179522","45965243","92668616","4","0","4","0","0","55","26","27","7","0","58","26","33","7","0","264","26","463","7","3","349","57","546","19","3","-1","-1","-1","-1","-1","374","559","4","432","0","0","2","7"
"82","82","364","65298249","8300889","39221374","27","0","55","0","1","148","0","210","0","3","262","0","399","0","5","329","0","499","0","5","330","0","499","0","5","-1","-1","-1","-1","-1","330","499","5","365","3","2","5","7"
"61","61","393","19096194","73249460","93199948","5","0","7","0","0","82","0","105","0","0","489","0","776","0","5","760","50","1090","13","13","775","62","1095","13","14","-1","-1","-1","-1","-1","777","1095","14","394","6","5","9","23"
"79","79","360","15383326","97888160","66688308","7","0","9","0","0","50","0","130","0","0","138","0","307","0","0","362","0","507","0","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","363","512","4","361","1","5","8","14"
"99","99","344","79433548","623929","13209129","17","14","4","2","0","29","14","19","2","2","29","14","21","2","2","35","14","27","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","36","29","2","345","0","0","0","2"
"107","107","229","71432480","85281677","97823480","7","1","6","0","0","35","16","32","3","1","35","16","33","3","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","35","33","1","230","0","0","0","1"
"106","106","242","83380735","60851782","40723134","3","0","4","0","0","5","0","10","0","0","6","0","11","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","11","0","243","0","0","0","0"
"65","65","455","4298299","54766922","4845750","38","15","88","6","0","327","55","413","14","7","427","55","580","14","7","470","55","629","14","7","547","55","803","14","10","579","55","844","14","11","579","844","11","456","1","2","8","15"
"89","89","410","39497663","77821173","1651748","8","0","5","0","0","11","0","10","0","1","13","0","11","0","1","154","0","327","0","7","168","0","339","0","7","-1","-1","-1","-1","-1","170","343","7","411","0","0","1","3"
"83","83","459","71301457","70002627","24786673","5","0","7","0","0","15","0","18","0","0","18","0","21","0","0","151","0","280","0","0","204","0","411","0","0","254","0","451","0","1","254","451","1","460","0","0","3","6"
"66","66","365","54979859","45241196","87780360","7","0","4","0","0","35","0","62","0","0","536","32","808","13","9","834","62","1145","18","13","842","62","1155","18","13","-1","-1","-1","-1","-1","842","1155","13","366","5","7","10","24"
"71","71","521","98776243","51313506","60113047","5","0","6","0","0","18","0","19","0","2","19","0","21","0","2","74","0","135","0","2","158","0","201","0","4","344","0","528","0","6","365","544","6","522","1","6","6","11"
"68","68","342","40027512","94611420","78951309","21","1","55","0","0","371","56","460","13","5","761","74","1068","13","12","824","74","1160","13","13","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","826","1162","13","343","2","6","11","33"
"103","103","392","95045697","8644467","36378846","4","0","4","0","1","9","0","10","0","1","9","0","17","0","1","105","0","209","0","2","112","0","214","0","2","-1","-1","-1","-1","-1","112","217","2","393","1","2","2","6"
"77","77","583","78185770","68797777","31679647","21","0","24","0","0","134","9","199","2","1","135","9","201","2","1","148","9","220","2","1","170","9","267","2","2","208","9","348","2","2","210","357","2","584","0","0","1","3"
"86","86","508","99568920","33246185","93116956","6","1","12","0","0","55","11","86","4","3","60","11","87","4","3","87","11","110","4","3","150","11","252","4","3","260","11","420","4","6","267","428","6","509","2","1","5","9"
"115","115","238","31478734","58726965","72275003","3","0","0","0","0","3","0","0","0","0","4","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","1","0","239","0","0","1","1"
"69","69","380","10043041","62941907","90862891","25","10","24","6","0","141","40","142","15","0","380","51","535","16","1","703","51","990","16","7","717","51","1006","16","7","-1","-1","-1","-1","-1","717","1006","7","381","1","2","11","20"
"76","76","376","55719211","33534682","52422689","28","18","12","6","0","52","18","40","6","0","482","18","726","6","4","707","18","1107","6","8","715","18","1113","6","8","-1","-1","-1","-1","-1","715","1114","8","377","7","16","12","30"
"74","74","401","93186787","18615886","47927079","33","0","72","1","0","226","19","284","9","3","520","54","742","20","6","623","54","898","20","9","656","54","948","20","9","-1","-1","-1","-1","-1","659","958","9","402","0","1","11","16"
"70","70","460","3236577","71551615","28520953","27","20","34","4","0","149","66","143","10","2","419","66","666","10","5","679","66","937","10","11","686","66","945","10","11","688","66","951","10","11","688","951","11","461","5","10","11","18"
"110","110","332","6742619","27360128","99344393","5","1","4","0","0","34","10","31","1","1","123","10","219","1","4","229","10","308","1","8","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","229","308","8","333","0","3","4","10"
"104","104","306","84537269","82832751","14771468","38","0","85","0","0","265","43","490","14","5","328","45","563","15","6","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","336","574","7","307","0","0","4","4"
"90","90","382","52070465","67179992","76688508","10","0","17","0","0","54","0","102","0","2","295","0","527","0","5","479","0","797","0","6","482","0","804","0","6","-1","-1","-1","-1","-1","482","805","6","383","2","6","9","17"
"112","112","322","40586858","60841783","43599708","6","0","5","0","0","11","0","12","0","0","12","0","15","0","0","31","0","39","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","31","39","0","323","1","1","0","1"
"78","78","335","49620288","98331538","12520089","4","1","4","0","0","45","11","44","3","1","547","62","806","13","12","829","62","1239","13","15","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","830","1239","15","336","5","15","11","29"
"113","113","325","58046614","22395202","90690463","2","0","1","0","0","2","0","1","0","0","4","0","1","0","0","20","0","25","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","25","0","326","0","0","0","0"
"118","118","308","22028839","940326","76511942","1","0","4","0","0","6","0","13","0","0","6","0","16","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","22","0","309","0","0","0","1"
"96","96","281","35172270","51271193","46916456","59","0","101","0","1","624","40","850","11","11","629","40","853","11","11","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","631","856","11","282","0","0","15","53"
"92","92","532","8860811","28128229","56436203","4","0","1","0","0","4","0","3","0","0","4","0","6","0","0","13","0","10","0","0","54","0","111","0","0","182","0","449","0","1","202","471","1","533","1","1","1","4"
"98","98","488","8972347","46395965","17823982","2","0","2","0","0","3","0","3","0","0","4","0","4","0","0","126","0","254","0","1","202","0","307","0","4","255","0","398","0","4","255","403","4","489","0","0","1","6"
"54","54","866","51793955","62260395","53807479","0","0","3","0","0","9","0","15","0","0","12","0","17","0","1","14","0","21","0","1","14","0","25","0","1","36","0","36","0","1","329","580","7","867","2","1","3","5"
"87","87","341","11134529","11034741","9279947","24","11","37","1","0","141","29","166","6","2","776","64","1086","16","14","920","75","1274","19","15","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","921","1274","15","342","6","11","16","31"
"102","102","500","32404069","17170661","77009512","0","0","2","0","0","0","0","2","0","0","0","0","5","0","0","68","0","189","0","0","126","0","335","0","1","203","0","412","0","4","206","417","4","501","0","1","1","6"
"95","95","388","10140827","21909336","83889072","5","0","4","0","2","33","14","25","3","3","331","14","519","3","4","648","14","969","3","7","657","14","977","3","7","-1","-1","-1","-1","-1","658","977","7","389","7","14","9","16"
"120","120","423","79308631","42596895","84297610","3","0","1","0","0","3","0","3","0","0","3","0","5","0","0","16","0","36","0","0","38","0","89","0","1","-1","-1","-1","-1","-1","42","100","1","424","2","3","1","4"
"91","91","412","14475080","92194080","14617155","30","1","65","0","0","366","68","353","17","5","702","68","841","17","10","847","68","998","17","15","853","68","1000","17","15","-1","-1","-1","-1","-1","857","1003","15","413","3","7","13","40"
"133","133","268","58562788","35515556","82699121","4","0","1","0","0","5","0","3","0","0","7","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10","5","0","269","0","0","0","0"
"125","125","294","3280590","46098640","20106607","6","0","9","0","0","108","0","194","0","1","140","0","217","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","147","233","2","295","0","1","2","7"
"111","111","384","409365","32507229","58405269","24","3","44","1","0","160","32","226","4","3","312","32","473","4","3","341","32","510","4","3","344","32","515","4","3","-1","-1","-1","-1","-1","345","515","3","385","0","0","1","6"
"124","124","410","39423509","78808166","55213735","6","0","3","0","0","10","0","8","0","0","10","0","10","0","0","92","0","162","0","0","102","0","167","0","0","-1","-1","-1","-1","-1","103","170","0","411","0","0","0","0"
"135","135","242","77727968","54324547","32402145","9","0","6","0","0","86","0","163","0","1","87","0","164","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","87","164","1","243","0","0","0","1"
"143","143","238","66506195","27875373","16020431","3","0","2","0","0","4","0","2","0","0","4","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","4","0","239","0","0","1","1"
"129","129","397","36245926","90855464","38602868","2","0","1","0","0","3","0","2","0","0","3","0","5","0","0","85","43","118","14","0","106","57","126","19","0","-1","-1","-1","-1","-1","107","126","0","398","3","1","0","1"
"144","144","268","91111202","18135027","27733010","1","0","2","0","0","2","0","5","0","0","2","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","11","0","269","1","0","0","2"
"134","134","279","91913718","76025943","34384643","20","11","24","3","0","181","51","238","11","2","183","51","242","11","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","183","243","2","280","0","0","3","4"
"109","109","359","78556274","87971901","1428863","3","0","3","0","0","45","0","59","0","1","517","10","800","5","9","729","69","984","15","13","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","729","987","13","360","2","5","12","15"
"114","114","537","43053671","72677105","70384258","0","0","4","0","0","1","0","5","0","0","1","0","7","0","0","16","0","21","0","0","21","0","29","0","0","84","0","174","0","0","109","187","0","538","0","0","0","1"
"146","146","232","76821577","34513548","14189125","18","2","58","0","0","181","44","212","7","4","181","44","215","7","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","181","215","4","233","3","0","4","7"
"80","80","726","62600042","33962389","53056335","1","0","4","0","0","1","0","6","0","0","2","0","8","0","0","53","0","57","0","1","71","0","93","0","1","217","62","243","10","4","635","840","9","727","2","3","5","18"
"145","145","338","73793799","22067477","97750958","4","0","7","0","0","24","0","23","0","1","34","0","28","0","1","45","0","35","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","46","35","1","339","0","1","2","2"
